SA4_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
505,39,24,355,344,63,64,829,..,..,..,..,..,..,..,..,..,0,0,0,0,5,12,0,0,19,1395,441,363,90,2284,3277,362,610,6532,76,8,18,0,95,224,4,150,481,3,3,0,0,9,3,0,22,38,8,21,8,0,33,3,6,9,57,90,31,21,4,143,231,9,183,568,81,82,22,3,186,106,20,26,333,50429,69588,19964,2344,142328,40825,6448,9459,199060,44440,68091,18942,1705,133170,28669,4034,4283,170161,6753,4507,3191,360,14812,13375,1337,1374,30893,2158,1533,828,93,4609,2647,499,372,8128,8906,6045,4019,451,19422,16017,1835,1745,39021,1023,343,299,59,1721,2793,208,346,5067,325,92,94,22,529,766,87,133,1523,379,86,91,18,575,631,79,105,1388,62,19,7,0,87,60,17,15,176,46,36,15,5,102,88,0,15,209,1833,574,501,100,3014,4338,393,615,8363,63,10,13,0,82,197,0,93,377,16,4,0,0,19,15,0,192,230,16,8,0,0
506,81,58,1331,1223,180,495,3235,..,..,..,..,..,..,..,..,..,3,3,0,0,4,3,0,0,9,2180,919,421,200,3726,3703,610,1265,9303,45,7,13,0,70,182,6,173,432,8,13,0,0,20,0,0,60,82,52,57,18,3,129,34,14,7,185,106,74,35,3,218,217,24,241,698,98,99,39,8,249,147,41,53,479,44423,58575,17824,2921,123745,38360,8022,10343,180468,38791,59514,17029,2100,117426,28861,5363,5045,156692,3930,3091,1885,342,9246,8545,1098,1133,20019,2117,1235,570,200,4121,2767,685,425,8008,6040,4325,2454,549,13362,11315,1783,1560,28025,818,579,284,66,1738,2012,226,313,4284,559,192,101,59,909,1345,176,192,2618,684,171,88,43,989,1181,149,216,2536,717,180,88,36,1022,849,128,128,2136,50,40,18,7,112,94,8,17,228,2836,1164,576,206,4781,5479,692,854,11811,147,9,27,0,182,379,9,133,715,0,11,5,0,10,12,0,162,184,50,32,14,3
507,99,21,920,838,91,427,2275,..,..,..,..,..,..,..,..,..,0,0,0,0,0,7,0,3,14,1511,424,384,91,2408,3417,289,1115,7227,119,21,17,0,158,232,14,130,536,0,7,0,0,8,3,0,74,87,32,38,16,5,89,33,4,41,168,152,68,35,3,259,269,19,244,792,106,85,25,0,219,188,16,74,494,37923,50464,15617,1643,105648,31768,4694,8693,150808,35661,51807,15883,1330,104675,24507,3778,4000,136965,3057,1863,1554,164,6634,7117,529,704,14982,1235,824,501,66,2629,1858,241,264,4992,4290,2685,2056,225,9256,8979,766,966,19970,558,167,239,45,1008,2157,135,262,3563,471,156,183,25,836,1387,120,210,2557,1052,228,148,21,1456,1564,124,304,3444,195,30,38,4,262,300,17,35,623,61,41,25,4,126,76,7,18,228,2328,619,640,104,3689,5493,403,828,10410,166,12,25,3,206,346,12,196,758,0,4,0,0,4,3,0,250,261,33,3,0,4
509,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,4,0,3,0,5,10,0,3,14,58,24,32,0,113,247,22,78,460,127,20,14,0,162,283,3,448,898,32,19,0,0,52,46,4,38,146,41,20,9,0,77,71,4,27,170,205,59,25,0,291,398,15,519,1220,136,97,26,5,262,136,10,97,502,16444,13136,4457,383,34422,13699,1222,5130,54465,16278,12524,4376,373,33556,12861,1112,4508,52037,373,149,164,16,701,1389,51,287,2433,42,12,7,0,58,85,3,36,185,413,165,174,16,761,1479,54,322,2617,21,12,9,0,48,109,0,39,195,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,9,3,0,0,13,11,0,3,32,40,13,15,0,66,121,8,44,234,117,9,15,0,145,317,11,516,988,17,6,4,0,27,35,5,212,269,24,7,9,0
510,4,0,45,46,8,86,183,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,5,8,374,145,78,11,607,620,77,642,1940,295,39,28,4,367,513,20,4538,5442,35,12,8,0,55,85,7,891,1035,52,44,11,0,105,49,14,33,198,379,93,51,9,525,649,44,5458,6682,74,35,22,5,129,139,11,207,491,5957,8541,2558,388,17449,5613,880,9824,33763,4423,7774,2365,311,14871,3538,597,3514,22525,489,440,272,47,1251,1028,92,723,3098,180,138,53,0,373,276,47,172,867,679,572,323,55,1617,1305,139,905,3965,145,71,55,5,273,359,44,346,1025,55,11,7,4,76,95,6,49,224,32,17,4,0,53,58,6,89,204,32,10,5,0,40,85,6,58,192,0,0,0,0,3,4,0,5,7,264,108,68,12,448,601,63,546,1653,254,49,28,3,338,352,25,5900,6614,12,11,0,3,29,35,3,433,499,42,21,8,6
511,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,3,143,59,50,6,262,476,41,209,990,252,32,18,3,292,583,15,3743,4638,35,12,8,0,55,52,10,417,528,42,42,23,3,115,35,9,32,189,327,85,49,3,465,671,25,4192,5356,93,69,21,3,191,167,6,500,862,11411,12037,4210,440,28092,10728,1247,9151,49219,10480,10486,3849,370,25181,8417,982,4282,38856,598,363,338,54,1343,2020,139,743,4249,206,120,54,8,392,261,32,167,854,807,478,392,61,1742,2283,171,916,5102,102,43,33,5,184,439,22,181,829,0,0,0,0,0,16,0,13,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,0,0,7,10,5,4,25,102,44,40,5,192,465,23,197,875,276,55,29,9,371,465,25,4418,5279,19,7,7,0,32,29,0,370,435,22,20,5,0
597,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,24,8,195,363,61,101,730,..,..,..,..,..,..,..,..,..,12,7,0,0,24,33,6,14,76,1291,463,641,99,2499,4251,587,756,8095,53,10,3,0,66,78,0,76,222,7,3,0,0,15,18,0,66,101,39,42,18,0,104,47,22,24,196,96,56,23,3,179,152,23,159,520,54,46,25,0,116,94,15,13,244,22879,23043,10603,879,57410,24847,3370,4584,90213,23280,24153,10451,881,58765,19082,2995,2604,83446,571,260,303,37,1169,1898,181,239,3477,715,316,228,37,1288,1004,233,120,2656,1280,575,532,72,2456,2901,415,356,6130,1309,562,553,66,2483,3074,401,402,6363,252,62,39,15,375,569,91,89,1122,162,35,43,11,254,276,63,46,634,14,0,0,0,12,16,0,0,31,44,22,13,4,83,59,9,19,167,1774,681,648,94,3204,4000,561,558,8322,53,15,8,0,77,117,3,124,324,5,0,0,0,5,3,0,97,108,52,34,15,7
602,3,0,12,107,5,25,147,..,..,..,..,..,..,..,..,..,9,11,11,0,33,58,6,7,97,467,163,286,27,942,2028,149,368,3487,29,11,6,0,49,104,4,116,271,5,4,0,0,12,10,0,19,43,33,18,18,5,70,56,11,27,174,73,40,28,5,140,174,17,159,490,59,49,18,0,125,121,12,21,275,15894,13832,5979,513,36218,16633,1733,3693,58287,16687,13971,6102,487,37246,13615,1563,2262,54687,516,219,294,23,1054,1815,118,223,3210,291,180,113,13,598,331,69,58,1056,809,402,404,38,1650,2145,190,278,4265,568,180,279,25,1050,1971,137,202,3365,17,15,8,0,40,65,6,7,118,8,0,0,0,8,18,5,3,36,6,0,0,0,4,3,0,0,11,25,12,11,0,49,62,7,14,134,619,204,300,24,1147,2127,155,231,3657,53,9,13,0,74,135,8,124,336,3,9,0,0,9,9,0,67,84,38,18,15,0
603,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,18,3,8,4,41,89,5,17,141,25,5,0,0,36,67,3,52,162,10,5,0,0,13,18,0,9,41,20,13,3,0,36,19,3,0,59,59,24,6,0,88,100,6,65,262,28,15,5,0,46,43,3,14,104,5007,3537,1311,87,9946,4100,375,1207,15613,5608,3900,1489,122,11116,4228,334,1246,16918,33,8,10,0,53,122,8,23,202,9,0,0,0,9,5,0,7,16,39,8,11,0,63,125,8,30,225,11,5,10,0,23,49,4,9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,11,6,10,0,22,50,3,9,87,41,9,9,0,55,79,7,108,258,9,0,0,0,10,10,0,26,38,10,5,0,3
604,3,0,17,50,5,6,76,..,..,..,..,..,..,..,..,..,0,0,0,0,0,7,0,0,5,99,29,41,0,172,498,17,117,796,59,9,9,0,77,132,7,105,323,5,0,0,0,7,5,5,16,35,25,19,9,0,53,29,4,18,101,92,26,23,0,138,168,12,139,460,32,28,14,0,84,64,9,16,172,13094,10670,4937,303,29004,12935,1019,2548,45502,13845,10772,5024,361,29999,11592,1018,2127,44741,460,109,294,25,888,2104,64,281,3339,69,23,39,5,140,234,21,30,416,530,135,330,32,1028,2337,89,308,3759,40,20,11,0,71,119,8,29,227,0,0,0,0,4,42,0,6,50,8,0,3,0,16,30,0,3,50,0,0,0,0,0,0,0,0,0,0,3,3,0,8,6,0,10,25,55,24,18,0,96,194,10,47,348,82,14,24,3,124,198,10,147,479,0,3,0,0,3,7,0,63,81,18,12,7,0
697,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,191,51,2513,1423,508,823,5271,..,..,..,..,..,..,..,..,..,3,4,0,0,10,3,3,6,17,2984,1835,706,127,5649,3446,963,1654,11716,243,55,20,0,319,278,23,1415,2032,23,14,9,4,49,26,10,348,428,41,40,9,5,98,40,10,22,173,309,113,39,5,463,338,41,1785,2635,67,57,14,7,148,102,9,87,342,11679,14954,4368,514,31518,8955,2572,6721,49768,7628,12546,3803,317,24294,4369,1278,2214,32155,569,446,351,51,1417,1216,123,276,3037,554,419,294,35,1301,704,184,209,2397,1128,863,643,91,2718,1922,304,484,5427,918,702,414,67,2093,1668,273,399,4434,469,403,131,25,1034,727,162,223,2143,887,584,271,44,1799,1110,351,321,3581,881,352,106,24,1374,949,271,366,2959,5,3,3,0,11,15,0,4,33,3165,2048,925,168,6308,4466,1055,1323,13148,129,31,10,4,179,190,7,1666,2034,8,3,0,0,13,19,3,258,303,10,4,0,0
702,5,0,16,42,0,27,91,..,..,..,..,..,..,..,..,..,5,0,0,0,6,11,0,3,22,224,125,83,25,465,746,106,472,1779,225,51,17,3,296,435,15,3083,3830,59,33,11,10,119,105,6,597,830,78,107,41,0,223,106,22,83,430,366,187,69,12,635,646,45,3759,5089,78,61,29,0,171,133,14,192,510,5112,7383,2884,498,15882,5267,864,7462,29478,3837,6542,2751,439,13578,3011,691,2079,19359,588,641,349,56,1630,1248,122,414,3413,237,189,116,12,557,392,69,127,1142,826,828,462,75,2181,1637,193,536,4557,168,74,61,13,314,419,30,173,939,3,0,6,0,11,16,0,39,68,3,5,4,0,7,5,0,5,18,0,0,0,0,0,0,0,0,0,3,6,5,0,6,3,0,9,23,171,85,65,18,342,445,27,228,1048,168,45,31,4,249,304,17,3923,4488,42,13,9,3,68,69,3,603,741,17,3,0,0
797,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,289,105,4137,4241,922,1273,10573,..,..,..,..,..,..,..,..,..,36,19,12,4,67,114,16,21,211,5931,2107,938,278,9259,10042,2100,2660,24071,13,5,15,0,35,87,10,53,191,0,0,0,0,0,6,0,55,59,7,18,10,0,37,15,0,4,50,21,29,23,0,72,111,10,115,301,57,42,19,0,115,126,30,27,298,37354,47746,13743,1466,100312,35416,6937,8034,150697,28306,44820,11282,983,85385,17682,3365,2659,109097,3065,2265,1618,148,7105,6103,546,566,14320,4074,3449,1672,240,9435,4431,1301,663,15823,7138,5716,3294,387,16540,10536,1845,1225,30145,1330,666,432,46,2473,2745,409,387,6015,2147,882,428,112,3571,3476,697,450,8201,4037,1181,569,143,5928,5810,904,1021,13663,2047,538,258,88,2929,2697,578,493,6695,115,62,28,3,214,198,26,76,519,9675,3330,1726,391,15117,14932,2612,2429,35098,28,15,14,6,55,86,5,148,300,0,0,0,0,0,0,0,51,58,3,5,0,0
897,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,5,0,0,5,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,19,39,12,4,69,41,3,45,157,0,0,0,0,0,0,0,11,11,0,0,0,0,0,4,0,9,10,5,0,0,0,4,9,0,0,10,7,0,0,0,4,12,0,13,33,5,6,0,0,11,10,0,3,21,411,418,137,9,976,368,16,197,1560,386,336,116,19,850,384,21,198,1456,23,31,6,0,57,33,0,6,102,3,4,3,0,5,3,0,4,17,21,36,15,0,68,40,0,13,125,22,10,3,0,35,44,6,17,102,10,22,9,3,36,8,0,4,54,0,3,0,0,3,0,0,5,9,0,0,0,0,0,0,0,0,0,5,0,0,0,5,7,0,4,13,33,33,7,3,74,63,6,30,176,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,6,0,0,0,0
997,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
