SA4_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
509,2236,796,310,14511,6059,2642,3238,1931,1037,14910,284,83,42,22,17,450,17305,5884,5749,2832,1400,33175,0,0,0,4,0,4,26,8,0,0,0,33,190,44,17,3,5,262,138,46,28,14,0,230,21,8,6,0,0,42,16,3,0,0,0,22,395,107,51,23,10,587,0,0,0,0,0,0,7,0,0,0,0,7,43,11,3,0,0,50,14,6,4,4,0,35,8,5,0,0,4,16,0,0,0,0,0,4,71,20,10,4,3,113,18,0,0,0,0,23,70,0,0,0,0,73,65,4,6,0,0,78,36,12,8,0,0,64,15,3,10,11,6,47,6,0,0,0,0,12,221,25,33,11,3,291,149,48,34,28,9,262,18136,6093,5875,2892,1426,34422,47,8,3,0,0,58,331,25,14,5,3,370,2170,388,176,46,31,2814,8406,2616,2073,689,262,14042,6642,2820,3292,2032,1100,15885,230,56,53,26,19,379,17814,5908,5608,2803
510,1698,646,558,7284,1447,1137,1785,1151,744,6258,98,57,46,28,27,255,4987,3119,3658,1870,1388,15019,5,0,0,0,0,9,62,9,0,0,0,71,317,88,46,13,13,472,223,123,75,28,25,477,20,25,33,18,18,109,9,8,3,4,0,32,634,252,150,66,59,1164,0,0,0,0,0,0,85,9,3,0,0,96,191,60,21,10,0,285,92,42,33,8,4,182,16,3,9,0,3,27,15,0,0,0,0,14,398,118,67,23,8,607,83,6,10,0,0,92,195,12,5,5,0,218,45,20,12,4,0,84,28,7,12,4,0,65,15,8,10,3,0,47,21,0,0,0,0,25,396,56,46,21,8,525,79,25,16,9,6,129,6493,3566,3943,1984,1464,17449,14,6,5,6,0,25,125,21,8,4,9,163,495,178,119,42,51,889,2647,1725,1616,655,519,7164,1539,1115,1869,1160,737,6424,71,49,50,22,18,205,4894,3099,3665,1889
511,1954,691,363,10957,4268,2466,3099,1720,904,12451,207,62,48,36,37,391,11263,5121,5253,2494,1334,25467,5,0,0,0,0,5,65,8,0,0,0,76,430,103,54,13,3,599,390,187,130,51,23,777,77,46,43,25,19,200,32,10,6,5,0,52,985,352,235,93,45,1706,0,0,0,0,0,0,26,4,0,0,0,31,95,18,14,0,0,129,45,18,8,3,0,75,8,0,4,0,0,13,3,0,0,3,0,9,184,37,24,7,3,262,37,4,8,0,0,47,134,11,0,0,0,144,81,7,6,0,0,100,38,12,17,5,7,77,23,18,11,9,4,73,18,4,0,0,0,26,339,52,44,20,13,465,104,21,40,16,11,191,12875,5583,5598,2625,1407,28092,15,7,7,0,0,30,183,19,9,6,4,219,1003,193,92,34,16,1343,5593,2193,1750,611,298,10450,4743,2552,3039,1639,874,12850,167,47,39,14,18,286,11704,5015,4939,2300
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,5841,1625,569,29455,5074,3384,4518,2442,1152,16570,326,134,95,44,34,627,24237,11568,10862,4189,1777,52634,3,3,0,0,0,9,107,11,0,0,0,124,847,221,62,13,0,1149,271,133,90,23,17,533,41,25,32,23,9,140,13,7,4,0,0,26,1287,405,198,62,30,1980,10,0,0,0,0,15,265,24,12,0,0,300,1146,276,101,12,7,1532,254,134,91,28,11,514,22,26,32,20,14,104,23,8,5,0,0,37,1721,461,231,55,28,2499,10,0,0,0,0,8,30,4,0,0,0,42,20,8,11,0,0,40,30,12,5,6,4,60,6,5,5,4,0,24,0,0,0,0,0,0,103,39,20,9,5,179,55,23,20,9,7,116,27404,12501,11327,4325,1844,57410,36,4,3,6,0,51,362,57,21,12,13,466,4552,1270,509,104,32,6474,15375,7697,6218,1842,719,31858,6003,3874,5301,2808,1497,19489,218,88,53,37,27,431,26540,13005,12111,4819
602,3505,1015,373,19103,3554,1988,2565,1391,744,10246,242,68,55,27,18,408,17034,6765,6365,2505,1159,33826,0,0,0,0,0,0,65,4,0,0,0,73,433,89,42,6,0,570,202,105,44,16,4,367,58,37,43,13,3,157,14,0,0,0,0,16,772,232,125,42,12,1185,3,0,0,0,0,3,50,15,0,0,0,71,508,103,17,6,0,633,82,42,27,11,4,172,19,9,5,8,5,47,13,0,3,0,0,17,685,173,51,16,16,942,0,0,0,0,0,0,21,5,0,0,0,27,28,7,5,0,0,42,22,15,4,0,5,42,11,3,5,0,0,23,0,0,0,0,0,5,82,25,17,7,5,140,67,24,15,15,9,125,18634,7218,6583,2586,1198,36218,42,14,6,0,3,56,296,32,15,11,5,358,3115,660,241,68,25,4107,11051,4458,3496,1066,425,20491,4250,2312,2844,1593,866,11866,186,76,45,35,21,358,18944,7544,6645,2759
603,860,263,105,5190,950,470,552,352,256,2566,82,16,18,8,3,135,5389,1756,1547,657,373,9722,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,27,12,0,5,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,37,9,4,0,0,47,0,0,0,0,0,0,4,0,0,0,0,4,22,0,0,0,0,26,6,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,27,4,4,0,4,41,8,0,0,0,0,9,18,5,0,0,0,20,21,4,0,0,0,19,9,0,3,4,0,22,11,6,3,0,0,17,0,0,0,0,0,4,57,14,11,10,0,88,26,5,4,3,0,46,5540,1785,1565,667,380,9946,47,7,4,0,0,54,244,28,14,6,0,297,1337,261,137,25,9,1769,3247,1136,946,301,128,5756,1232,555,643,387,305,3124,63,22,14,4,7,112,6167,2015,1750,729
604,2935,892,294,16978,2635,1440,1744,1043,583,7445,230,72,58,21,11,392,14423,5590,4922,1999,904,27839,0,0,0,0,0,0,35,3,0,0,0,45,446,59,15,4,0,515,84,35,24,8,4,149,17,7,6,0,0,31,24,3,0,0,0,25,601,103,41,9,8,767,0,0,0,0,0,0,8,0,0,0,0,11,88,10,5,4,0,105,31,4,3,4,0,43,0,0,4,0,0,6,7,0,0,0,0,7,134,16,11,6,4,172,5,0,0,0,0,5,31,4,0,0,0,36,31,0,6,0,0,35,25,18,0,0,5,48,3,0,0,0,6,10,4,0,0,0,0,4,102,20,10,0,5,138,42,12,20,7,0,84,15299,5747,5009,2028,921,29004,25,8,5,6,3,42,183,24,13,5,5,225,2334,436,156,38,16,2977,10049,3722,2973,850,301,17898,3106,1630,1952,1196,682,8565,172,53,31,21,9,289,15866,5860,5137,2121
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,2568,929,466,11004,2149,1972,2804,1638,1067,9636,151,65,61,44,50,371,7402,5136,5615,2685,1641,22486,5,5,0,0,0,12,68,18,3,4,0,90,818,351,197,63,20,1444,471,260,198,84,29,1044,31,39,40,11,6,138,27,9,5,0,3,49,1421,684,447,158,60,2772,21,4,0,0,0,26,303,62,9,5,0,374,1880,757,415,111,29,3195,877,437,374,108,51,1847,38,23,23,12,3,98,68,29,8,7,5,109,3183,1310,827,240,83,5649,66,5,8,4,5,93,152,9,4,0,0,172,46,20,8,4,4,78,31,14,8,5,7,66,11,3,14,6,0,35,14,0,3,0,0,24,322,51,40,24,19,463,76,29,26,13,9,148,12407,7211,6957,3119,1818,31518,28,4,6,3,0,50,195,25,28,3,3,250,629,256,119,44,19,1065,4548,2958,2592,917,454,11463,2753,2390,3151,1721,1197,11217,100,52,49,24,13,246,8259,5691,5940,2710
702,1465,780,1765,7444,690,513,701,510,847,3256,98,61,49,31,68,305,3704,2216,2450,1484,2973,12826,3,0,0,0,0,6,91,21,12,9,8,135,503,240,132,79,146,1106,184,108,84,37,31,435,5,19,10,8,10,60,19,9,16,4,4,48,803,391,254,142,198,1788,9,0,0,0,0,9,99,21,5,7,6,126,111,52,24,22,15,220,31,23,8,0,3,61,9,3,0,0,3,12,19,10,0,0,0,29,262,103,42,32,20,465,60,6,11,0,7,94,141,9,5,0,5,170,53,18,6,5,4,84,64,41,27,10,4,144,31,19,31,14,11,102,30,7,9,0,3,46,379,104,88,36,33,635,77,30,31,18,24,171,5220,2848,2859,1708,3252,15882,27,8,0,4,0,48,201,40,19,15,10,292,688,274,195,150,318,1633,2153,1435,1478,849,1664,7583,831,600,782,588,1023,3821,65,37,44,21,34,199,3962,2403,2518,1638
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,6606,1646,553,30206,13067,9131,12999,5942,2547,43679,354,181,147,56,51,791,28664,17165,19940,7695,3178,76645,11,5,0,0,0,19,258,55,14,0,0,328,2218,696,302,72,21,3306,4161,2294,1586,401,134,8578,594,404,497,193,122,1814,77,48,36,7,3,180,7317,3514,2435,672,282,14223,19,4,0,0,0,22,2241,261,51,4,0,2553,3389,1115,474,66,19,5065,701,356,228,65,23,1371,37,30,28,23,20,132,90,13,4,3,8,112,6469,1772,788,158,64,9259,0,0,0,0,0,0,8,0,0,0,0,8,14,3,0,0,0,12,6,4,8,3,0,19,6,11,10,0,0,20,0,0,0,0,0,0,25,17,16,7,8,72,64,20,18,12,3,115,42550,22488,23204,8541,3532,100312,12,9,5,0,0,27,192,41,19,15,12,280,1346,449,214,30,25,2058,14365,7740,6879,1853,629,31461,15428,10605,15301,6760,3013,51107,184,100,96,41,41,457,31519,18930,22515,8699
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,72,37,16,404,82,51,50,33,32,251,8,11,0,4,3,22,397,167,139,80,58,832,0,0,0,0,0,0,0,0,0,0,0,0,15,8,5,0,0,23,11,8,10,0,4,34,0,0,0,0,0,4,0,0,0,0,0,0,28,16,14,5,5,61,0,0,0,0,0,0,4,0,0,0,0,4,6,8,9,0,0,19,13,5,0,3,4,32,0,0,0,0,0,3,0,0,0,0,0,4,31,17,12,8,4,69,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,9,0,0,0,0,11,462,198,157,94,68,976,0,0,0,0,0,0,17,0,0,0,0,18,99,25,14,4,0,139,205,79,76,27,13,393,106,44,42,51,41,278,10,3,8,3,4,27,430,149,138,80
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
