SA4_CODE_2021,C11_70_74_Married_P,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Sep_P,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Div_P,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Wid_P,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_Nvr_marrd_P,C11_70_74_Tot_M,C11_70_74_Tot_F,C11_70_74_Tot_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Married_P,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Sep_P,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Div_P,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Wid_P,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_Nvr_marrd_P,C11_75_79_Tot_M,C11_75_79_Tot_F,C11_75_79_Tot_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Married_P,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Sep_P,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Div_P,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Wid_P,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_Nvr_marrd_P,C11_80_84_Tot_M,C11_80_84_Tot_F,C11_80_84_Tot_P,C11_85_over_Married_M,C11_85_over_Married_F,C11_85_over_Married_P,C11_85_over_Seprtd_M,C11_85_over_Seprtd_F,C11_85_over_Seprtd_P,C11_85_over_Divorce_M,C11_85_over_Divorce_F,C11_85_over_Divorce_P,C11_85_over_Wid_M,C11_85_over_Wid_F,C11_85_over_Wid_P,C11_85_over_Nvr_mard_M,C11_85_over_Nvr_mard_F,C11_85_over_Nvr_mard_P,C11_85_over_Tot_M,C11_85_over_Tot_F,C11_85_over_Tot_P,C11_Tot_Married_M,C11_Tot_Married_F,C11_Tot_Married_P,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Sep_P,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Div_P,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_Wid_P,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_nver_marrie_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Married_P,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Sep_P,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Div_P,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Wid_P,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_Nvr_marrd_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Married_P,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Sep_P,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Div_P,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Wid_P,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_Nvr_marrd_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Married_P,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Sep_P,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Div_P,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Wid_P,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_Nvr_marrd_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Married_P,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Sep_P,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Div_P,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Wid_P,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_Nvr_marrd_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Married_P,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Sep_P,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Div_P,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Wid_P,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_Nvr_marrd_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Married_P,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Sep_P,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Div_P,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Wid_P,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_Nvr_marrd_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Married_P,C16_45_49_Sep_M
203,6461,111,98,202,378,521,893,299,1223,1524,200,144,347,4451,4981,9430,2555,2115,4670,83,60,141,228,280,510,439,1606,2042,134,111,245,3442,4170,7614,1990,1254,3249,57,27,88,126,193,316,503,2095,2602,100,111,211,2781,3684,6464,1129,667,1797,20,25,44,49,98,155,749,3024,3771,76,160,240,2031,3977,6002,50645,50746,101390,2835,3492,6330,7048,10014,17058,2750,10404,13146,34383,30812,65190,97659,105465,203118,20,26,46,3,0,3,7,3,14,0,3,8,8727,8328,17050,8752,8363,17118,207,367,566,10,22,38,7,12,20,3,9,13,8739,8073,16815,8976,8475,17449,1620,2398,4021,75,133,206,40,76,115,8,12,18,6514,5826,12339,8256,8447,16698,4199,4853,9056,164,280,439,154,267,418,9,36,44,3859,3567,7421,8389,8998,17390,5028,5228,10255,253,377,629,335,496,825,20,43,60,2625,2503,5130,8258,8650,16906,5562,5824,11384,469,582,1048,605,891,1495,21,85,111,2382,2205,4586,9041,9588,18628,5485,5652,11136,464
204,4495,106,52,162,341,355,695,247,824,1070,191,129,318,3379,3356,6738,1738,1320,3055,69,43,110,188,186,377,299,1020,1311,123,93,224,2414,2663,5078,1216,758,1977,52,20,72,101,109,209,344,1320,1663,85,69,161,1794,2286,4082,679,333,1017,13,12,24,42,67,111,455,1857,2316,62,77,137,1254,2349,3597,32626,32681,65309,2146,2305,4452,5539,6551,12092,1931,6721,8653,21101,17411,38514,63341,65668,129018,10,11,19,3,0,4,4,3,7,3,3,6,5363,4887,10250,5378,4905,10289,118,224,342,11,23,33,3,3,10,0,5,3,4448,3664,8110,4584,3913,8497,858,1281,2137,51,78,124,29,47,78,0,11,10,3212,2800,6012,4149,4217,8368,1893,2339,4229,108,172,285,114,148,269,4,11,18,2044,1917,3962,4163,4588,8753,2425,2674,5097,174,253,427,200,304,503,16,29,47,1408,1469,2880,4220,4727,8951,2892,3060,5953,220,328,549,362,560,926,12,49,64,1504,1335,2838,4992,5335,10326,3131,3347,6477,325
205,7779,175,98,274,646,543,1192,394,1476,1870,304,142,445,5820,5739,11567,3011,2199,5209,110,67,177,344,298,637,500,1806,2301,188,90,281,4143,4457,8602,1993,1221,3220,67,40,113,145,174,323,633,2193,2822,147,68,216,2991,3706,6690,1046,550,1596,21,14,33,76,105,175,764,2950,3716,96,114,208,2004,3731,5738,52425,52396,104820,3295,3664,6959,8709,10434,19147,3200,11362,14570,33781,28569,62349,101416,106433,207842,14,16,32,4,0,0,8,0,7,3,0,3,8009,7376,15379,8031,7395,15423,221,356,570,20,58,76,0,7,12,0,7,7,6665,6205,12875,6906,6637,13539,1518,2195,3706,97,182,277,44,60,106,5,11,16,5107,4642,9746,6766,7087,13855,3272,3809,7081,194,368,561,157,238,400,7,17,24,3412,3090,6506,7047,7518,14563,3658,3995,7652,310,422,728,306,465,775,17,52,72,2475,2212,4688,6768,7148,13920,4125,4514,8634,385,520,903,525,857,1379,32,64,91,2337,2072,4411,7402,8023,15422,4707,5055,9763,492
206,6876,209,196,407,738,941,1678,322,1732,2053,817,507,1326,5696,6635,12336,2969,2284,5251,138,118,260,405,574,980,476,2271,2749,624,395,1013,4618,5639,10256,2232,1283,3517,88,63,152,288,340,626,598,2589,3187,473,362,837,3677,4643,8319,1446,729,2178,51,31,78,111,211,326,887,3729,4619,288,382,671,2787,5087,7869,74333,74203,148530,4705,5210,9918,14112,18408,32526,3306,13695,16998,118338,114899,233242,214790,226421,441210,53,66,121,6,18,16,3,9,18,6,17,29,12741,14648,27387,12818,14755,27576,590,1192,1782,30,72,101,28,54,87,28,35,59,29246,34535,63778,29923,35886,65809,4851,7208,12055,167,345,516,212,363,568,26,30,55,35594,36689,72288,40846,44641,85482,12072,13096,25164,433,621,1052,681,1177,1856,34,56,88,23651,22539,46194,36867,37487,74353,11213,10826,22042,543,646,1190,1040,1529,2567,39,84,123,12661,11809,24476,25493,24899,50396,9404,9470,18872,674,699,1375,1405,1923,3330,56,130,186,8105,7760,15859,19643,19981,39626,8742,8912,17653,716
207,9142,117,135,252,374,628,1007,274,1525,1793,263,403,669,5859,7001,12860,3987,2913,6895,86,74,153,204,435,640,426,2062,2491,212,311,527,4910,5801,10708,2849,1851,4700,58,45,102,162,311,476,602,2883,3484,205,336,537,3875,5429,9298,1882,1036,2917,35,15,50,76,230,309,1081,4685,5767,124,466,588,3200,6432,9631,73166,74491,147661,2202,2931,5132,5945,10686,16622,3112,13810,16923,49883,46740,96622,134306,148650,282957,30,25,57,5,4,8,3,6,6,9,5,11,12184,12048,24235,12227,12085,24316,257,430,683,12,30,43,17,13,32,8,5,11,14466,13327,27796,14758,13806,28567,2304,3310,5614,48,108,153,73,119,190,8,14,16,10489,9336,19823,12922,12878,25802,5574,6551,12126,125,212,336,196,311,510,4,10,22,5116,4414,9529,11018,11499,22516,6878,7970,14846,190,249,441,310,427,745,21,38,58,2729,2522,5249,10121,11204,21329,8113,9202,17317,262,384,647,454,814,1267,26,73,97,2005,2049,4050,10863,12511,23377,8871,10049,18915,362
208,7702,163,154,316,568,890,1455,328,1600,1923,398,392,794,5587,6610,12194,3309,2760,6069,102,100,209,370,606,976,430,2172,2605,307,316,622,4518,5955,10479,2836,1948,4784,70,69,144,228,390,619,708,3244,3948,250,318,569,4082,5975,10061,2101,1192,3288,50,30,83,141,317,455,1376,5663,7043,186,427,612,3852,7628,11481,77988,78375,156362,3111,4056,7164,9154,14691,23847,3631,15573,19211,53096,48930,102025,146984,161622,308607,19,25,44,0,6,4,10,5,10,7,4,4,11756,11265,23025,11789,11305,23093,194,482,674,7,15,20,9,8,22,6,3,11,12528,12116,24643,12741,12625,25365,2226,3491,5715,59,94,147,51,106,155,4,6,11,10048,9499,19540,12386,13192,25576,6528,7888,14418,144,227,373,231,400,628,13,20,33,5856,5339,11199,12770,13881,26650,8626,9305,17932,267,367,641,420,708,1126,23,55,80,3749,3517,7268,13092,13948,27042,10018,10679,20694,384,567,951,707,1251,1958,31,75,108,3151,3182,6331,14285,15755,30045,10328,11047,21374,512
209,9049,152,171,318,409,627,1037,398,1813,2211,241,213,448,6172,6893,13066,3731,2738,6465,118,96,213,259,330,583,546,2351,2902,176,151,330,4829,5661,10490,2491,1484,3974,52,54,97,137,249,389,694,2830,3521,132,137,266,3501,4754,8253,1371,716,2085,36,23,59,63,149,210,1003,3696,4694,79,153,229,2551,4730,7282,90462,90667,181133,4207,5580,9781,9579,14493,24068,3745,14543,18290,63879,55994,119877,171872,181280,353149,49,64,114,7,5,12,4,5,9,11,6,5,14938,14094,29031,15004,14174,29173,436,1272,1705,12,53,62,21,26,48,5,12,19,16641,15378,32024,17115,16740,33854,4360,6759,11123,154,268,423,118,220,340,21,20,41,13694,11222,24914,18344,18496,36839,10825,12421,23245,335,555,889,362,604,972,12,32,42,7885,6542,14433,19422,20157,39577,11732,12061,23792,480,729,1213,657,968,1624,22,54,78,4973,4633,9606,17865,18446,36311,11570,11576,23143,673,867,1539,1083,1540,2625,35,137,173,4080,3892,7968,17439,18017,35455,11141,11058,22201,779
210,6921,160,121,279,342,418,765,326,1560,1887,166,102,272,4802,5319,10121,2897,2109,5002,99,74,170,178,253,431,433,1953,2388,142,85,219,3743,4472,8212,2025,1191,3213,55,36,90,79,141,219,563,2131,2690,91,68,160,2800,3572,6372,1030,473,1505,10,24,31,47,69,116,640,2407,3052,53,69,117,1782,3037,4826,65835,65856,131694,3444,4605,8047,7331,10224,17554,2704,11195,13899,44237,37282,81520,123555,129159,252715,35,101,137,5,10,17,9,4,12,4,4,9,11838,11120,22953,11887,11239,23128,466,1435,1903,29,69,99,9,40,53,12,4,19,12233,10114,22354,12752,11672,24426,3743,5701,9441,160,280,438,119,233,350,7,10,22,9591,7154,16744,13618,13384,26996,8178,9150,17326,346,534,876,304,461,764,20,32,49,5173,4018,9186,14015,14189,28205,8828,8785,17606,380,592,971,461,741,1207,17,49,61,3324,2878,6197,13002,13036,26040,8312,8314,16626,508,753,1257,774,1239,2009,32,80,118,2551,2304,4852,12175,12691,24867,8029,8138,16168,624
211,10461,213,181,397,731,1030,1758,446,1911,2354,244,212,466,7434,7996,15434,4057,2968,7023,101,122,224,365,580,945,562,2373,2938,158,136,285,5236,6178,11418,2721,1705,4418,71,49,118,211,326,535,728,3049,3778,132,141,274,3856,5268,9122,1568,913,2475,39,23,55,102,199,302,1097,4532,5627,70,180,246,2875,5837,8716,101037,101486,202524,4638,6003,10644,12307,19149,31455,4063,15967,20030,65891,57531,123424,187943,200132,388072,46,28,70,0,11,10,5,9,12,3,4,8,16328,15383,31709,16381,15432,31812,292,594,886,23,38,60,8,19,28,3,13,23,15607,14247,29850,15938,14904,30848,3214,4892,8108,121,224,338,80,162,243,15,17,28,11748,10059,21808,15176,15351,30526,8504,10392,18894,283,399,685,299,506,805,15,33,47,6768,5710,12481,15870,17035,32904,10602,11333,21934,392,588,983,519,811,1334,15,46,66,4567,3902,8472,16097,16684,32788,11371,11962,23335,566,887,1450,1030,1668,2700,48,111,149,3819,3543,7365,16827,18169,34994,11521,12106,23630,800
212,13799,274,220,492,765,997,1763,617,2696,3315,325,261,586,9580,10375,19962,5704,4053,9760,148,130,274,466,608,1075,762,3363,4123,212,202,413,7296,8353,15643,3762,2295,6053,101,66,164,255,338,592,1012,3994,5010,164,147,313,5292,6837,12126,2027,1021,3050,48,41,87,77,211,289,1284,5092,6376,101,247,345,3535,6607,10142,138202,137989,276194,6344,8135,14478,15305,22316,37617,5308,21508,26816,95122,76813,171934,260277,266759,527038,83,158,244,6,11,21,11,11,22,9,16,21,25862,23932,49791,25974,24125,50098,1270,2851,4121,57,115,176,24,62,89,16,29,48,29388,24663,54055,30762,27729,58486,8002,11957,19962,292,510,803,221,424,642,23,39,62,19916,15190,35105,28453,28119,56570,17744,20274,38012,594,806,1405,617,1025,1635,31,91,121,10727,7908,18639,29717,30102,59818,19070,19012,38086,754,1102,1852,1024,1525,2549,47,127,173,6190,4859,11052,27086,26629,53710,18205,18021,36227,888,1342,2229,1557,2569,4123,58,262,321,4982,4042,9019,25692,26225,51922,17286,17085,34371,1085
213,9076,236,189,425,621,706,1320,535,2154,2690,383,189,570,6940,7142,14083,3517,2597,6117,136,101,238,329,399,736,622,2738,3363,222,141,359,4830,5974,10808,2273,1378,3650,61,43,97,181,239,423,679,2956,3634,154,106,255,3340,4725,8066,1225,627,1854,42,22,64,79,111,195,933,3511,4441,103,138,241,2381,4416,6792,121092,120643,241737,7016,8982,15991,15368,20941,36312,4250,17146,21395,93730,77674,171406,241456,245381,486839,79,128,204,13,6,22,12,16,25,6,3,9,21860,20741,42596,21971,20902,42872,1157,2682,3839,60,160,221,27,72,105,17,16,34,24946,20952,45893,26204,23891,50093,7824,12489,20317,332,615,952,241,459,706,24,41,64,20803,16393,37192,29225,29998,59223,19189,21875,41063,677,1162,1842,713,1115,1827,40,67,106,12621,9861,22478,33233,34086,67322,20611,19797,40406,993,1410,2400,1270,1875,3140,48,129,183,7898,6760,14657,30816,29971,60787,17789,16891,34684,1092,1582,2674,1792,2860,4656,59,221,279,6133,5497,11630,26869,27050,53921,15237,14817,30053,1281
214,7454,176,157,328,653,836,1486,342,1364,1706,241,177,418,5443,5950,11392,3030,2362,5394,106,77,177,404,435,840,436,1738,2178,122,133,259,4104,4740,8844,2202,1477,3678,77,49,121,201,244,439,635,2114,2751,90,109,200,3201,3993,7192,1329,702,2030,31,15,47,90,158,247,860,3143,4006,56,102,159,2366,4122,6490,53216,53361,106573,3449,4170,7615,9322,13475,22803,3116,11013,14132,36693,32389,69079,105801,114407,220204,17,14,30,4,0,8,6,0,6,5,6,10,8664,8243,16905,8696,8262,16955,146,315,464,8,23,34,12,14,19,9,5,11,7991,7390,15385,8168,7752,15916,1276,2100,3378,75,130,208,48,58,108,3,10,11,6114,5587,11702,7520,7892,15411,3560,4472,8036,147,285,437,139,288,426,3,24,33,4037,3599,7640,7887,8675,16559,4557,5060,9615,282,433,715,342,607,942,11,35,47,2981,2615,5590,8166,8751,16912,5560,5797,11354,443,624,1070,696,1159,1856,23,65,82,2723,2487,5207,9447,10128,19576,5751,6063,11815,539
215,4307,86,69,154,295,259,552,235,891,1124,243,122,361,3171,3330,6505,1785,1303,3090,63,42,111,145,152,295,305,1223,1535,192,91,289,2499,2806,5308,1259,847,2111,35,24,69,97,94,196,387,1465,1853,141,82,223,1931,2518,4450,751,415,1161,22,4,23,42,42,82,506,2034,2541,68,105,168,1379,2604,3976,30463,30336,60799,1866,2087,3956,4515,4964,9482,1976,7296,9272,19502,15593,35095,58326,60280,118602,14,9,23,0,3,3,7,0,3,6,0,4,4696,4362,9066,4714,4383,9097,136,288,424,7,17,32,3,8,10,5,3,12,3870,3478,7354,4029,3794,7822,920,1274,2193,52,103,163,21,47,66,0,3,9,3281,2684,5967,4279,4123,8400,1878,2131,4011,94,164,264,90,106,198,0,7,12,1884,1620,3501,3953,4029,7980,2106,2310,4412,168,212,387,166,199,370,5,28,36,1307,1132,2437,3756,3879,7640,2414,2626,5036,216,263,479,289,465,748,16,51,69,1228,972,2196,4161,4375,8534,2820,3016,5841,278
216,3634,80,69,148,254,225,480,202,612,815,138,68,212,2669,2620,5287,1442,1082,2524,62,27,85,159,143,302,226,903,1134,92,50,146,1980,2213,4194,999,673,1671,19,14,34,78,64,138,278,1012,1291,63,49,112,1439,1809,3242,576,333,909,13,12,16,38,46,82,387,1458,1848,51,60,111,1062,1903,2966,25713,25698,51408,1656,1867,3518,3834,4454,8295,1556,5301,6862,15856,13330,29192,48610,50663,99275,11,18,30,0,3,9,4,3,6,0,6,7,4366,3960,8332,4389,3990,8371,136,301,444,5,16,20,3,5,4,0,5,5,3325,2905,6231,3475,3230,6703,839,1203,2041,44,95,141,21,30,56,3,0,5,2511,2277,4789,3417,3615,7032,1763,1986,3752,89,129,219,78,106,186,8,9,15,1507,1360,2867,3446,3590,7032,1873,2124,4001,130,224,358,143,209,349,8,15,23,1087,966,2051,3245,3540,6783,2271,2337,4600,208,271,475,293,468,764,15,39,55,1100,844,1944,3883,3963,7843,2473,2627,5096,239
217,3283,56,43,101,220,229,458,163,684,844,157,111,263,2353,2593,4947,1310,1012,2324,47,24,69,118,112,230,233,952,1189,130,63,188,1828,2162,3997,911,588,1503,22,27,44,56,57,117,295,1104,1398,104,88,187,1383,1870,3255,535,288,815,12,3,14,21,32,60,376,1612,1993,66,100,167,1011,2035,3047,24698,24700,49396,1442,1574,3019,3477,4163,7646,1469,5649,7119,16309,13477,29788,47404,49565,96964,3,8,9,0,3,4,5,3,7,0,0,0,3947,3664,7615,3961,3675,7635,79,130,208,9,17,23,0,3,9,0,10,10,3305,2867,6166,3390,3017,6413,560,872,1435,23,50,72,21,37,61,0,3,5,2513,2061,4575,3125,3026,6148,1320,1669,2990,81,109,188,68,104,173,6,12,16,1461,1317,2777,2941,3208,6149,1702,1946,3646,95,149,244,121,177,299,7,11,14,1145,959,2105,3069,3244,6308,2115,2237,4351,164,245,406,250,352,599,15,30,45,1057,856,1911,3597,3712,7313,2375,2577,4950,205
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,4,0,9,0,0,0,20,0,20,34,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0
299,70,12,9,16,20,9,31,3,6,12,14,7,21,100,52,156,20,7,27,6,6,9,7,0,11,9,11,14,5,0,8,50,19,65,7,11,15,3,0,3,6,0,0,8,12,17,0,0,4,23,22,47,3,0,7,0,0,0,0,3,0,15,18,32,0,7,9,22,30,52,746,674,1425,363,235,599,476,372,854,76,97,171,2469,1751,4228,4135,3134,7267,0,0,0,0,0,0,0,0,0,0,0,0,173,173,349,177,175,357,6,23,29,0,9,9,0,4,8,0,0,3,438,420,854,448,451,899,33,56,85,9,12,26,0,6,5,0,0,4,497,373,874,543,450,988,95,78,172,34,25,54,18,15,23,0,3,0,365,231,593,513,344,855,65,51,120,42,22,70,30,19,52,0,5,3,299,156,450,439,251,691,51,42,92,69,21,91,39,41,75,0,4,5,221,119,336,370,228,599,50,29,79,59
301,4426,107,74,176,331,479,813,202,840,1039,127,96,225,3205,3470,6678,1666,1240,2908,54,48,100,240,250,488,247,1067,1321,94,79,176,2302,2684,4988,1167,798,1964,45,27,65,120,190,307,345,1341,1690,66,63,132,1738,2414,4155,777,402,1180,23,16,38,66,121,186,493,1988,2476,50,84,137,1407,2609,4012,43390,43666,87062,2356,2967,5323,6514,9174,15688,1836,7130,8966,26875,23922,50800,80973,86862,167835,18,19,41,3,0,3,5,3,4,0,0,0,7526,6986,14512,7550,7015,14558,177,331,506,9,39,49,10,12,15,4,3,12,6137,5605,11743,6335,5988,12325,1251,1899,3147,77,144,219,32,77,105,0,7,10,4251,3747,7996,5611,5864,11479,3165,3962,7120,188,252,439,145,269,417,9,8,16,2978,2380,5361,6486,6876,13359,4035,4637,8671,241,384,628,326,483,807,14,30,42,2021,1807,3831,6638,7344,13979,5214,5372,10590,353,468,821,589,880,1472,18,69,86,1687,1590,3271,7859,8382,16237,5099,5508,10602,404
302,3708,95,79,175,300,432,733,178,881,1067,174,186,367,2706,3342,6044,1640,1322,2965,60,39,104,191,274,466,219,1135,1357,133,202,334,2252,2979,5231,1251,819,2068,37,22,62,114,185,299,360,1550,1909,98,170,265,1860,2741,4599,805,457,1258,23,15,36,59,86,149,520,2355,2875,71,222,298,1470,3143,4611,36107,36330,72436,2125,2554,4680,5917,8474,14394,1727,7571,9303,29252,26411,55660,75137,81340,156470,10,21,32,4,7,3,0,0,4,4,0,7,5744,5588,11332,5759,5621,11382,239,475,710,15,29,35,6,14,23,4,7,8,6784,6573,13357,7042,7090,14135,1721,2651,4377,86,124,204,58,97,161,4,12,14,5828,5278,11107,7702,8166,15862,4254,4864,9119,174,257,430,214,279,494,7,9,13,3840,3230,7068,8489,8637,17123,4557,4750,9304,242,325,565,316,454,768,8,23,32,2408,2146,4550,7530,7693,15226,4634,4669,9310,290,387,678,548,819,1363,22,44,60,1875,1856,3729,7368,7777,15147,4288,4320,8611,345
303,5274,120,105,220,371,517,889,244,1065,1303,245,216,462,3873,4286,8157,2091,1602,3695,71,57,133,245,339,581,301,1473,1773,170,173,345,2875,3647,6520,1559,1039,2597,32,35,62,119,217,337,407,1919,2330,123,142,260,2233,3352,5589,963,505,1469,27,24,51,52,146,205,639,2835,3467,93,137,234,1771,3654,5421,60706,61139,121849,2889,3509,6399,7624,11065,18690,2252,9755,12011,52139,46274,98409,125603,131747,257356,26,44,68,3,8,10,0,5,9,8,6,13,10638,10186,20819,10672,10245,20921,457,997,1449,28,53,79,19,36,58,11,14,24,14772,13824,28602,15289,14922,30210,3610,5080,8690,119,203,324,124,169,296,13,19,30,11648,10046,21695,15514,15517,31028,7933,9003,16939,253,366,613,311,488,801,15,36,47,6532,5421,11952,15040,15317,30357,8389,8573,16958,312,432,745,540,710,1248,26,47,80,3590,3191,6782,12858,12958,25819,7835,7884,15717,401,538,931,769,1125,1891,26,82,105,2697,2343,5045,11727,11968,23693,7125,7432,14554,443
304,3143,49,44,98,143,301,446,109,503,612,83,116,195,2131,2366,4496,1186,885,2078,23,32,55,77,152,226,137,715,856,59,84,141,1493,1867,3356,909,618,1522,16,17,24,58,106,163,202,925,1128,39,73,110,1218,1733,2947,564,350,917,5,13,22,31,75,109,358,1745,2106,26,116,140,992,2301,3293,34917,35347,70265,1242,1707,2948,3281,5603,8887,1127,4990,6112,26163,23891,50051,66728,71528,138256,7,21,27,0,0,0,0,0,6,0,0,3,6823,6895,13722,6842,6921,13758,119,232,354,12,17,22,10,9,20,8,4,10,8159,7863,16026,8298,8127,16421,988,1525,2509,43,69,113,33,33,68,0,0,3,4533,3804,8334,5593,5434,11030,2804,3429,6230,72,119,193,105,151,255,3,11,15,2406,1950,4357,5386,5664,11054,3772,4283,8050,136,200,341,224,341,564,9,18,33,1469,1346,2819,5615,6187,11805,4567,4923,9483,205,274,479,332,543,883,19,29,46,1123,1092,2213,6243,6865,13102,4525,4627,9152,213
305,2373,76,57,133,324,366,688,131,518,651,339,207,546,2203,2186,4389,887,669,1549,57,22,81,186,193,374,156,725,884,225,187,415,1512,1791,3305,685,462,1146,31,26,56,97,151,250,221,937,1162,160,184,341,1200,1760,2959,438,213,654,24,12,36,47,109,157,330,1661,1989,103,204,307,939,2197,3139,34871,34805,69673,2418,2353,4775,6965,8526,15491,1287,5132,6417,50677,45636,96311,96231,96445,192673,18,23,41,3,3,4,0,0,5,0,0,0,6523,7110,13634,6542,7144,13687,288,578,865,17,25,39,11,21,28,9,8,11,12823,13825,26645,13145,14448,27592,1980,2977,4956,95,170,267,104,158,260,14,11,20,13372,12286,25658,15565,15603,31166,4799,5394,10189,221,237,458,344,450,791,7,23,30,8322,6810,15134,13688,12917,26601,4933,5091,10025,270,275,547,524,630,1154,14,33,44,4313,3659,7966,10050,9685,19733,4959,5158,10114,354,370,723,744,908,1651,26,36,63,2972,2537,5510,9054,9015,18066,4944,4879,9825,412
