SA4_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
111,30,797,66,95,24,10,1021,21,2261,99,69,42,21,2518,398,1528,263,563,158,19,2936,1423,969,133,973,172,25,3699,1009,372,51,856,87,14,2392,3165,550,36,1382,190,25,5352,6381,205,37,1983,181,38,8827,4334,30,14,983,63,18,5450,1263,11,0,294,22,3,1592,366,8,0,103,16,4,491,138,3,0,57,0,0,204,67,25,4,14,0,0,114,38,5,0,17,0,0,65,100,0,0,53,10,6,173,298,409,170,311,97,72,1354,19034,7180,879,7757,1079,258,36183,13,388,43,43,9,10,507,11,295,62,32,18,3,423,145,2767,143,294,85,24,3453,605,1247,219,535,120,27,2748,657,508,101,532,84,12,1900,1521,486,79,783,125,23,3014,5128,600,52,1733,179,36,7744,8738,159,26,2068,142,33,11167,3573,24,9,613,34,10,4261,920,5,0,169,17,0,1114,262,6,0,75,12,0,357,117,0,0,38,5,0,174,42,0,0,21
112,23,224,75,100,45,8,465,18,797,69,95,41,11,1033,319,601,212,626,280,19,2051,971,398,113,1016,300,27,2828,810,96,32,890,140,16,1984,2046,134,40,1121,145,21,3512,3682,73,27,1634,178,29,5623,3326,43,26,1176,108,19,4704,921,7,3,323,20,9,1284,268,0,0,118,10,5,408,95,4,0,48,6,0,160,41,7,3,22,5,0,83,24,3,0,11,0,0,35,88,4,0,72,21,3,185,193,160,77,309,122,48,910,12825,2549,674,7562,1427,224,25253,13,73,27,69,25,0,209,10,81,41,42,16,5,187,126,927,110,338,131,22,1658,590,519,211,613,227,28,2185,529,228,73,669,124,17,1631,1551,179,51,1016,182,25,3005,3418,149,40,1628,133,32,5409,3747,70,37,1503,143,27,5527,1830,9,3,630,43,19,2527,723,6,0,239,23,0,999,289,0,0,124,21,3,443,117,6,0,47,8,0,180,55,0,0,25
113,44,261,87,192,165,13,764,72,545,47,142,53,17,874,798,634,91,722,176,37,2447,1773,501,50,893,254,28,3500,932,114,16,491,231,8,1793,1506,50,14,441,102,11,2123,1327,16,3,321,62,5,1734,614,3,0,129,25,3,767,114,4,0,21,15,0,150,13,5,0,7,10,0,35,10,3,0,4,7,0,25,3,4,0,5,4,0,15,4,0,0,3,0,0,7,36,0,0,26,8,3,68,120,134,13,202,169,38,680,7358,2274,318,3602,1272,162,14985,32,125,48,98,103,5,411,37,119,41,73,46,6,327,352,709,76,493,116,36,1781,1545,517,74,767,177,35,3122,883,172,18,526,88,17,1707,1799,160,9,608,251,18,2844,2349,52,4,574,112,8,3099,1242,9,0,234,33,5,1519,209,7,0,49,9,0,275,25,0,0,13,14,0,52,8,0,0,10,3,0,22,6,0,0,7,0,0,13,0,0,0,0
114,26,130,36,46,17,0,255,12,270,37,41,41,3,402,242,448,137,296,94,12,1226,762,374,95,525,142,17,1926,753,138,29,412,169,8,1516,1694,149,50,529,101,13,2537,1727,57,18,403,65,9,2280,879,8,9,151,29,3,1075,182,5,4,52,5,0,241,75,4,0,19,0,0,101,23,4,0,5,3,0,36,10,0,0,7,0,0,20,7,0,0,0,3,0,17,40,0,0,21,6,0,73,94,80,28,124,79,23,429,6530,1672,444,2648,761,93,12146,11,46,6,26,16,0,107,6,57,26,20,16,0,126,54,364,41,129,69,6,671,306,445,137,269,74,11,1246,344,162,57,290,58,12,918,939,207,46,462,225,10,1891,2278,197,51,690,100,28,3340,2129,51,15,443,53,16,2706,595,4,0,130,18,0,748,198,0,0,46,8,0,259,74,4,0,21,0,0,100,42,0,0,8,4,0,56,13,0,0,4
115,12,14,16,23,19,3,88,3,30,39,11,4,0,83,11,28,63,104,24,4,233,57,25,29,125,81,5,315,60,14,3,130,85,4,301,135,10,12,190,59,3,400,396,13,9,267,48,3,743,1433,14,11,394,42,8,1891,1812,4,0,254,16,11,2101,1018,3,4,152,6,0,1186,502,0,0,69,5,0,577,202,0,5,29,0,0,243,94,0,0,11,0,0,109,134,0,0,24,8,6,170,125,13,57,146,68,19,420,6001,165,246,1922,459,59,8851,5,5,14,16,13,0,41,6,9,7,4,0,0,30,8,30,72,43,13,4,165,15,21,40,72,22,4,178,17,17,36,79,36,0,193,74,9,18,100,92,0,303,177,13,12,183,72,4,467,694,16,17,281,46,3,1058,1833,10,6,351,23,11,2236,2379,7,7,260,19,12,2680,1480,0,5,136,6,0,1630,613,0,3,89,5,4,716,328,0,0,41
116,9,764,58,38,11,5,879,9,1775,41,5,6,3,1848,37,1868,71,148,44,21,2187,196,1586,88,265,77,15,2227,326,789,42,316,95,6,1577,1379,573,52,580,100,17,2694,4890,265,49,1269,136,45,6646,5282,46,20,873,124,19,6370,1323,11,0,259,13,3,1615,553,11,6,71,11,4,655,98,7,0,21,4,0,136,18,14,0,6,0,0,48,4,8,0,4,0,0,25,75,0,0,26,5,0,111,226,478,48,229,56,64,1093,14434,8205,480,4111,681,208,28114,14,343,21,13,8,4,397,8,301,23,10,0,5,339,24,2188,57,79,33,10,2385,80,1459,71,134,37,13,1795,140,644,45,155,21,14,1022,363,693,46,293,84,12,1489,2607,1016,61,756,91,26,4555,8815,517,55,1493,205,50,11134,4262,72,15,602,65,23,5037,1955,7,3,204,10,4,2183,735,4,0,71,6,3,821,105,6,5,9,5,0,137,24,0,0,3
117,50,1298,74,39,10,13,1487,19,3279,77,31,19,31,3450,161,1434,213,200,28,14,2047,414,813,156,360,48,15,1814,575,223,70,359,51,8,1288,1754,312,108,551,67,10,2800,4482,281,176,1084,92,25,6132,7806,193,75,1557,123,34,9794,8091,79,29,1424,73,42,9738,6788,48,17,1099,69,36,8058,3887,38,17,643,44,21,4638,1995,32,9,420,30,12,2488,1148,12,3,245,10,10,1428,1413,5,3,397,26,9,1863,697,592,79,435,130,117,2065,39277,8627,1111,8853,826,388,59081,49,591,37,31,7,5,720,11,499,58,19,6,3,599,77,3882,136,113,26,36,4264,183,1113,249,241,35,10,1843,280,554,87,282,26,14,1231,724,398,128,381,121,16,1765,2535,512,302,866,205,30,4448,6294,367,239,1361,212,33,8503,8618,120,108,1396,91,17,10346,9758,79,29,1406,108,25,11410,8382,50,31,1133,81,22,9696,4909,19,24,855,51,15,5863,2697,11,8,487
118,44,505,46,34,9,0,633,20,1337,51,14,15,8,1442,107,634,136,113,29,8,1026,184,392,69,180,39,0,856,221,93,16,211,90,9,635,666,121,25,336,94,6,1257,2072,110,25,705,84,22,3002,6272,82,18,1424,64,28,7886,7179,57,14,1458,46,25,8785,4537,11,5,1009,36,12,5612,2572,9,0,643,21,4,3253,1517,12,8,428,7,13,1979,875,3,4,241,12,8,1147,1992,0,6,640,28,12,2672,527,278,67,399,63,98,1425,28778,3647,485,7820,634,257,41618,28,219,20,26,7,0,303,8,190,29,10,5,3,239,56,1634,37,77,7,10,1828,102,530,104,130,13,5,890,122,229,18,161,22,3,557,299,151,42,218,76,5,783,925,154,42,373,94,8,1592,3064,108,107,744,111,21,4158,6015,74,38,1074,63,20,7281,7153,33,8,1128,57,24,8404,4965,20,14,926,33,25,5979,2883,6,9,626,34,12,3571,1812,4,0,395
119,45,1123,69,60,13,23,1332,13,2805,116,51,25,15,3022,132,1903,256,288,68,24,2671,388,1317,235,461,95,25,2514,587,379,85,486,96,22,1651,2366,454,102,784,134,20,3862,8638,475,79,1692,253,77,11211,12018,304,48,2121,322,62,14875,5474,45,16,1009,120,31,6693,1653,23,7,304,27,8,2027,486,4,4,89,11,0,597,182,30,0,44,9,0,268,58,8,0,14,5,0,87,167,0,0,50,14,4,235,624,670,109,562,116,126,2204,32839,9550,1121,8015,1294,438,53251,47,471,29,38,3,7,594,9,462,45,26,9,0,557,76,3523,171,194,41,20,4017,230,1747,266,349,59,18,2677,321,879,110,355,46,14,1723,679,686,120,419,127,8,2047,3831,579,121,1006,156,33,5724,14461,503,109,2209,334,69,17689,11873,221,51,1813,266,56,14274,6679,56,25,974,144,24,7894,2464,21,3,368,48,4,2907,691,6,3,151,21,0,872,262,6,0,42
120,32,354,57,30,14,3,485,13,955,73,30,29,8,1112,95,472,186,165,38,8,961,280,304,126,261,55,11,1034,335,91,42,256,90,8,819,996,90,55,385,69,7,1598,3417,108,52,766,79,12,4437,7501,71,31,1136,98,39,8870,5771,27,16,896,67,21,6798,3549,9,11,576,39,11,4198,1694,7,5,285,15,10,2018,811,12,3,163,12,3,1005,382,0,0,89,3,0,477,529,0,0,134,4,13,676,415,189,50,303,78,62,1099,25810,2696,706,5486,676,215,35587,29,138,16,14,8,4,206,4,146,28,16,11,0,211,62,1230,63,107,71,14,1542,137,434,158,194,39,8,973,171,180,57,215,38,4,663,516,120,52,258,87,5,1039,1352,128,58,433,79,14,2063,5835,111,70,935,68,29,7046,8425,51,17,1129,93,34,9747,5910,28,12,799,59,14,6830,4147,20,14,575,43,10,4806,2042,10,5,331,18,6,2413,1050,0,0,204
121,31,217,52,43,12,0,360,18,621,109,31,12,10,796,58,306,147,136,25,15,687,109,155,104,234,29,7,644,122,56,17,252,50,3,499,443,63,35,370,43,6,960,2113,69,20,747,54,7,3008,7873,36,34,1579,70,30,9629,7864,18,18,1371,56,25,9355,4406,9,9,801,40,15,5277,2696,9,8,457,29,10,3200,1631,9,4,315,14,6,1987,993,0,4,191,4,0,1195,2060,0,0,529,22,8,2627,546,103,76,382,98,53,1261,30969,1679,653,7428,572,196,41493,41,81,31,39,6,4,199,3,92,54,17,9,0,183,41,763,90,101,14,10,1019,68,233,136,136,19,7,601,78,90,60,174,18,0,422,191,58,33,239,68,4,607,716,66,44,438,66,12,1341,4165,71,48,1014,87,16,5394,9131,26,24,1394,71,16,10666,8056,18,15,1066,53,18,9229,4780,0,9,662,33,13,5499,2906,5,3,439,31,3,3392,1885,4,5,291
122,19,119,92,34,15,8,286,5,411,48,15,9,5,498,36,197,160,92,37,16,536,62,119,73,110,35,10,400,72,42,51,170,41,10,382,249,47,12,259,46,4,611,1066,47,9,568,59,12,1763,3607,28,16,1084,70,22,4830,3243,16,3,884,44,17,4213,2049,20,3,593,24,4,2696,1481,3,5,386,7,3,1891,946,4,0,255,8,0,1222,541,0,6,123,8,0,669,975,0,3,278,16,7,1275,274,102,54,226,39,44,752,14630,1162,539,5086,450,167,22026,6,49,32,23,7,0,115,3,43,69,13,11,12,153,17,512,94,48,20,14,702,53,132,82,67,20,4,351,39,63,38,85,11,5,239,86,64,57,135,35,0,381,278,42,17,286,46,3,672,1645,44,15,579,46,13,2341,3658,19,13,882,39,22,4630,3015,3,4,664,34,0,3726,2095,18,4,479,21,5,2617,1555,7,5,347,12,0,1920,1074,0,0,234
123,6,460,58,26,26,3,573,6,1146,31,13,12,10,1220,35,1348,64,127,38,8,1620,226,1029,81,238,43,17,1638,388,390,32,296,34,5,1139,1367,606,54,527,51,10,2623,3515,339,28,797,69,8,4751,2784,61,4,544,38,17,3450,846,13,0,128,10,3,989,149,8,0,35,5,0,203,29,6,0,12,0,0,49,6,5,0,8,3,4,36,0,6,0,0,0,0,8,38,9,0,12,3,0,65,169,344,33,158,52,31,788,9581,5753,396,2922,378,121,19153,21,188,8,18,9,0,247,4,180,21,11,6,0,222,18,1555,39,52,34,7,1706,63,1060,82,128,42,18,1398,94,553,52,140,16,3,851,326,467,44,213,64,3,1120,1940,593,46,589,55,11,3238,6276,454,42,927,85,32,7814,3083,33,4,373,43,23,3555,804,4,0,84,4,7,909,126,6,0,32,3,0,166,45,0,0,12,0,0,56,20,0,0,10
124,30,323,33,39,12,7,439,6,793,44,38,4,3,887,102,772,175,239,38,16,1343,533,622,110,454,103,19,1835,867,260,62,549,192,11,1942,2236,370,67,872,107,16,3666,5925,251,46,1335,94,41,7680,3972,48,14,648,62,21,4767,746,4,5,111,15,5,884,175,4,0,33,3,0,213,43,0,0,14,0,0,57,21,3,0,9,0,0,35,10,9,0,3,0,0,21,65,0,0,25,7,4,102,244,248,53,226,78,46,892,14959,3709,610,4587,717,178,24766,15,148,7,26,12,0,205,3,127,25,13,3,0,182,37,938,39,116,28,5,1176,160,818,197,224,17,10,1432,226,339,75,231,20,4,897,962,340,88,464,184,14,2049,3375,354,91,920,81,24,4846,8952,361,57,1403,82,43,10889,3481,40,10,468,41,5,4047,911,10,0,112,3,0,1040,187,4,3,34,9,0,235,67,4,0,19,4,0,86,26,0,0,5
125,33,1085,64,43,18,10,1258,22,2548,148,27,38,15,2808,84,1872,321,244,64,20,2605,381,1181,239,394,90,19,2303,486,330,78,379,142,15,1431,1682,437,102,691,144,27,3081,7185,496,75,1502,276,56,9586,12033,246,42,1846,258,80,14512,4075,25,15,656,75,29,4864,1028,16,3,158,16,0,1226,266,3,0,55,11,0,333,93,28,0,12,7,3,148,33,3,0,7,0,0,49,121,5,0,32,4,6,171,508,577,104,449,84,120,1848,28028,8866,1201,6500,1224,401,46217,38,526,45,23,6,5,645,19,443,87,22,15,3,597,106,3211,159,167,61,24,3726,209,1545,323,309,70,21,2482,235,705,98,275,45,10,1380,684,646,121,380,254,10,2086,2701,506,136,853,147,28,4364,14594,517,121,2138,371,68,17801,12161,192,24,1644,281,51,14359,4512,41,14,676,79,20,5330,1324,13,12,204,27,3,1583,442,7,6,107,5,4,571,137,5,4,33
126,23,257,34,17,7,0,334,11,663,40,15,6,4,733,45,369,131,90,11,5,653,70,239,90,139,41,6,580,100,56,30,103,73,3,363,442,73,47,203,50,0,810,2088,57,28,423,39,9,2640,4265,61,11,635,50,13,5035,2370,31,11,423,31,5,2871,1169,3,11,211,7,12,1413,454,0,3,107,10,6,583,216,5,8,62,0,0,295,102,0,0,26,0,0,131,160,0,0,46,4,3,210,207,110,59,186,46,50,649,11712,1921,501,2679,372,106,17301,20,99,4,9,0,0,133,8,92,19,12,4,4,133,45,713,63,61,11,7,893,51,310,100,141,19,7,630,57,146,23,106,17,3,362,133,108,31,151,92,3,519,661,91,38,229,42,8,1064,3832,53,60,551,49,6,4553,4277,37,14,631,39,8,5010,2932,28,9,419,25,8,3423,1566,4,7,238,11,8,1831,647,5,4,107,7,3,771,335,0,0,56
127,31,820,43,17,22,6,944,12,1816,47,11,15,20,1908,116,1746,187,186,84,20,2342,356,1190,125,371,195,18,2257,660,429,63,397,315,18,1893,2420,443,95,666,256,26,3906,4529,609,77,1080,260,51,6603,5923,177,10,1147,262,48,7571,1795,20,5,261,61,17,2156,322,15,0,39,16,6,395,65,7,0,9,4,0,88,24,19,0,3,0,0,44,13,0,0,3,0,0,19,77,0,0,30,6,4,120,299,529,44,303,120,80,1378,16622,7819,707,4544,1626,305,31625,22,371,21,18,18,3,452,7,323,27,12,3,0,373,56,2294,89,106,56,24,2620,174,1500,167,207,68,19,2133,198,765,71,244,58,10,1345,734,706,96,381,442,20,2374,4274,600,106,813,264,40,6098,7440,681,66,1450,377,56,10072,6227,184,35,857,218,33,7550,2025,27,7,222,49,11,2337,416,7,0,67,12,4,505,122,0,0,17,0,0,142,30,5,0,10
128,15,204,18,18,0,6,257,0,586,43,14,8,0,654,16,303,125,73,15,0,535,65,224,64,127,78,8,567,131,81,36,148,109,5,504,452,79,23,224,65,4,851,1747,99,8,519,52,17,2442,3856,56,11,669,54,15,4664,2007,13,4,328,20,8,2367,972,4,0,151,9,3,1147,408,5,0,68,0,0,477,163,0,0,35,5,0,200,68,0,0,16,0,0,91,105,4,0,32,10,3,155,134,108,38,131,48,19,478,10140,1775,380,2549,472,76,15397,9,80,10,12,0,0,113,0,82,17,5,0,0,107,12,675,56,42,13,4,795,26,258,90,44,17,4,437,35,149,29,89,7,5,315,130,94,30,121,141,3,511,587,92,29,256,55,3,1014,3300,80,18,549,56,9,4001,3020,39,5,415,22,19,3519,1805,28,6,246,11,0,2104,1076,5,0,151,9,10,1253,485,0,0,64,3,0,555,212,0,0,29
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,27,179,54,80,35,5,376,36,588,43,97,27,3,801,694,529,103,632,106,13,2087,1570,402,85,770,101,21,2951,1130,72,24,496,49,0,1770,2171,30,8,469,42,13,2734,1243,7,8,212,21,9,1505,370,7,3,74,3,5,464,41,7,0,25,5,0,80,16,0,0,9,6,0,33,0,0,0,8,0,0,9,9,3,0,4,0,0,12,0,0,0,0,0,0,3,24,0,0,17,6,0,51,131,121,25,168,59,37,539,7460,1949,358,3081,463,109,13418,18,94,25,47,23,0,205,22,86,34,52,15,4,213,325,824,82,331,37,31,1629,955,328,99,505,59,20,1968,929,164,53,512,36,10,1696,2976,153,34,686,51,14,3914,2779,32,10,431,39,13,3301,1001,7,10,157,28,10,1214,143,0,4,42,13,0,203,25,0,0,21,8,5,55,20,0,0,4,3,0,31,3,0,0,6,0,0,13,3,0,0,6
202,11,195,21,99,45,4,375,21,571,62,90,35,8,776,405,469,53,538,122,5,1592,1227,417,123,817,112,9,2703,906,47,45,548,30,11,1588,1945,39,16,560,52,9,2615,1347,6,0,340,40,0,1739,414,6,3,90,17,0,531,72,3,0,28,11,0,114,14,5,0,5,7,0,29,0,3,0,4,0,0,14,0,5,0,5,0,0,15,3,0,0,4,0,0,9,25,0,0,27,3,0,56,105,136,26,154,58,30,506,6496,1898,349,3303,530,85,12665,6,92,7,40,18,4,177,15,98,30,39,11,3,192,180,694,49,318,57,23,1319,637,368,78,503,57,14,1663,635,177,98,444,44,6,1402,2349,101,73,674,67,18,3276,3080,37,14,651,55,15,3849,1145,7,4,220,25,3,1406,137,4,0,54,7,0,202,28,4,0,20,4,0,56,14,0,0,9,3,0,24,8,0,0,8,5,0,14,3,0,0,6
203,27,278,59,72,36,4,482,32,815,61,49,34,7,1003,531,731,221,601,140,24,2241,1538,467,185,967,173,22,3355,1296,205,61,844,80,17,2502,3277,153,20,1024,110,29,4623,3585,28,31,899,105,35,4681,1883,4,11,400,52,11,2362,460,4,3,91,15,0,569,85,4,0,22,11,0,116,28,0,0,21,8,0,58,15,10,0,12,5,0,42,10,3,0,10,4,0,20,50,5,0,41,9,0,100,246,171,42,271,119,41,886,13062,2868,699,5325,889,193,23038,25,146,15,46,21,4,256,25,119,44,48,16,0,252,182,1118,123,320,67,24,1834,835,444,175,625,82,19,2176,869,226,132,535,75,11,1855,2969,245,90,975,90,33,4404,5897,147,42,1250,102,20,7458,4486,33,30,758,74,25,5400,993,10,7,221,16,5,1245,257,0,5,45,11,0,318,59,4,0,30,4,0,98,30,0,0,21,4,0,54,12,0,0,6
204,15,258,24,124,74,7,508,30,706,47,111,40,9,944,631,597,57,742,154,26,2199,1887,544,44,955,183,25,3647,1134,105,5,519,281,10,2051,1736,57,4,476,167,15,2450,1065,24,0,238,74,12,1417,298,4,0,73,32,3,413,50,0,6,20,15,0,90,14,3,0,13,13,0,43,3,0,0,8,8,0,20,9,3,0,15,4,0,31,0,3,0,4,4,0,6,93,0,0,124,35,6,260,155,174,40,239,174,41,820,7130,2474,229,3658,1258,151,14895,14,116,22,65,50,3,263,11,97,19,61,30,3,223,249,947,51,444,92,19,1805,1174,431,59,746,97,32,2532,1035,251,11,595,71,15,1976,2111,123,8,698,382,19,3342,2401,34,4,479,172,13,3105,1056,12,0,167,27,6,1267,84,3,0,40,22,4,156,17,3,0,17,12,0,46,11,0,0,12,7,0,34,5,3,0,9,9,0,29,4,4,0,5
205,35,323,88,186,106,13,761,142,1008,69,209,71,16,1516,1333,872,149,1123,256,39,3779,3021,601,168,1351,268,43,5450,1670,130,27,743,136,16,2718,2580,67,16,657,101,8,3428,1794,29,9,321,47,4,2205,694,5,0,90,24,5,822,168,3,0,34,19,5,225,42,4,0,13,9,0,69,29,0,0,15,13,0,61,9,15,0,9,5,0,34,0,0,0,7,3,0,15,50,0,0,43,12,3,110,228,197,34,329,206,64,1054,11808,3263,559,5132,1258,210,22233,27,197,31,134,65,15,464,36,328,52,110,47,9,584,662,1158,107,630,160,36,2752,1956,683,160,1078,224,35,4135,1732,174,78,936,114,18,3055,3791,124,41,1068,139,29,5197,3500,39,11,622,95,23,4287,1299,17,8,211,38,10,1590,115,7,0,44,6,3,176,25,0,4,15,9,0,55,15,3,0,6,6,0,27,12,0,0,11,4,0,19,3,0,0,3
