SA3_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
12504,31,0,4,0,5,36,13,0,12,4,0,28,163,6,34,12,17,230,139,14,75,13,12,254,87,12,76,9,12,200,229,18,167,27,17,459,1214,65,1201,84,83,2644,2059,174,1996,148,130,4508,446,61,453,51,61,1071,96,11,93,19,12,226,22,0,16,3,3,46,9,0,7,0,0,20,4,0,3,0,0,4,13,9,9,0,0,25,108,10,82,7,22,228,4616,371,4229,376,386,9977,6,0,3,0,0,10,17,0,5,0,0,22,55,0,18,3,8,81,142,0,45,5,5,209,86,3,35,10,14,149,91,12,86,17,24,229,359,13,253,21,28,673,2333,147,3333,151,129,6096,1500,145,2315,135,151,4247,401,47,598,71,66,1178,71,21,107,20,19,235,14,7,31,0,3,64,8,0,30,0,0,34,15,4,15,0,0,36,120,10,101,8,13,251,5228,414,6972,444,464,13518,5,0,6,0,0,12,18,0
12601,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,13,15,4,4,3,0,26,12,0,6,0,5,25,10,0,8,7,4,26,60,0,37,8,15,111,231,24,230,34,18,544,141,37,210,51,27,474,69,26,124,29,25,273,20,9,52,19,9,106,11,6,30,16,7,80,3,0,12,0,0,22,0,3,18,4,0,26,16,8,21,7,8,48,589,133,772,178,113,1775,4,0,0,0,0,4,5,0,3,0,0,7,4,0,4,0,0,3,9,0,4,0,0,21,11,0,4,0,4,17,8,0,10,3,0,25,37,0,18,8,3,63,129,11,95,12,10,259,188,28,314,39,22,606,180,44,344,52,40,655,60,22,156,35,24,300,23,15,85,26,19,158,18,11,41,16,4,93,17,10,30,16,8,71,13,5,14,3,7,50,709,156,1119,217,134,2337,0,0,0,0,0,0,0,0
12602,16,0,5,3,0,27,17,0,3,0,0,19,148,6,11,7,6,179,125,0,26,7,14,173,73,0,41,8,4,125,161,7,80,9,10,267,655,17,310,39,33,1051,1189,52,782,74,67,2169,550,53,589,74,62,1334,232,29,326,48,41,680,89,17,133,19,14,282,28,16,66,13,12,131,15,10,36,7,9,73,31,10,68,14,4,131,74,5,47,3,15,157,3416,234,2531,317,307,6796,11,0,4,0,0,11,12,0,0,0,0,10,45,0,8,3,0,56,128,4,8,5,8,156,83,4,15,5,7,110,99,10,58,4,16,192,252,6,86,8,9,362,1248,32,788,72,43,2183,1332,66,881,80,85,2442,646,72,699,97,79,1586,319,54,485,66,45,976,122,34,183,38,26,399,54,20,116,21,22,229,67,31,152,25,16,290,113,8,64,18,17,215,4523,340,3550,444,376,9234,6,0,3,0,0,12,0,0
12701,19,0,4,0,0,25,5,0,5,0,3,13,126,14,33,16,23,217,60,13,58,12,17,168,28,19,33,12,15,100,57,22,55,16,32,175,133,58,230,33,59,510,216,124,479,73,100,989,84,72,184,46,54,440,21,15,43,11,18,102,7,0,3,5,4,13,3,0,0,0,0,12,0,0,0,0,0,0,8,3,9,0,3,18,30,11,42,23,20,119,789,357,1181,239,342,2910,6,0,0,0,0,11,4,0,0,0,0,7,31,4,18,0,7,58,121,10,54,14,22,217,26,19,24,5,8,87,75,18,63,10,26,193,84,22,89,17,43,252,247,94,412,57,97,905,276,158,533,100,156,1233,156,116,341,64,96,773,25,19,63,9,21,138,9,10,21,3,10,50,0,0,6,0,5,11,4,0,8,0,0,10,47,10,60,7,11,145,1127,469,1682,290,513,4084,0,0,0,0,4,3,10,0
12702,22,6,4,4,4,39,14,0,14,4,0,32,292,14,54,40,54,453,190,55,131,55,57,484,142,34,133,36,58,408,367,74,406,57,111,1012,552,147,828,139,247,1906,514,365,1119,221,294,2516,81,82,198,66,83,512,27,14,32,8,16,100,5,3,10,4,0,17,0,0,4,0,6,6,3,0,0,0,0,4,4,9,6,3,4,34,87,34,88,24,44,278,2309,828,3023,675,977,7806,17,5,13,0,5,37,19,0,10,0,3,33,72,6,19,7,16,117,254,13,76,32,34,411,142,20,60,21,51,299,173,39,143,50,67,478,642,101,672,104,142,1664,800,346,1403,262,408,3222,458,376,958,260,368,2423,81,100,191,63,81,522,25,10,55,18,19,129,13,9,17,3,0,49,8,0,5,0,4,22,10,7,7,3,0,24,95,22,100,32,32,287,2811,1050,3723,869,1235,9698,11,0,7,0,4,20,15,0
12703,23,0,8,0,0,33,9,0,4,0,0,18,152,4,39,9,21,225,103,20,105,18,15,268,135,32,204,19,22,411,254,47,381,31,50,768,386,88,622,83,121,1301,360,159,679,127,150,1472,164,64,255,61,49,601,17,17,51,6,15,109,0,4,8,3,3,18,0,0,5,0,0,4,4,0,0,0,0,9,4,0,5,0,3,17,47,12,64,13,11,152,1657,459,2434,378,467,5398,7,0,6,0,0,11,8,0,0,0,0,10,36,0,16,0,4,61,124,3,36,3,25,188,48,10,28,6,11,101,203,35,254,15,18,522,419,54,556,44,77,1152,581,127,967,108,169,1945,427,156,772,126,146,1623,112,71,239,49,56,528,23,24,63,15,18,142,7,5,9,8,5,32,4,0,0,0,0,5,9,8,9,3,0,29,54,12,84,15,20,183,2053,501,3030,387,559,6536,8,0,6,0,0,16,15,0
12801,3,0,4,0,0,8,8,0,3,0,0,9,49,0,13,0,0,67,75,4,34,3,4,117,74,3,48,8,0,142,99,8,32,4,6,148,314,16,142,19,17,511,729,33,433,31,49,1281,366,31,345,51,34,827,158,41,215,28,34,466,50,22,104,15,27,219,17,9,57,13,11,108,8,7,29,7,6,54,23,13,40,10,12,101,48,6,30,6,3,92,2031,193,1532,190,215,4160,5,0,0,0,0,12,5,0,0,0,0,5,21,0,0,0,0,24,41,0,6,3,3,54,20,0,8,5,3,32,60,9,88,8,0,164,113,3,51,4,5,176,566,21,295,32,29,937,656,26,430,23,51,1192,306,40,321,43,61,776,160,34,239,33,47,513,68,24,125,29,33,274,30,21,75,13,11,148,37,33,82,27,23,206,48,0,35,11,10,108,2146,211,1747,228,287,4622,4,0,0,0,0,4,10,0
12802,6,0,0,0,0,14,6,0,0,0,0,11,41,0,7,0,5,51,34,3,20,4,6,63,28,4,10,7,9,57,45,3,27,5,3,87,170,12,108,14,24,327,430,35,345,31,43,881,147,46,296,47,39,575,53,17,150,28,36,288,18,16,77,10,12,123,11,8,19,8,4,50,8,0,10,6,5,22,5,0,7,0,0,19,27,3,21,4,3,53,1033,150,1097,162,171,2615,5,0,0,0,0,4,6,0,0,0,0,6,19,0,0,0,0,20,36,0,0,0,3,44,19,0,14,0,4,35,19,4,18,5,3,49,37,6,20,5,8,83,416,17,231,19,30,710,292,32,286,30,37,683,155,28,307,41,40,575,91,33,167,34,33,357,31,20,72,11,20,163,14,8,33,5,5,54,13,8,19,10,4,47,33,5,13,0,8,63,1192,161,1180,169,192,2897,5,0,5,0,0,5,0,0
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,9,0,7,3,0,26,8,0,6,0,0,22,164,5,70,3,5,240,289,29,199,19,35,569,245,18,160,24,26,475,412,40,368,41,34,893,226,50,318,20,26,640,64,29,121,19,13,246,5,0,14,3,0,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,6,0,0,8,45,6,31,4,5,95,1471,182,1304,140,142,3243,6,0,3,0,0,15,4,0,6,0,6,15,54,0,35,4,4,102,188,9,72,5,10,283,185,12,91,9,33,325,581,40,401,26,47,1095,517,67,592,49,56,1283,168,64,280,45,25,574,18,8,45,7,9,89,3,0,8,0,0,12,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,32,8,37,3,6,83,1769,216,1564,148,194,3888,10,0,0,0,0,13,7,0
20102,6,0,3,0,0,11,5,0,0,0,0,7,41,0,20,0,0,62,39,12,33,5,3,94,37,6,33,0,0,81,53,3,49,0,0,109,44,4,42,0,0,92,4,0,8,0,0,17,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,8,0,0,29,247,31,202,9,18,509,0,0,0,0,0,4,9,0,0,0,0,5,14,0,12,0,0,28,22,3,9,0,3,42,25,0,22,0,0,50,38,3,31,7,3,86,61,12,77,5,8,159,33,7,31,0,0,76,5,0,0,4,6,17,4,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,6,0,26,223,30,210,23,18,495,4,0,0,0,0,6,6,0
20103,11,0,5,0,4,21,13,0,0,0,0,20,56,3,32,4,4,95,84,7,57,0,8,160,16,10,33,0,0,63,17,3,28,0,0,50,4,3,6,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,12,0,7,0,0,30,232,26,181,6,23,468,14,0,0,0,0,21,6,0,0,0,0,6,32,4,10,0,3,48,42,0,31,0,6,84,33,7,21,0,4,66,68,10,70,8,4,158,20,9,28,0,0,62,4,0,4,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,17,0,4,0,0,28,238,43,185,13,25,499,11,0,0,0,0,19,10,0
20201,20,0,6,0,3,24,9,0,6,0,0,25,147,3,40,10,13,206,240,30,176,24,43,511,191,18,178,12,14,415,360,50,393,25,36,860,248,47,317,28,28,669,68,26,112,14,10,227,8,4,14,0,0,30,0,0,4,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,7,39,6,24,4,5,83,1337,193,1271,120,150,3074,7,0,0,0,0,13,9,0,0,0,0,9,56,6,17,0,4,81,171,12,72,8,23,284,155,18,108,8,24,313,487,38,349,27,36,942,558,81,614,38,48,1340,136,55,272,30,19,514,17,8,24,4,3,55,6,0,3,0,0,7,0,0,5,0,0,4,0,0,3,0,0,6,0,0,0,0,0,3,0,0,4,0,0,6,31,4,22,3,3,68,1636,220,1493,127,168,3641,5,0,5,0,0,14,6,0
20202,12,0,8,3,0,18,4,0,4,0,5,12,43,4,13,0,4,70,59,11,52,5,10,139,57,4,50,6,4,118,76,10,89,3,5,192,66,11,102,8,6,188,26,6,50,0,5,94,3,0,18,0,0,29,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,8,14,0,17,0,0,31,367,54,404,39,42,904,3,0,6,0,3,12,0,0,0,0,0,4,24,0,8,0,0,31,40,8,22,0,0,69,32,0,23,4,10,68,71,0,40,8,6,129,127,20,138,5,13,300,91,12,110,5,9,229,14,4,33,4,0,50,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,5,21,3,12,4,3,39,430,49,400,28,45,956,4,0,0,0,0,9,0,0
20203,13,0,10,0,0,23,9,3,6,0,0,17,21,5,19,5,6,58,27,3,13,4,0,49,6,0,0,0,0,6,4,0,0,0,0,5,8,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,22,97,13,59,12,9,189,3,0,0,0,0,7,4,0,3,0,0,15,16,0,10,0,0,35,22,4,25,0,3,51,14,6,9,0,0,30,4,0,8,0,6,15,8,0,10,0,0,17,4,0,6,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,8,79,12,81,5,14,195,0,0,3,0,0,7,5,0
20301,4,0,10,0,0,12,0,0,0,0,0,0,16,0,4,0,0,21,18,0,8,0,4,37,23,0,14,0,3,40,26,3,20,0,4,56,27,3,32,0,3,57,6,0,20,0,0,22,3,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,14,126,12,116,3,14,279,0,0,0,0,0,5,0,0,0,0,0,0,4,0,3,0,0,11,12,3,3,0,0,18,11,7,11,0,0,29,24,0,19,0,0,47,49,0,40,0,3,94,32,5,45,3,0,84,3,0,9,0,0,13,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,8,26,147,23,132,15,16,325,3,0,0,0,0,0,0,0
20302,23,0,8,0,4,36,19,3,10,0,0,32,219,11,71,8,12,326,379,27,211,17,60,705,313,38,213,27,53,653,693,59,536,58,66,1406,693,89,627,55,75,1542,250,70,385,57,44,805,53,16,70,13,12,160,9,7,24,0,6,38,6,0,3,0,0,13,0,4,3,0,0,9,3,0,0,0,0,5,13,0,7,0,0,22,75,9,51,15,20,173,2743,336,2228,259,365,5930,7,0,7,0,4,25,18,0,7,0,0,25,70,0,28,3,14,120,257,5,72,8,22,364,224,14,106,13,33,388,600,50,465,35,63,1214,1265,105,972,67,118,2533,726,131,850,98,93,1896,127,35,166,35,16,375,30,8,63,10,6,117,9,3,11,3,0,33,3,0,7,0,0,13,0,0,3,0,0,6,12,0,6,0,0,16,95,22,63,12,21,208,3436,369,2835,287,393,7317,10,0,9,0,0,24,10,0
20303,7,0,0,0,0,9,6,0,3,0,0,7,46,0,17,0,7,69,65,4,37,4,4,114,54,12,65,0,6,147,185,12,140,17,9,372,252,31,271,11,21,587,143,40,261,31,28,499,43,15,109,10,4,187,3,6,22,0,0,33,0,0,6,0,0,5,0,0,0,0,0,3,0,0,3,0,0,3,3,5,3,0,0,12,23,0,22,0,5,50,839,132,961,77,90,2097,0,0,4,0,0,10,4,0,5,0,0,5,18,0,12,0,0,34,34,0,8,0,0,44,28,3,20,0,4,52,110,8,54,9,19,196,258,25,207,26,32,548,361,66,523,49,43,1044,109,40,192,20,18,377,22,7,52,6,4,84,5,3,12,0,0,25,0,6,3,0,0,10,0,0,0,0,0,0,9,0,3,0,0,11,37,0,24,7,3,72,1002,150,1115,120,121,2512,0,0,0,0,0,8,3,0
20401,18,0,15,0,4,39,15,0,8,0,0,16,82,9,37,0,10,145,157,16,134,10,18,329,89,4,154,8,22,276,139,20,154,13,13,340,55,17,97,7,10,179,11,3,32,0,3,54,6,0,11,0,0,16,5,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,40,9,34,0,3,88,623,74,666,50,82,1498,12,3,5,0,6,22,3,0,0,0,0,7,36,0,13,0,0,49,93,11,36,4,5,157,80,3,69,4,16,170,177,17,190,8,8,400,174,25,238,21,28,492,47,9,91,9,10,161,6,0,8,3,0,20,0,0,0,0,0,8,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,8,0,0,8,36,8,29,0,3,80,677,84,680,52,91,1577,11,0,3,0,0,18,7,0
20402,13,0,5,0,0,17,19,0,4,0,0,21,88,6,46,3,3,146,172,12,119,9,21,334,95,13,94,7,11,224,105,26,118,8,13,261,48,12,79,8,6,150,7,5,12,0,0,28,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,11,31,3,18,3,5,62,571,79,503,52,62,1261,3,0,5,0,0,15,5,0,3,0,0,6,33,3,26,3,0,64,119,6,65,3,10,204,94,8,59,5,5,167,164,20,132,11,12,335,114,24,149,13,11,314,38,8,67,10,5,120,4,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,22,0,13,0,6,34,594,74,512,41,53,1276,9,0,0,0,0,5,0,0
20403,13,6,10,5,6,27,16,0,11,3,0,30,141,3,49,8,7,210,226,30,177,16,24,465,185,24,171,13,8,400,228,45,291,27,31,610,145,40,250,24,16,471,53,10,90,12,9,171,10,3,17,4,0,33,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,3,14,34,4,41,6,5,85,1057,156,1108,115,99,2532,9,0,8,0,5,24,9,0,7,0,0,16,62,8,30,0,5,102,163,9,85,5,19,277,147,14,98,16,11,283,308,31,300,11,28,682,356,52,381,32,25,851,140,54,252,23,25,500,20,9,30,5,3,59,10,0,5,0,0,15,0,0,0,3,0,6,4,0,0,0,0,4,0,0,6,0,0,6,0,0,8,0,0,5,38,9,26,0,3,74,1258,180,1225,104,125,2898,13,0,7,4,0,23,5,0
20501,13,4,4,0,0,21,12,0,0,0,0,15,74,5,31,4,4,111,101,5,58,8,8,181,69,9,59,7,12,153,120,14,122,14,10,279,63,18,148,8,18,254,16,7,17,5,0,48,0,0,5,0,0,5,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,19,3,23,6,10,58,491,57,481,46,61,1134,8,0,3,0,0,13,3,0,5,4,0,17,33,3,15,0,0,49,63,0,26,0,7,100,55,8,27,9,7,102,143,13,96,4,16,279,198,30,242,18,28,521,67,18,125,15,12,241,5,3,3,0,4,22,0,0,4,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,18,0,19,0,3,38,611,90,561,57,81,1395,3,0,4,0,0,7,9,0
20502,21,3,9,4,5,34,23,6,16,0,0,41,88,3,46,10,7,154,143,19,96,11,21,287,106,16,87,3,12,217,119,14,130,13,11,287,55,22,76,12,8,173,9,9,31,4,6,61,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,12,31,4,15,0,0,58,605,98,508,60,61,1331,7,0,5,0,3,26,7,0,0,0,0,12,60,6,27,0,8,95,92,7,45,8,9,157,65,3,35,3,16,121,157,23,106,11,12,305,140,16,184,17,24,386,41,17,70,7,5,150,3,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,23,0,12,3,8,46,608,75,505,47,89,1318,4,0,10,0,0,18,4,0
20503,9,0,13,6,0,24,11,0,6,0,0,21,75,0,32,4,6,119,136,20,94,11,10,268,118,17,108,8,7,255,162,15,175,17,23,386,110,15,143,7,13,292,53,8,101,6,3,179,25,0,39,0,0,75,3,0,8,0,0,12,3,0,5,0,0,5,0,0,5,0,0,3,4,0,0,0,0,4,5,0,5,0,4,16,40,4,44,5,7,102,759,84,782,63,70,1761,9,4,8,0,0,20,8,0,5,0,0,16,33,0,13,0,8,59,99,4,46,3,4,159,121,6,58,6,10,199,265,18,210,13,23,527,195,32,261,14,21,535,66,22,103,10,12,216,6,0,5,0,0,18,4,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,5,0,9,0,0,13,28,3,37,6,0,70,842,95,765,61,81,1850,6,0,4,0,0,10,9,0
20504,19,0,5,3,0,24,34,0,10,0,0,41,206,10,92,6,10,323,294,33,256,20,48,653,109,13,114,12,15,262,137,16,171,8,14,344,102,19,132,3,16,276,20,10,57,6,4,96,0,0,6,0,0,6,3,0,6,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,24,9,24,6,7,69,952,116,866,70,108,2121,13,0,6,0,0,20,26,0,3,0,0,30,76,5,29,4,11,119,221,24,146,12,26,429,159,11,129,5,15,316,237,26,228,17,20,521,167,27,186,14,20,412,58,16,93,16,9,196,8,3,6,0,0,21,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,15,5,8,64,1004,120,846,73,111,2146,5,0,4,0,0,13,0,0
