SA3_CODE_2021,C21_SH_Tot_NPFH_6_mor,C21_SH_Tot_Tot,C21_SDRTHT_0b_s_a_b_NPFH_2,C21_SDRTHT_0b_s_a_b_NPFH_3,C21_SDRTHT_0b_s_a_b_NPFH_4,C21_SDRTHT_0b_s_a_b_NPFH_5,C21_SDRTHT_0b_s_a_b_NPFH_6mor,C21_SDRTHT_0b_s_a_b_Tot,C21_SDRTHT_1b_NPFH_2,C21_SDRTHT_1b_NPFH_3,C21_SDRTHT_1b_NPFH_4,C21_SDRTHT_1b_NPFH_5,C21_SDRTHT_1b_NPFH_6_mor,C21_SDRTHT_1b_Tot,C21_SDRTHT_2b_NPFH_2,C21_SDRTHT_2b_NPFH_3,C21_SDRTHT_2b_NPFH_4,C21_SDRTHT_2b_NPFH_5,C21_SDRTHT_2b_NPFH_6_mor,C21_SDRTHT_2b_Tot,C21_SDRTHT_3b_NPFH_2,C21_SDRTHT_3b_NPFH_3,C21_SDRTHT_3b_NPFH_4,C21_SDRTHT_3b_NPFH_5,C21_SDRTHT_3b_NPFH_6_mor,C21_SDRTHT_3b_Tot,C21_SDRTHT_4mb_NPFH_2,C21_SDRTHT_4mb_NPFH_3,C21_SDRTHT_4mb_NPFH_4,C21_SDRTHT_4mb_NPFH_5,C21_SDRTHT_4mb_NPFH_6_mor,C21_SDRTHT_4mb_Tot,C21_SDRTHT_NB_NS_NPFH_2,C21_SDRTHT_NB_NS_NPFH_3,C21_SDRTHT_NB_NS_NPFH_4,C21_SDRTHT_NB_NS_NPFH_5,C21_SDRTHT_NB_NS_NPFH_6_mor,C21_SDRTHT_NB_NS_Tot,C21_SDRTHT_Tot_NPFH_2,C21_SDRTHT_Tot_NPFH_3,C21_SDRTHT_Tot_NPFH_4,C21_SDRTHT_Tot_NPFH_5,C21_SDRTHT_Tot_NPFH_6_mor,C21_SDRTHT_Tot_Tot,C21_F_a_0b_s_a_b_NPFH_2,C21_F_a_0b_s_a_b_NPFH_3,C21_F_a_0b_s_a_b_NPFH_4,C21_F_a_0b_s_a_b_NPFH_5,C21_F_a_0b_s_a_b_NPFH_6_mor,C21_F_a_0b_s_a_b_Total,C21_F_a_1b_NPFH_2,C21_F_a_1b_NPFH_3,C21_F_a_1b_NPFH_4,C21_F_a_1b_NPFH_5,C21_F_a_1b_NPFH_6_mor,C21_F_a_1b_Tot,C21_F_a_2b_NPFH_2,C21_F_a_2b_NPFH_3,C21_F_a_2b_NPFH_4,C21_F_a_2b_NPFH_5,C21_F_a_2b_NPFH_6_mor,C21_F_a_2b_Tot,C21_F_a_3b_NPFH_2,C21_F_a_3b_NPFH_3,C21_F_a_3b_NPFH_4,C21_F_a_3b_NPFH_5,C21_F_a_3b_NPFH_6_mor,C21_F_a_3b_Tot,C21_F_a_4mb_NPFH_2,C21_F_a_4mb_NPFH_3,C21_F_a_4mb_NPFH_4,C21_F_a_4mb_NPFH_5,C21_F_a_4mb_NPFH_6_mor,C21_F_a_4mb_Tot,C21_F_a_NB_NS_NPFH_2,C21_F_a_NB_NS_NPFH_3,C21_F_a_NB_NS_NPFH_4,C21_F_a_NB_NS_NPFH_5,C21_F_a_NB_NS_NPFH_6_mor,C21_F_a_NB_NS_Tot,C21_F_a_Tot_NPFH_2,C21_F_a_Tot_NPFH_3,C21_F_a_Tot_NPFH_4,C21_F_a_Tot_NPFH_5,C21_F_a_Tot_NPFH_6_mor,C21_F_a_Tot_Tot,C21_OD_0b_s_a_b_NPFH_2,C21_OD_0b_s_a_b_NPFH_3,C21_OD_0b_s_a_b_NPFH_4,C21_OD_0b_s_a_b_NPFH_5,C21_OD_0b_s_a_b_NPFH_6_mor,C21_OD_0b_s_a_b_Tot,C21_OD_1b_NPFH_2,C21_OD_1b_NPFH_3,C21_OD_1b_NPFH_4,C21_OD_1b_NPFH_5,C21_OD_1b_NPFH_6_mor,C21_OD_1b_Tot,C21_OD_2b_NPFH_2,C21_OD_2b_NPFH_3,C21_OD_2b_NPFH_4,C21_OD_2b_NPFH_5,C21_OD_2b_NPFH_6_mor,C21_OD_2b_Tot,C21_OD_3b_NPFH_2,C21_OD_3b_NPFH_3,C21_OD_3b_NPFH_4,C21_OD_3b_NPFH_5,C21_OD_3b_NPFH_6_mor,C21_OD_3b_Tot,C21_OD_4mb_NPFH_2,C21_OD_4mb_NPFH_3,C21_OD_4mb_NPFH_4,C21_OD_4mb_NPFH_5,C21_OD_4mb_NPFH_6_mor,C21_OD_4mb_Tot,C21_OD_NB_NS_NPFH_2,C21_OD_NB_NS_NPFH_3,C21_OD_NB_NS_NPFH_4,C21_OD_NB_NS_NPFH_5,C21_OD_NB_NS_NPFH_6_mor,C21_OD_NB_NS_Tot,C21_OD_Tot_NPFH_2,C21_OD_Tot_NPFH_3,C21_OD_Tot_NPFH_4,C21_OD_Tot_NPFH_5,C21_OD_Tot_NPFH_6_mor,C21_OD_Tot_Tot,C21_DS_NS_NPFH_2,C21_DS_NS_NPFH_3,C21_DS_NS_NPFH_4,C21_DS_NS_NPFH_5,C21_DS_NS_NPFH_6_mor,C21_DS_NS_Tot,C21_Tot_NPFH_2,C21_Tot_NPFH_3,C21_Tot_NPFH_4,C21_Tot_NPFH_5,C21_Tot_NPFH_6_mor,C21_Tot_Tot
10902,141,3092,0,0,0,0,0,0,0,0,0,0,0,6,32,6,3,4,0,44,5,3,7,0,0,17,5,0,0,0,0,7,0,0,3,0,0,3,48,13,9,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,14,4,0,0,0,0,4,7,0,0,0,0,8,3,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,23,0,4,0,0,28,15,3,0,0,0,21,1640,598,545,303,143,3226
10903,369,10778,0,0,0,0,0,0,12,0,0,0,0,14,285,36,12,0,0,330,78,11,3,6,0,99,16,0,0,4,0,17,7,0,0,0,0,6,389,51,17,7,0,468,0,0,0,0,0,0,3,6,0,0,0,9,12,6,4,0,0,17,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,22,9,4,0,0,35,5,0,0,0,0,3,12,0,0,0,0,13,16,3,0,0,0,25,18,3,0,0,0,22,0,0,3,0,0,10,0,0,0,0,0,0,50,4,10,3,4,70,38,0,9,0,0,52,6515,1863,1772,877,377,11408
11001,387,8452,0,0,0,0,0,0,18,0,5,0,0,20,143,55,38,9,0,247,68,19,25,5,7,126,7,5,4,5,0,27,0,4,0,0,0,0,242,87,72,21,7,431,0,0,0,0,0,0,10,3,0,0,0,8,74,20,15,0,0,112,19,6,5,3,0,35,0,4,0,0,0,4,0,0,0,0,0,0,103,34,25,6,0,163,0,0,0,0,0,0,4,0,0,0,0,5,12,0,0,0,0,9,7,0,0,0,0,6,3,0,0,0,0,6,0,0,0,0,0,0,20,4,0,0,0,30,9,4,4,3,0,23,4737,1679,1562,727,391,9093
11002,375,9530,0,0,0,0,0,0,19,4,0,0,0,22,64,13,10,0,0,90,35,12,7,5,0,65,5,0,6,4,0,17,3,0,0,0,0,8,132,33,28,10,0,203,0,0,0,0,0,0,5,0,0,0,0,5,30,3,0,0,0,30,3,0,0,0,0,3,3,0,0,0,3,6,0,0,0,0,0,0,43,0,0,0,4,47,4,0,0,0,0,9,12,0,0,0,0,17,3,0,0,0,0,11,8,0,0,0,0,13,4,3,4,0,0,14,0,0,0,0,0,0,33,11,3,3,0,56,12,4,4,5,0,24,5524,1779,1442,732,383,9863
11003,280,5321,0,0,0,0,0,0,3,0,0,0,0,10,94,22,11,0,0,129,32,21,12,0,0,62,24,16,8,9,5,64,3,0,0,0,0,5,164,53,25,20,5,271,0,0,0,0,0,0,3,0,0,0,0,3,16,3,5,0,0,19,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,4,5,0,0,29,0,0,0,0,0,0,6,0,0,0,0,8,0,5,0,0,0,3,3,4,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,21,0,3,0,0,28,13,3,5,4,0,27,2698,1116,974,601,290,5685
11004,936,20431,3,0,0,0,0,3,35,4,0,0,0,46,358,95,37,8,0,503,143,67,36,13,3,261,16,13,14,0,5,47,9,0,0,0,0,12,566,183,94,24,10,870,0,0,0,0,0,0,6,3,0,0,0,7,55,28,20,0,0,106,11,13,3,3,0,35,4,6,0,0,4,9,0,0,0,0,0,0,84,42,24,9,7,162,10,0,0,0,0,10,11,0,0,0,0,9,5,3,0,0,0,6,9,0,0,3,0,10,7,0,0,3,0,8,0,0,0,0,0,0,36,3,0,3,0,51,37,14,9,4,0,58,10293,4316,4057,1940,953,21559
11101,1059,31137,0,0,0,0,0,0,44,3,0,0,0,52,866,142,28,8,0,1040,743,307,180,39,21,1289,58,32,32,21,8,158,18,7,0,0,0,24,1727,489,248,69,25,2561,0,0,0,0,0,0,106,11,0,0,0,113,468,98,14,0,0,583,203,48,40,8,3,306,17,6,4,0,0,25,15,0,0,0,0,13,813,163,58,11,7,1052,7,0,0,0,0,9,12,0,0,0,0,17,16,0,3,0,0,20,12,4,0,0,0,13,4,0,0,3,0,4,0,0,0,0,0,0,50,7,9,8,0,70,13,3,3,0,0,21,16001,7238,7613,2888,1095,34837
11102,979,21807,0,0,0,0,0,0,30,0,0,0,0,30,347,41,9,0,0,402,287,104,57,14,5,466,21,15,22,12,6,76,3,3,0,0,0,9,695,164,90,24,11,984,0,0,0,0,0,4,15,0,0,0,0,15,127,19,8,0,3,156,66,15,4,4,0,93,9,7,10,0,0,30,4,0,0,0,0,5,221,44,17,8,6,303,0,0,3,0,0,3,16,0,0,0,0,16,35,6,0,0,0,33,10,0,0,0,0,10,4,0,0,0,0,9,6,0,0,0,0,6,70,6,5,4,0,78,20,4,3,0,0,28,10752,4856,4649,1946,996,23201
11103,1193,35829,9,0,0,0,0,7,113,13,0,0,0,133,1554,302,127,25,5,2009,1371,691,414,130,52,2654,142,121,122,69,29,485,30,12,8,0,0,43,3209,1132,676,229,88,5338,22,0,0,0,0,26,453,25,9,0,0,487,1529,349,112,23,4,2016,535,184,124,24,5,867,48,21,23,14,8,110,29,5,0,6,0,34,2610,586,261,68,21,3537,0,0,0,0,0,0,16,0,0,0,0,14,18,6,3,0,0,33,12,4,6,0,0,28,5,6,4,5,0,18,0,0,0,0,0,0,54,15,12,5,0,95,32,7,5,0,0,52,21237,9730,9107,3479,1298,44850
11201,741,18204,6,0,0,0,0,3,55,4,0,0,0,65,691,172,59,12,0,934,857,395,266,69,10,1597,105,41,65,26,5,251,18,4,0,0,4,30,1722,621,397,106,26,2874,12,0,0,0,0,14,65,0,0,0,0,67,237,71,33,0,6,335,158,65,31,11,4,270,16,11,11,3,6,46,3,0,3,0,0,10,489,143,80,14,13,740,23,5,0,0,0,27,65,0,0,0,0,69,96,10,3,0,0,114,33,10,5,0,0,49,10,0,0,3,0,16,6,0,0,0,0,13,227,30,14,4,4,287,34,16,7,0,0,64,11024,4578,4103,1671,780,22157
11202,864,16908,0,0,0,0,0,0,16,0,0,0,0,13,279,65,21,3,0,372,157,65,40,6,7,278,14,10,18,3,5,48,4,0,0,0,0,13,476,144,75,16,8,724,0,0,0,0,0,0,17,6,0,0,0,21,141,22,14,3,3,183,51,34,15,4,3,112,7,6,7,0,0,34,0,0,0,0,0,3,220,80,40,11,6,350,14,3,0,0,0,20,22,0,0,0,0,25,18,7,3,0,0,29,17,3,0,0,0,18,7,0,4,8,0,13,0,5,0,0,0,8,74,16,6,8,0,107,22,4,8,0,0,36,9107,3649,3032,1456,884,18126
11203,901,18957,0,0,0,0,0,0,48,8,0,0,0,59,888,200,76,3,4,1174,1367,588,404,120,27,2508,66,46,55,29,16,208,18,5,5,0,0,32,2399,849,538,153,40,3986,3,0,0,0,0,3,98,9,0,0,0,108,1006,236,72,14,0,1328,416,120,96,22,5,656,27,13,4,0,5,51,19,11,9,0,0,34,1567,378,179,42,10,2178,15,0,0,0,0,20,90,4,0,0,0,102,101,8,3,0,0,116,13,8,3,0,0,26,4,4,4,0,9,19,3,0,0,0,0,3,236,20,10,0,9,276,20,8,8,0,0,43,12839,4869,4766,2008,962,25436
11301,653,11148,0,0,0,0,0,0,4,0,0,0,0,4,49,19,9,4,3,86,65,26,19,14,4,130,3,4,3,5,0,19,3,0,0,0,0,7,135,51,35,21,7,245,0,0,0,0,0,3,35,14,0,0,0,57,188,114,68,21,15,402,63,38,23,5,6,137,3,5,4,0,7,20,6,6,0,0,0,16,300,181,98,31,23,629,4,0,0,0,0,4,9,0,0,0,0,13,10,4,0,0,0,23,9,5,10,0,0,22,10,3,8,4,0,22,4,0,0,0,0,7,39,18,15,5,0,82,27,18,11,8,3,63,5439,2472,2310,1264,689,12171
11302,149,3757,0,0,0,0,0,0,3,0,0,0,0,3,74,14,0,0,0,85,11,3,0,0,0,17,0,0,0,0,0,4,0,0,0,0,0,4,88,26,3,0,0,118,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,8,0,0,0,0,0,0,6,0,3,0,0,11,9,3,0,5,0,16,2064,709,670,321,149,3913
11303,1220,23643,0,0,0,0,0,0,17,0,0,0,0,16,249,32,23,4,0,313,103,30,20,0,0,162,14,9,4,4,6,38,0,0,0,0,0,0,390,75,49,13,8,532,0,0,0,0,0,0,28,4,0,0,0,31,331,121,59,6,3,518,75,31,16,4,0,129,11,5,3,3,0,26,5,6,0,0,0,9,454,162,70,20,6,714,0,0,0,0,0,3,11,0,0,0,0,14,9,0,0,0,0,15,18,3,10,0,0,31,9,0,5,6,5,22,0,0,0,0,0,0,41,7,14,6,5,75,23,7,9,5,6,48,11946,4877,4548,2399,1242,25012
11401,988,27088,0,0,0,0,0,0,37,8,0,0,0,40,586,87,22,8,0,706,420,108,69,21,5,622,44,22,15,13,8,104,4,3,0,0,0,12,1092,221,108,37,19,1480,0,0,0,0,0,0,20,0,0,0,0,20,95,23,7,0,0,123,79,32,20,0,0,127,23,0,9,0,6,39,4,0,0,0,0,4,217,55,37,5,3,324,4,0,0,0,0,4,41,0,0,0,0,41,174,16,0,0,0,196,40,4,5,0,0,54,9,8,3,3,6,29,4,0,0,0,0,10,280,34,8,6,6,337,51,10,10,4,5,74,16287,5289,4656,2051,1017,29300
11402,545,13708,0,0,0,0,0,0,12,0,0,0,0,16,193,25,17,0,0,233,186,37,17,4,5,239,21,4,3,0,3,36,5,0,0,0,0,5,414,70,36,6,5,532,0,0,0,0,0,0,6,4,0,0,0,17,49,24,18,9,0,95,21,5,3,4,0,31,12,3,5,4,5,27,0,0,0,0,0,0,94,32,25,17,4,178,0,0,0,0,0,0,9,0,0,0,0,10,10,4,4,0,0,14,0,3,3,0,0,11,9,0,0,0,0,14,6,0,0,0,0,6,28,7,3,0,0,44,6,9,0,0,0,18,7481,2584,2636,1212,558,14478
11501,2119,34627,0,0,0,0,0,0,22,0,0,0,0,25,383,97,81,10,3,574,927,795,870,171,34,2792,189,208,271,90,55,813,12,4,4,0,0,23,1533,1105,1221,270,95,4223,0,0,0,0,0,0,223,31,11,0,0,265,1040,444,286,35,0,1806,402,248,207,46,20,919,12,15,17,6,10,66,8,3,4,0,0,21,1683,750,524,88,32,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,16,16,13,8,0,56,13315,9532,12106,4793,2240,41984
11502,678,6705,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,23,60,44,41,9,0,154,9,6,15,3,3,36,0,0,0,0,0,0,100,51,60,13,3,220,0,0,0,0,0,0,12,0,0,0,0,11,75,3,0,0,0,82,15,5,3,0,0,23,8,6,5,0,0,15,5,0,0,0,0,5,109,12,13,3,0,140,0,0,0,0,0,0,7,0,0,0,0,7,11,3,0,0,0,13,4,5,0,0,0,8,0,0,0,0,3,8,0,0,0,0,0,0,19,9,4,0,3,32,9,3,3,0,0,18,2467,1281,1743,939,683,7115
11503,508,6635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,5,0,0,0,0,0,0,6,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,11,4,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,13,11,0,0,3,0,14,2547,1353,1480,794,510,6685
11504,929,13442,0,0,0,0,0,0,0,0,0,0,0,0,32,12,11,0,0,56,56,68,66,12,0,204,61,98,155,67,27,411,0,0,0,0,0,3,154,182,230,81,34,685,0,0,0,0,0,0,47,3,0,0,0,52,240,117,67,14,0,431,80,70,51,12,4,222,3,8,15,7,9,37,0,0,3,0,0,5,378,208,129,36,8,756,4,0,0,0,0,10,11,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,20,6,0,4,0,29,6,0,4,0,0,13,3794,3298,4803,2061,972,14930
11601,2157,28520,5,0,0,0,0,7,59,5,0,0,0,65,400,188,143,24,6,761,707,797,839,260,113,2720,146,239,309,159,122,979,24,11,14,14,5,66,1327,1244,1310,457,249,4589,7,0,0,0,0,7,107,26,7,0,0,133,827,698,411,89,17,2054,75,132,136,38,19,392,8,26,32,12,13,89,15,10,3,0,5,36,1033,887,591,142,54,2712,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,13,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,23,16,7,4,3,0,38,11727,8834,9051,3803,2458,35876
11602,2227,32027,0,0,0,0,0,0,15,0,0,0,0,17,202,98,40,8,0,351,541,524,498,148,55,1769,197,293,410,183,80,1162,10,4,5,8,0,23,952,917,956,351,131,3312,0,0,0,0,0,5,80,20,3,0,0,96,517,272,142,29,9,962,92,92,93,26,3,309,10,4,10,3,0,31,4,3,0,0,0,7,703,395,248,58,12,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,8,7,0,19,0,0,0,0,0,0,4,12,8,7,0,23,32,29,20,13,6,98,8756,9329,12064,4352,2373,36874
11603,2657,22706,0,0,0,0,0,4,34,0,6,0,0,34,195,63,49,14,5,328,483,546,535,280,177,2013,82,151,233,159,164,791,23,18,5,11,0,51,815,770,827,460,338,3207,5,3,0,0,0,9,48,15,3,0,0,67,389,237,165,44,7,845,69,64,74,33,13,265,8,3,11,7,16,47,17,5,0,0,0,23,532,331,259,91,39,1248,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,11,0,3,7,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,5,9,7,4,0,24,3,4,5,5,3,19,7761,6279,6543,3582,3036,27207
11701,290,4680,0,0,0,0,0,5,22,8,0,0,0,26,192,80,48,5,7,332,278,255,296,70,12,913,52,74,109,57,34,324,9,0,3,0,0,10,552,419,452,135,52,1606,10,0,0,0,0,10,1109,132,31,4,0,1276,2655,1500,762,205,52,5186,510,511,559,187,110,1883,11,9,34,19,17,87,37,19,16,0,3,73,4331,2183,1398,420,186,8521,0,0,0,0,0,0,4,0,0,0,0,6,21,9,4,0,0,37,5,6,8,0,0,19,0,3,0,0,0,6,0,0,0,0,0,0,34,19,13,0,0,68,7,5,3,0,0,21,6371,3666,3196,1137,533,14894
11702,271,4753,12,0,0,0,0,10,65,8,0,0,0,76,859,321,146,17,3,1350,756,551,549,92,26,1969,145,152,283,131,37,748,11,5,4,4,0,22,1845,1031,979,244,70,4171,25,0,0,0,0,30,714,39,11,0,0,757,1937,606,212,33,7,2791,173,128,109,15,15,435,20,17,29,17,3,83,16,4,0,0,0,19,2880,789,359,69,19,4116,12,0,0,0,0,12,43,3,0,0,0,47,62,23,12,0,0,99,23,17,9,7,6,60,0,5,0,0,0,7,0,0,0,0,0,0,131,43,25,6,8,222,14,7,4,4,0,25,6641,2991,2565,713,368,13284
11703,61,1649,18,3,0,0,0,24,531,23,14,0,0,573,2917,778,293,43,0,4034,2063,1268,1057,175,31,4600,523,447,651,259,117,1992,41,11,3,0,0,74,6089,2534,2022,487,155,11286,624,23,7,0,4,662,8634,566,93,10,4,9303,12810,4072,1681,378,141,19081,2184,1317,1008,232,122,4865,99,74,80,35,28,317,186,57,25,11,3,280,24534,6107,2895,664,295,34495,7,0,0,0,0,7,44,6,0,0,0,51,49,21,14,5,0,88,26,17,14,6,6,73,0,4,0,0,3,10,0,0,0,0,0,4,125,48,40,8,6,227,96,18,14,0,3,137,31566,9068,5347,1297,521,47795
11801,405,8038,0,0,0,0,0,0,86,3,3,0,0,95,921,319,173,22,0,1433,1345,895,985,183,23,3425,587,470,906,421,103,2489,24,13,10,6,0,50,2957,1696,2073,629,129,7490,133,0,0,0,0,135,1950,80,10,0,0,2048,5916,2038,785,79,4,8823,1824,944,856,181,50,3847,150,98,132,88,18,477,80,17,4,0,0,108,10047,3182,1791,347,69,15437,3,0,0,0,0,7,70,5,0,0,0,78,66,39,15,4,0,130,31,29,25,5,0,83,0,0,3,0,4,12,0,0,0,0,0,0,181,77,38,8,5,308,28,12,5,4,0,45,15777,6461,6207,2263,611,31317
11802,585,11382,3,0,0,0,0,4,56,10,4,0,0,69,653,265,190,28,5,1140,1127,873,1069,234,43,3348,357,407,822,344,92,2023,15,10,4,0,4,38,2213,1558,2098,601,145,6621,51,4,0,0,0,56,1586,118,17,8,0,1725,6140,2464,1025,130,23,9772,1136,813,768,147,39,2906,54,45,76,38,16,229,85,17,8,0,0,115,9053,3450,1892,325,84,14808,0,0,0,0,0,0,36,0,0,0,0,36,71,22,4,0,0,91,17,15,11,3,3,47,0,0,15,0,0,23,0,0,0,0,0,0,125,40,26,6,9,207,17,6,3,0,4,27,14967,7418,7418,2422,822,33047
11901,3756,28777,0,0,4,0,0,6,80,3,0,0,0,93,417,198,136,53,12,823,1239,987,1047,481,254,4011,696,769,1088,728,553,3824,45,24,25,16,7,119,2477,1986,2303,1275,829,8874,24,0,0,0,0,26,237,44,11,0,0,294,1864,1253,927,323,76,4442,216,290,301,201,105,1122,26,24,39,23,54,161,61,26,15,11,4,106,2417,1638,1295,566,233,6154,0,0,0,0,0,0,0,6,0,0,0,4,39,23,18,3,0,92,14,12,24,10,3,58,7,6,3,0,4,22,0,0,0,0,0,3,64,45,42,11,13,174,31,19,13,8,10,85,13360,9607,10227,6019,4841,44060
11902,2119,18097,0,0,0,0,0,0,56,0,0,0,0,56,510,276,187,52,25,1044,468,391,412,198,131,1602,178,205,287,189,169,1031,21,7,4,0,10,46,1229,879,891,445,327,3779,11,3,3,0,0,21,526,106,31,9,0,679,3546,2689,1923,693,265,9115,296,314,326,194,111,1245,28,35,53,44,49,199,72,45,22,19,4,158,4480,3188,2354,947,426,11405,0,0,0,0,0,0,7,0,0,0,0,9,26,26,10,0,0,62,3,6,5,3,3,24,0,5,0,0,0,7,0,0,0,0,0,0,36,34,14,6,8,101,11,10,5,3,0,39,11143,7936,7631,3808,2888,33417
11903,1492,19873,8,0,0,3,0,8,55,9,0,0,0,66,389,153,81,16,3,637,772,575,555,165,58,2124,264,278,383,183,129,1239,20,3,6,0,0,30,1500,1015,1023,370,190,4099,7,0,0,0,0,8,652,99,25,0,0,777,3035,1967,1176,240,56,6474,595,633,590,234,125,2173,35,40,56,37,23,194,53,37,25,7,9,124,4376,2771,1870,523,214,9754,0,0,0,0,0,0,0,0,0,0,0,8,20,16,10,6,0,53,4,11,13,6,4,36,3,0,3,0,0,7,0,0,4,0,0,4,38,33,24,12,4,109,14,3,6,7,3,25,12188,8178,8134,3463,1899,33859
11904,1408,17319,4,0,0,0,0,4,30,0,4,0,0,39,697,275,179,44,12,1211,927,653,661,173,62,2471,162,143,201,115,75,693,15,8,6,0,3,36,1842,1077,1054,339,148,4450,14,9,3,0,0,21,1284,148,51,12,3,1487,5376,3168,1724,424,106,10806,742,701,608,263,114,2418,32,23,34,18,18,117,72,47,23,14,5,160,7510,4097,2437,726,254,15013,0,0,0,0,0,0,26,3,0,0,0,32,48,37,13,3,0,99,7,19,12,7,5,50,0,0,5,0,3,13,0,0,0,0,0,0,93,59,32,9,10,204,30,12,11,5,6,57,15210,9037,7794,3179,1820,37038
12001,469,10535,0,0,0,0,0,0,28,0,0,0,0,31,386,162,93,10,0,659,546,356,377,74,17,1373,84,85,153,50,15,379,6,5,3,0,0,14,1050,610,627,138,33,2457,13,0,0,0,0,13,952,99,20,3,0,1078,3825,1688,711,99,18,6331,1465,782,622,154,33,3052,60,47,46,18,5,181,46,28,4,0,0,76,6363,2640,1403,269,54,10739,0,0,0,0,0,0,24,0,0,0,0,23,69,30,18,3,0,114,27,18,16,4,0,67,5,0,0,0,0,5,0,0,0,0,0,3,117,52,30,9,4,216,4,7,4,6,0,18,11046,5508,5097,1742,564,23958
12002,85,5378,4,0,0,0,0,9,162,9,7,0,0,168,1221,467,228,20,0,1942,1175,788,840,125,16,2952,318,249,444,203,50,1263,9,7,4,0,0,15,2883,1522,1524,354,63,6353,23,0,0,0,0,23,480,29,9,0,0,522,1280,415,146,15,0,1866,323,198,175,30,5,728,27,15,21,16,4,72,4,0,0,0,0,14,2140,657,349,63,11,3225,0,0,0,0,0,0,10,0,0,0,0,14,19,6,4,5,0,33,9,4,4,0,0,13,5,0,0,0,0,6,0,0,0,0,0,0,41,16,6,5,0,70,13,4,0,0,0,18,7151,3395,3493,845,160,15045
12003,1122,16306,3,0,0,0,0,5,60,3,3,0,6,73,733,344,208,24,11,1312,641,589,601,153,48,2022,289,284,350,177,115,1214,11,3,7,0,0,27,1733,1229,1166,350,179,4656,86,8,0,0,0,100,1896,291,71,8,0,2259,6607,3766,2222,434,84,13111,685,773,696,284,109,2540,42,64,63,45,26,237,84,48,26,20,7,181,9400,4930,3084,784,231,18430,8,0,0,0,0,5,27,5,0,0,0,28,76,26,16,4,0,120,30,21,19,15,0,88,7,5,9,0,3,27,4,0,0,0,0,5,149,58,45,21,3,279,48,7,10,0,4,75,16724,9918,8511,3055,1540,39741
12101,660,15613,0,0,0,0,0,0,30,0,0,0,0,32,312,156,114,14,0,591,372,328,376,75,22,1177,90,87,130,37,13,362,7,3,4,0,0,10,808,582,623,127,39,2178,64,0,5,0,0,72,1818,241,45,9,0,2105,4472,2456,1299,180,31,8435,991,766,833,188,60,2836,29,31,49,18,4,128,49,24,18,5,0,98,7424,3523,2244,394,90,13677,0,0,0,0,0,0,6,0,0,0,0,6,16,5,0,3,0,28,0,10,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,22,13,5,8,0,50,17,9,8,0,0,33,13205,7303,7686,2562,787,31552
12102,750,16142,0,0,0,0,0,0,22,0,0,0,0,23,115,68,43,3,0,230,289,303,278,66,8,946,51,50,75,28,11,215,0,0,4,0,0,6,486,424,401,93,16,1427,13,0,0,0,0,13,459,108,26,0,0,592,2029,1599,856,133,29,4655,351,317,322,67,32,1079,7,16,16,9,5,49,24,6,11,6,3,46,2894,2036,1224,215,64,6435,0,0,0,0,0,0,4,0,0,0,0,5,7,0,0,0,0,3,5,0,3,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,10,0,6,5,0,20,11,4,0,0,0,15,8702,6023,6368,2117,829,24038
