SA3_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
30302,6098,4726,6014,5924,5040,4022,2458,1927,922,37132,161,163,657,134,44,24,14,0,0,1206,383,230,394,219,124,74,25,11,4,1454,23,14,23,13,15,8,7,0,3,114,0,0,0,0,0,0,0,0,0,3,51,140,274,24,13,8,0,0,0,513,22,62,94,68,51,20,18,3,4,345,73,203,371,95,65,29,19,3,4,862,2425,3463,4629,2884,1668,1069,389,183,77,16790,955,983,1392,904,707,482,265,217,116,6013,10249,10107,13966,10431,7859,5847,3229,2371,1134,65183,120,326,430,275,217,145,76,22,5,1614,872,666,719,941,1088,927,759,525,294,6784,0,0,0,0,0,0,0,0,0,0,141,105,175,130,112,108,53,39,15,872,4,7,3,3,0,0,3,0,0,25,3217,2281,2522,2339,2262,1718,1058,747,429,16576,5,3,5,3,12,3,6,9,0,41,329,218,179,246,295,205,170,144,52,1842,19,15,39,47,18,18,15,6,8,192
30303,7073,5449,4761,5659,5529,4932,3770,2450,999,40615,226,199,484,179,125,88,37,8,3,1352,488,371,406,244,181,131,44,11,4,1883,14,7,11,6,13,16,7,3,6,75,5,0,0,0,0,0,0,0,0,10,83,182,306,53,19,29,10,3,0,679,54,49,71,52,49,26,16,15,0,330,138,233,374,103,67,60,27,13,0,1019,2363,3039,2895,1886,1431,900,471,225,80,13294,834,855,871,606,546,398,274,248,175,4800,11466,10654,10349,9074,8252,6822,4745,3022,1273,65663,421,407,548,550,399,331,193,55,24,2926,737,556,449,737,933,833,943,681,312,6180,0,0,0,0,0,0,0,0,0,0,379,294,212,261,311,183,145,80,48,1924,4,4,4,0,0,0,0,3,0,21,2773,1873,1628,1818,1972,1498,1265,829,303,13954,10,9,4,11,14,15,6,4,4,75,346,296,214,260,356,244,229,168,73,2185,31,16,31,32,33,43,23,14,3,226
30304,3806,2617,2577,3194,2877,2257,1853,1458,663,21313,100,135,386,84,20,31,8,4,0,764,212,168,231,122,66,28,9,0,0,832,0,0,9,4,4,10,5,0,0,37,0,0,0,0,0,0,0,0,0,7,29,71,149,24,4,0,0,0,0,277,7,33,40,29,20,12,3,0,0,141,34,107,189,48,25,12,3,0,0,420,1608,1899,1867,1469,924,574,201,133,37,8712,555,580,637,498,358,261,214,118,67,3280,6457,5709,6118,5632,4430,3318,2342,1731,785,36522,128,168,242,199,147,141,77,28,7,1134,497,325,313,537,621,472,486,366,199,3820,0,0,0,0,0,0,0,0,0,9,136,82,99,100,94,82,51,30,11,678,0,0,4,0,0,4,6,0,0,10,1806,1057,946,1186,1107,839,564,428,188,8132,3,8,0,6,11,9,10,14,5,75,149,95,94,108,123,82,61,69,22,806,14,11,21,21,19,9,14,9,0,115
30305,6269,4147,4168,4651,4577,3689,2042,997,463,31015,347,190,394,300,205,129,38,16,0,1626,603,393,332,289,231,116,37,16,6,2016,5,5,9,6,6,10,0,0,0,38,0,0,0,0,0,0,0,0,0,0,135,112,227,70,34,27,15,0,0,623,23,29,40,35,36,12,5,0,0,192,160,137,269,111,65,42,23,3,0,818,2604,2059,2388,1604,1149,701,266,114,47,10926,987,685,775,637,466,380,171,119,92,4305,11406,8034,8944,8064,7172,5394,2696,1319,614,53641,432,318,560,557,407,406,189,47,18,2941,711,563,426,677,862,792,639,317,156,5141,0,0,0,0,0,0,0,0,0,0,223,150,159,168,195,134,102,47,17,1193,0,0,0,0,0,0,0,0,0,6,2413,1474,1404,1617,1483,1227,841,409,150,11020,10,6,3,10,15,12,10,5,0,69,164,133,104,134,140,130,84,51,28,964,46,29,32,34,36,34,20,7,9,244
30306,3885,3279,2812,3029,3253,3307,2147,1103,493,23310,244,145,338,198,120,49,34,10,5,1152,923,530,448,385,287,138,47,14,4,2783,3,6,6,0,3,7,8,0,0,33,3,0,0,0,0,0,0,0,0,4,115,217,388,72,35,32,14,12,3,878,17,38,47,28,27,22,3,0,0,183,133,255,435,99,59,47,17,16,3,1069,1884,2656,2376,1429,1085,733,298,137,38,10633,635,662,618,421,381,344,152,115,75,3398,8214,8168,7802,6130,5746,5063,2846,1453,641,46065,378,418,626,571,465,447,226,73,33,3239,299,264,176,324,429,494,543,308,149,2986,0,0,0,0,0,0,0,0,0,0,173,115,139,152,135,124,93,46,25,1006,0,3,0,0,0,3,6,15,19,45,1203,924,838,931,912,948,830,382,189,7155,3,0,4,8,5,5,3,3,7,42,133,136,98,99,162,144,92,61,26,940,13,14,9,19,19,21,13,3,0,112
30401,3891,2323,2081,2973,3116,2908,1604,781,435,20109,185,155,118,170,172,97,30,18,11,954,111,47,79,65,51,28,14,0,0,399,24,18,12,17,11,20,4,0,0,103,0,0,0,0,0,0,0,0,0,0,29,23,31,25,10,9,4,0,0,128,32,17,20,27,30,30,12,6,0,168,57,36,50,54,47,36,7,8,0,295,1647,1194,1135,1139,907,625,262,105,71,7089,383,293,261,294,295,237,90,75,46,1976,6467,4211,3856,4902,4836,4114,2078,1028,571,32061,118,116,116,161,178,193,95,36,10,1021,573,365,300,521,682,650,673,290,151,4200,0,0,0,0,0,0,0,0,0,0,211,136,110,139,124,115,108,21,12,981,0,0,0,0,0,0,0,0,0,0,1591,848,713,1030,1067,932,680,273,125,7261,13,16,0,5,16,15,10,3,0,88,69,26,36,43,68,49,30,12,7,348,11,3,13,6,17,14,0,8,6,73
30402,5858,3538,1902,3963,4400,3626,2523,1277,482,27575,127,91,66,100,110,54,36,21,0,607,53,24,37,39,43,19,0,6,0,222,36,24,11,25,39,41,6,0,0,187,0,0,0,0,0,0,0,0,0,0,7,26,24,6,4,11,0,0,0,84,17,25,23,28,27,36,5,9,0,169,30,51,46,35,32,47,3,3,0,252,2540,1941,1193,1762,1614,1181,587,201,72,11086,561,423,238,371,412,323,231,177,250,2980,9298,6169,3579,6435,6801,5402,3436,1697,801,43622,110,71,67,144,163,101,57,23,4,740,1115,741,326,792,1219,1017,967,582,246,7003,0,0,0,0,0,0,0,0,0,0,296,220,126,185,234,147,117,65,29,1413,0,0,0,0,0,3,0,0,0,4,2168,1322,631,1222,1497,1017,854,389,156,9268,3,0,4,0,3,3,4,7,0,30,56,35,20,39,50,32,25,12,4,278,11,6,13,14,13,13,5,0,0,74
30403,3851,5491,3139,3038,3106,2803,1838,1263,637,25156,131,160,292,125,60,15,10,9,0,807,299,348,418,191,27,12,5,7,0,1309,23,29,13,10,12,20,7,5,3,131,0,3,0,0,0,0,0,0,0,5,3,46,40,4,4,0,0,3,0,106,17,59,51,32,30,19,0,4,3,218,25,106,90,40,35,23,0,10,3,331,1732,4517,3109,1579,1233,999,416,193,76,13851,536,1148,828,491,399,386,205,153,159,4303,6718,12262,8228,5662,4988,4379,2524,1657,882,47300,172,409,263,230,139,87,74,16,6,1383,781,928,459,641,873,825,757,444,246,5965,0,0,0,0,0,0,0,0,0,0,89,174,90,77,77,91,40,23,12,668,0,0,0,0,0,0,7,0,4,8,1894,2194,1147,1252,1125,888,691,369,183,9752,0,11,3,0,0,0,0,4,0,20,41,61,38,35,42,37,22,23,6,315,6,8,27,16,4,8,3,7,0,81
30404,6057,4062,3484,4676,4257,3616,2459,1574,815,30999,37,44,76,41,35,13,3,0,0,252,26,18,20,33,16,5,3,0,0,121,5,17,3,6,18,17,10,0,3,78,0,0,0,4,0,0,0,0,0,8,13,17,27,6,5,0,5,0,0,67,17,28,35,43,32,18,10,5,0,195,33,43,67,53,37,24,13,5,6,271,2724,2087,2115,1979,1310,953,381,180,68,11790,678,508,443,503,386,333,172,166,143,3324,9615,6847,6301,7406,6144,5031,3066,1921,1035,47370,71,55,103,111,107,70,30,4,3,546,931,606,489,979,1053,867,879,467,260,6529,0,0,0,0,0,0,0,0,0,0,253,144,164,151,142,123,77,37,23,1111,0,0,0,0,0,0,0,0,0,0,3147,1823,1378,1915,1820,1393,1052,633,330,13492,5,3,14,7,8,7,8,4,4,55,69,25,31,61,36,21,30,13,4,287,17,8,7,18,16,12,0,6,5,84
30501,1966,3573,6312,3629,3353,3178,1943,1107,710,25767,115,184,502,139,48,21,9,3,0,1028,120,254,407,129,72,28,15,4,0,1024,5,16,52,22,17,24,12,7,4,164,0,0,0,0,0,0,0,0,0,6,7,42,59,7,0,5,0,0,0,122,16,56,126,74,39,23,8,5,3,351,23,95,190,84,44,30,11,6,3,484,1241,4009,6265,2752,1702,1302,430,146,41,17888,640,1829,2821,1292,935,761,352,198,109,8938,4307,10388,17271,8402,6452,5531,2862,1503,872,57587,219,511,619,418,279,208,106,40,9,2408,275,481,702,567,739,783,650,279,119,4607,0,0,0,0,0,0,0,0,0,0,58,102,150,94,61,53,24,3,0,559,0,0,0,0,0,0,0,0,0,0,1153,1766,3481,1736,1485,1243,834,479,243,12429,0,8,9,0,0,3,0,0,0,29,194,160,200,194,207,208,212,204,123,1704,13,13,23,22,6,16,5,0,0,100
30502,4204,2717,3971,4053,3235,2182,1173,809,366,22708,54,51,135,43,13,8,0,0,0,312,66,50,72,51,20,3,3,0,0,265,15,6,25,15,4,8,0,0,0,71,0,5,0,4,3,0,0,0,0,6,22,54,92,6,0,4,0,0,0,174,7,20,42,38,22,10,0,0,0,132,29,74,133,49,26,12,0,0,0,317,1625,1634,2784,1811,1028,673,182,83,21,9840,549,543,818,602,412,302,132,84,49,3479,6567,5148,8103,6732,4828,3253,1521,983,437,37572,41,71,159,111,103,66,30,9,3,590,1026,577,613,862,993,672,405,228,115,5481,0,0,0,0,0,0,0,0,0,0,49,52,69,55,43,34,20,7,13,336,0,3,4,5,3,11,4,4,0,42,2357,1300,1704,1722,1481,924,555,292,113,10450,3,0,3,0,0,0,0,0,0,10,110,71,72,66,96,62,39,20,4,536,4,8,14,18,7,17,4,0,0,74
30503,7594,5755,7073,7371,6520,4910,2969,1955,970,45125,144,211,568,117,55,28,10,8,0,1147,213,253,389,114,36,18,4,8,0,1038,19,20,22,12,26,27,8,9,5,151,0,0,0,5,0,0,0,0,0,7,41,119,192,24,9,7,3,3,0,391,21,65,66,69,50,27,7,8,0,311,61,182,257,97,56,28,8,7,0,712,2651,3974,5342,3208,2079,1377,478,190,93,19398,835,1116,1397,1025,777,576,298,196,125,6347,11630,11749,15451,12239,9723,7091,3817,2377,1191,75276,118,281,446,325,160,132,55,16,7,1537,1436,1115,1127,1407,1844,1361,1139,590,278,10309,0,0,0,0,0,0,0,0,0,0,135,124,202,136,139,83,73,33,22,940,0,0,0,0,0,8,3,0,0,9,4216,3058,3395,2952,3124,2200,1366,783,369,21462,4,3,0,6,0,4,5,3,5,36,129,89,124,121,126,60,44,26,18,737,18,17,42,17,18,19,13,3,3,151
30504,5409,4726,4871,4659,4095,2966,1757,1130,512,30125,53,87,246,66,24,12,3,0,0,501,76,100,122,58,27,5,8,0,0,399,8,24,20,3,20,21,14,3,0,123,0,0,0,0,0,0,0,0,0,0,7,31,34,6,0,0,0,0,0,82,15,60,73,41,21,20,8,0,0,227,21,92,106,42,24,20,8,4,0,313,2536,3747,4216,2571,1633,1297,432,130,57,16623,623,850,1081,699,481,410,194,125,61,4528,8799,9820,10933,8264,6420,4818,2445,1406,636,53542,42,127,199,132,103,83,28,7,0,721,927,644,608,915,1044,801,633,284,130,5992,0,0,0,0,0,0,0,0,0,0,78,94,120,94,71,59,46,8,7,576,0,5,0,0,0,0,0,0,0,10,3226,2397,1775,1853,2113,1329,838,497,218,14244,4,5,4,0,3,7,3,0,0,39,57,35,49,53,66,52,36,28,9,392,5,9,17,17,16,8,6,0,3,86
30601,5504,3055,2952,4488,4747,3607,1899,754,228,27238,34,18,28,19,17,13,5,0,0,130,35,14,24,22,26,3,4,3,0,133,12,4,3,9,15,28,3,0,0,73,0,0,0,0,0,0,0,0,0,5,5,5,9,3,6,5,4,0,0,37,25,26,40,36,45,32,6,4,0,211,31,36,42,42,49,34,8,9,0,251,3572,1754,1982,2464,2034,1288,526,129,41,13788,1051,623,572,765,779,530,269,122,87,4797,10346,5555,5704,8019,7825,5627,2746,1033,356,47220,114,80,114,199,184,132,53,9,3,896,1003,543,529,983,1347,1234,997,373,102,7103,0,0,0,0,0,0,0,0,0,0,117,70,60,79,82,70,61,13,9,554,0,0,0,0,0,0,0,0,0,0,2598,1333,1255,1719,1831,1425,817,309,84,11373,16,8,4,13,9,12,15,0,0,76,49,19,25,39,36,21,11,13,0,227,36,20,26,45,48,31,26,7,4,245
30602,11933,6802,7242,8405,8230,7007,4153,2221,877,56868,110,80,129,98,53,24,16,4,0,518,92,51,55,79,44,25,18,7,3,361,3,8,12,11,5,10,8,5,0,56,0,8,4,8,0,8,0,0,0,28,68,59,107,46,21,20,4,7,3,334,77,93,78,100,75,62,14,8,3,503,148,154,191,146,98,88,18,17,3,867,5353,3295,4141,3561,2688,1754,730,257,108,21899,2981,1816,2060,1838,1516,1161,665,328,161,12521,20876,12391,14152,14540,12869,10212,5668,2860,1156,94731,268,194,336,428,312,189,90,27,5,1846,2197,1322,1248,1740,2048,2046,1677,815,357,13453,0,0,0,0,0,0,0,0,0,0,253,143,150,165,149,125,93,35,12,1127,3,0,0,5,0,0,3,0,0,13,5215,2772,2987,3069,3296,2705,1939,998,415,23399,30,12,12,19,21,14,10,3,0,114,67,46,38,55,64,72,43,38,13,439,165,94,85,108,98,79,51,24,14,730
30603,4464,2617,2038,2869,3787,3415,2395,1417,450,23462,8,3,16,3,0,8,0,0,0,42,3,0,14,4,3,0,5,0,0,33,0,0,0,4,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,8,79,106,164,60,50,14,8,3,0,487,33,33,26,31,32,21,9,0,0,183,111,139,193,84,80,41,18,3,0,675,1565,799,771,776,888,688,341,141,49,6010,664,360,323,377,455,373,248,131,36,2976,6860,3956,3384,4167,5262,4572,3024,1701,541,33465,30,32,51,40,42,43,16,6,0,260,1256,761,570,646,996,999,909,410,165,6712,0,0,0,0,0,0,0,0,0,0,49,39,30,32,42,58,28,23,5,298,3,0,0,3,4,0,0,8,0,17,1760,974,850,995,1328,1479,1018,735,301,9442,0,0,4,0,0,0,4,0,0,6,35,22,25,26,42,46,21,40,15,266,76,34,25,50,47,43,23,25,9,331
30604,983,552,589,859,1008,878,611,255,73,5811,0,6,14,0,0,0,0,0,0,22,6,3,10,6,5,0,0,0,0,23,0,4,0,0,10,0,0,0,0,14,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,8,9,11,12,3,5,0,0,50,6,8,10,11,15,3,7,0,0,65,704,335,497,535,468,381,169,40,13,3136,306,192,226,243,247,179,106,44,14,1557,2012,1115,1378,1683,1764,1484,901,342,109,10782,18,23,32,43,28,21,13,0,0,176,213,108,103,191,268,325,272,134,25,1635,0,0,0,0,0,0,0,0,0,0,11,6,11,12,9,22,10,3,0,81,0,0,0,0,0,0,0,0,0,0,352,220,264,302,377,330,233,99,24,2206,0,0,0,0,0,0,0,0,0,4,4,0,4,9,6,6,6,0,0,44,28,9,14,15,13,19,6,8,0,109
30605,4263,2219,1877,2899,3497,3799,3068,1657,510,23780,10,3,16,19,5,11,0,0,0,66,42,14,22,30,8,23,17,4,0,168,7,0,0,0,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,9,4,0,9,0,0,0,0,0,0,17,40,21,27,28,51,34,14,4,0,215,40,26,37,34,53,30,14,4,0,238,2506,1211,988,1237,1310,1115,676,228,53,9330,907,478,405,545,572,557,386,249,145,4246,7823,4000,3397,4819,5532,5624,4187,2146,711,38232,35,43,46,62,69,80,49,7,0,386,690,339,325,564,824,1049,1152,592,200,5734,0,0,0,0,0,0,0,0,0,0,162,69,53,64,83,96,69,27,4,636,0,0,0,0,0,0,0,0,0,8,1894,1017,932,1003,1294,1277,1113,716,260,9504,14,6,3,4,8,5,3,0,0,39,11,3,9,10,17,20,10,4,4,89,57,54,27,49,68,46,60,40,13,414
30701,7043,3311,3847,4651,4758,4180,2995,1606,520,32907,9,3,14,8,0,0,0,0,0,33,7,4,16,3,4,6,0,0,0,51,0,0,0,0,5,0,0,0,0,10,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,11,13,13,9,13,0,0,0,64,4,14,14,17,9,15,0,0,0,74,1933,937,888,751,632,411,158,80,24,5816,1089,565,586,615,553,445,336,160,61,4410,10094,4847,5406,6056,5982,5074,3501,1848,601,43411,23,12,33,28,16,19,9,0,0,135,2063,980,1206,1332,1639,1637,1274,820,281,11231,0,0,0,0,0,0,0,0,0,0,78,35,66,56,38,40,28,12,9,374,0,0,0,0,0,0,4,6,0,5,2622,1203,1401,1341,1459,1145,812,429,156,10566,33,11,14,26,19,26,41,9,7,176,0,5,3,7,5,7,6,0,0,40,33,23,12,22,28,21,22,12,0,190
30702,6419,3398,2924,4039,4296,4096,3160,1731,620,30676,12,5,18,9,7,3,0,0,0,51,3,3,13,11,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,8,20,23,6,10,6,0,0,91,14,8,21,23,6,10,7,0,0,95,1593,804,724,678,593,464,252,97,32,5241,1015,505,451,590,519,470,301,195,99,4150,9070,4748,4165,5366,5448,5060,3740,2021,750,40365,29,22,45,24,26,23,8,3,0,179,1515,894,762,1061,1282,1315,1193,671,240,8930,0,0,0,0,0,0,0,0,0,0,174,98,90,86,86,85,84,27,5,733,3,0,0,0,0,4,0,0,0,10,2198,1285,986,1138,1269,1143,842,516,167,9545,43,29,14,19,40,41,24,8,5,222,3,7,6,0,5,11,3,5,6,41,47,28,30,33,43,58,38,15,10,296
30703,5454,2957,2361,3363,4107,4460,3459,1879,729,28781,9,7,13,10,6,4,3,0,0,49,8,0,4,12,6,3,4,0,0,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,13,0,5,0,0,0,0,16,6,16,9,17,29,23,7,6,0,126,11,21,21,21,33,30,10,6,0,151,1782,893,721,760,751,743,349,164,45,6196,669,329,311,354,401,407,339,199,103,3110,7945,4223,3467,4554,5333,5672,4176,2255,878,38500,20,14,28,31,34,30,18,3,0,181,1283,760,635,843,1160,1411,1356,787,288,8532,0,0,0,0,0,0,0,0,0,0,155,69,72,78,110,104,74,31,16,710,40,35,20,25,18,0,13,9,0,166,2016,1166,903,1074,1327,1377,1258,686,225,10019,11,14,0,11,18,17,9,9,0,94,12,11,4,4,8,11,8,3,3,70,19,14,12,27,41,34,53,24,9,223
30801,4634,2452,3092,3171,3036,2089,940,371,97,19862,20,7,26,20,10,4,0,0,0,91,27,3,18,15,9,3,0,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,17,9,4,6,6,11,8,0,0,0,50,9,3,26,6,11,9,0,0,0,73,1875,970,1187,803,583,292,114,30,0,5850,811,582,561,546,490,329,171,57,19,3558,7406,4032,4948,4595,4151,2733,1233,454,117,29657,36,19,42,41,24,16,9,0,0,180,1130,484,691,809,858,694,429,155,52,5302,0,0,0,0,0,0,0,0,0,0,81,34,55,54,43,34,13,8,3,324,10,0,0,0,0,5,0,0,0,20,2059,889,1260,1047,920,676,275,115,22,7270,4,3,0,5,4,3,0,0,0,19,8,9,5,14,6,0,5,0,0,60,19,12,12,13,20,9,12,0,0,104
30803,13757,9322,7828,9486,11201,9892,6785,4147,1292,73715,97,40,160,80,34,9,11,3,0,431,100,53,121,92,31,18,4,3,0,414,12,0,3,0,7,0,3,0,0,23,14,0,0,6,4,3,0,0,0,35,6,9,17,6,3,0,0,0,0,48,71,52,68,68,51,40,15,4,3,367,87,61,86,80,59,48,15,4,3,448,6105,3775,3540,2676,2353,1600,701,284,77,21116,2554,1732,1649,1550,1631,1295,888,645,432,12368,22846,15077,13576,14146,15439,12931,8432,5088,1807,109342,156,91,170,198,144,88,49,5,4,901,3081,1983,1885,2470,3124,3232,2614,1531,631,20547,0,0,0,0,0,0,0,0,0,3,532,309,279,316,324,348,205,94,42,2447,3,4,0,0,9,11,4,7,0,37,6889,4117,3799,3442,3995,3394,2285,1409,503,29844,11,7,5,11,18,24,26,10,8,116,28,17,23,27,34,20,18,3,0,177,96,76,76,81,85,72,68,38,8,591
30804,2355,1094,1394,1487,1642,1327,889,470,168,10824,9,4,7,9,3,0,0,0,0,29,5,0,13,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,15,0,4,6,4,0,0,0,0,0,15,702,377,413,309,238,129,52,22,12,2251,303,129,174,167,157,89,94,67,13,1201,3400,1627,2046,1997,2054,1546,1036,554,186,14454,25,6,18,32,14,14,3,0,0,118,673,311,349,475,521,465,380,226,79,3477,0,0,0,0,0,0,0,0,0,0,107,42,59,47,44,39,14,9,0,371,0,0,0,0,0,0,0,0,0,0,873,427,463,454,442,353,205,121,29,3369,5,0,0,5,0,0,0,0,0,10,9,8,5,4,8,5,0,4,3,42,27,11,11,16,13,5,9,5,0,87
