SA3_CODE_2021,C11_SH_0b_s_a_b_NPGH_2,C11_SH_0b_s_a_b_NPGH_3,C11_SH_0b_s_a_b_NPGH_4,C11_SH_0b_s_a_b_NPGH_5,C11_SH_0b_s_a_b_NPGH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPGH_2,C11_SDRTHT_0b_s_a_b_NPGH_3,C11_SDRTHT_0b_s_a_b_NPGH_4,C11_SDRTHT_0b_s_a_b_NPGH_5,C11_SDRTHT_0b_s_a_b_NPGH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPGH_2,C11_F_a_0b_s_a_b_NPGH_3,C11_F_a_0b_s_a_b_NPGH_4,C11_F_a_0b_s_a_b_NPGH_5,C11_F_a_0b_s_a_b_NPGH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPGH_2,C11_F_a_1b_NPGH_3,C11_F_a_1b_NPGH_4,C11_F_a_1b_NPGH_5,C11_F_a_1b_NPGH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPGH_2,C11_F_a_2b_NPGH_3,C11_F_a_2b_NPGH_4,C11_F_a_2b_NPGH_5,C11_F_a_2b_NPGH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPGH_2,C11_F_a_3b_NPGH_3,C11_F_a_3b_NPGH_4,C11_F_a_3b_NPGH_5,C11_F_a_3b_NPGH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPGH_2,C11_F_a_4mb_NPGH_3,C11_F_a_4mb_NPGH_4,C11_F_a_4mb_NPGH_5,C11_F_a_4mb_NPGH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPGH_2,C11_F_a_NB_NS_NPGH_3,C11_F_a_NB_NS_NPGH_4,C11_F_a_NB_NS_NPGH_5,C11_F_a_NB_NS_NPGH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPGH_2,C11_F_a_Tot_NPGH_3,C11_F_a_Tot_NPGH_4,C11_F_a_Tot_NPGH_5,C11_F_a_Tot_NPGH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPGH_2,C11_OD_0b_s_a_b_NPGH_3,C11_OD_0b_s_a_b_NPGH_4,C11_OD_0b_s_a_b_NPGH_5,C11_OD_0b_s_a_b_NPGH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_Tot,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPGH_2,C16_SH_0b_s_a_b_NPGH_3,C16_SH_0b_s_a_b_NPGH_4,C16_SH_0b_s_a_b_NPGH_5,C16_SH_0b_s_a_b_NPGH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3
10304,0,0,0,0,0,0,3,0,0,0,0,3,65,0,0,0,0,66,208,37,6,0,0,254,61,23,19,3,3,107,7,6,0,0,0,11,341,67,28,4,3,442,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,27,8,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,43,4,0,0,0,43,0,0,0,0,0,0,4,0,0,0,0,4,26,0,0,0,0,26,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,34,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,0,0,7,0,0,0,0,0,0,426,74,34,8,3,538,0,0,0,0,0,0,9,0,0,0,0,9,64,7,0,0,0,73,197,22
10401,0,0,0,0,0,0,13,0,0,0,0,12,92,3,0,0,0,95,202,14,9,0,0,222,56,19,10,0,0,86,6,0,0,0,0,6,373,37,14,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,16,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,26,0,0,0,0,0,0,6,0,0,0,0,3,27,3,0,0,0,29,14,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,51,4,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,12,0,0,0,0,0,0,457,44,13,0,0,517,0,0,0,0,0,0,12,0,0,0,0,12,110,8,0,0,0,120,234,17
10402,5,0,0,0,0,5,7,0,0,0,0,9,137,8,0,0,0,140,311,50,10,3,0,372,119,34,18,5,4,182,17,3,0,0,0,24,589,92,26,11,4,720,0,0,0,0,0,0,5,0,0,0,0,5,67,5,0,0,0,79,43,17,4,0,0,62,4,3,0,0,0,8,9,0,0,0,0,9,133,20,4,0,0,162,0,0,0,0,0,0,4,0,0,0,0,4,123,3,0,0,0,124,16,10,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,4,146,14,0,0,0,164,0,0,0,0,0,0,4,0,0,0,0,4,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,31,0,0,0,0,0,0,902,127,32,9,4,1074,0,0,0,0,0,0,11,0,0,0,0,11,129,3,0,0,3,130,340,38
10501,0,0,0,0,0,0,8,0,0,0,0,8,53,0,5,0,0,56,76,5,0,0,0,88,43,8,3,0,0,52,11,0,0,0,0,14,193,17,10,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,221,15,7,0,0,248,0,0,0,0,0,0,11,0,0,0,0,11,44,0,0,0,0,44,96,8
10502,0,0,0,0,0,0,4,0,0,0,0,4,50,0,0,0,0,53,69,0,0,0,0,69,17,7,0,0,0,31,6,0,0,0,0,6,145,11,4,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,6,158,7,8,0,0,177,0,0,0,0,0,0,0,0,0,0,0,4,51,3,0,0,0,50,92,12
10503,0,0,0,0,0,0,6,0,0,0,0,5,83,5,0,0,0,88,268,25,5,0,0,298,104,24,4,0,3,138,15,0,4,0,0,20,473,58,16,7,3,550,0,0,0,0,0,0,4,0,0,0,0,4,17,0,0,0,0,15,14,4,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,4,33,3,0,0,0,42,0,0,0,0,0,0,9,0,0,0,0,9,49,0,0,0,0,53,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,586,67,17,7,3,674,0,0,0,0,0,0,7,0,0,0,0,8,73,4,0,0,0,75,244,31
10601,3,0,0,0,0,3,7,0,0,0,0,7,137,7,0,0,0,143,276,38,0,0,0,318,93,15,10,0,0,120,10,5,0,0,0,15,533,59,9,5,0,606,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,36,23,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,56,7,0,0,0,66,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,23,3,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,630,71,9,3,0,716,0,0,0,0,0,0,7,0,0,0,0,10,133,0,0,0,0,140,287,29
10602,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,56,187,17,5,0,0,209,92,24,11,8,0,132,15,0,0,0,0,20,355,42,11,8,0,414,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,52,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,76,0,0,0,0,0,0,3,0,0,0,0,3,23,3,0,0,0,22,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,41,7,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,5,0,0,0,0,0,0,467,54,14,8,0,543,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,58,214,26
10603,3,0,0,0,0,3,4,0,0,0,0,6,65,8,0,0,0,74,186,18,0,0,0,208,86,8,0,0,0,101,7,0,0,0,0,11,357,37,4,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,39,3,0,0,0,44,9,6,0,0,0,15,0,0,0,0,0,0,93,6,0,0,0,104,0,0,0,0,0,0,6,0,0,0,0,6,35,0,0,0,0,34,10,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,48,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,511,46,11,0,0,562,0,0,0,0,0,0,6,0,0,0,0,6,55,8,0,0,0,61,217,20
10604,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,54,147,8,6,0,0,161,56,12,3,0,0,70,11,0,0,0,0,13,265,21,6,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,303,26,6,4,0,346,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,37,124,21
10701,3,0,0,0,0,3,0,0,0,0,0,0,68,0,0,0,0,71,199,23,4,0,0,227,58,14,3,0,0,83,20,0,0,0,0,19,352,36,9,5,0,407,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,19,14,3,0,0,0,19,3,0,0,0,0,3,6,0,0,0,0,6,37,5,0,0,0,43,0,0,0,0,0,0,8,0,0,0,0,8,35,0,0,0,0,41,8,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,5,61,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,456,43,9,5,0,514,0,0,0,0,0,0,4,0,0,0,0,6,65,3,0,0,0,72,220,28
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,0,0,0,0,0,5,0,0,0,0,5,44,0,0,0,0,46,168,20,0,0,0,188,71,8,7,4,0,92,11,0,0,0,0,14,301,35,12,4,0,343,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,62,32,4,0,0,0,35,3,0,0,0,0,3,3,0,0,0,0,3,91,8,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,36,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,441,46,9,4,0,501,3,0,0,0,0,3,0,0,0,0,0,0,42,0,0,0,0,44,177,27
10704,5,0,0,0,0,5,7,0,0,0,0,7,109,3,0,0,0,122,276,123,23,0,0,427,88,44,98,52,21,295,13,3,7,0,0,24,495,172,125,50,23,872,0,0,0,0,0,0,8,0,0,0,0,8,133,4,0,0,0,145,96,82,22,0,0,208,4,3,8,3,5,24,6,3,0,0,0,8,250,95,32,7,7,391,15,4,0,0,0,13,39,0,0,0,0,39,685,75,11,0,0,768,94,167,37,8,0,306,5,4,22,20,0,52,14,4,0,6,0,22,844,257,71,33,3,1204,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,4,0,0,0,6,5,0,5,0,0,3,6,0,3,0,0,8,20,6,8,0,0,34,5,0,0,0,0,6,1613,528,236,96,33,2507,3,0,0,0,0,0,7,0,0,0,0,8,87,0,4,0,0,95,241,137
10801,0,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0,42,97,8,0,0,0,110,38,5,0,0,0,41,0,0,0,0,0,0,179,17,5,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,21,22,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5,49,3,0,0,0,51,0,0,0,0,0,0,3,0,0,0,0,3,47,0,0,0,0,53,14,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,6,67,0,0,0,0,66,0,0,0,0,0,0,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,305,22,3,0,0,327,4,0,0,0,0,4,0,0,0,0,0,4,56,5,0,0,0,55,112,6
10802,0,0,0,0,0,0,7,0,0,0,0,11,110,4,0,0,0,109,227,19,0,0,0,244,64,3,0,4,0,71,7,0,0,0,0,7,413,22,5,4,0,442,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,21,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,31,8,0,0,0,0,8,0,0,0,0,0,5,6,0,0,0,0,6,40,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,479,28,5,4,0,512,0,0,0,0,0,0,3,0,0,0,0,3,100,3,0,0,0,108,245,22
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,4,0,0,0,0,4,3,0,0,0,0,3,80,0,0,0,0,83,253,25,0,0,0,284,94,14,3,4,0,116,11,0,0,0,0,10,448,47,4,6,0,497,0,0,0,0,0,0,6,0,0,0,0,9,36,0,0,0,0,36,44,13,0,0,0,56,0,0,0,0,0,3,0,0,0,0,0,0,89,15,0,0,0,105,0,0,0,0,0,0,3,0,0,0,0,3,92,3,0,0,0,100,16,10,0,0,0,20,0,0,0,0,0,0,8,0,0,0,0,8,124,11,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,683,70,8,6,0,762,0,0,0,0,0,0,6,0,0,0,0,6,77,9,0,0,0,78,253,37
10805,5,0,0,0,0,5,5,0,0,0,0,5,82,0,0,0,0,85,220,14,0,0,0,238,81,13,6,0,0,101,7,4,0,0,0,7,390,31,10,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,10,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,33,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,36,6,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,464,41,9,0,0,513,0,0,0,0,0,0,3,0,0,0,0,3,89,3,0,0,0,90,240,27
10901,0,0,0,0,0,0,3,0,0,0,0,3,67,3,0,0,0,74,294,61,8,0,0,368,86,31,32,4,0,164,11,0,0,0,0,15,471,102,40,4,0,625,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,39,18,13,0,0,0,30,4,0,0,0,0,4,4,0,0,0,0,4,56,20,0,0,0,78,0,0,0,0,0,0,10,0,0,0,0,10,140,5,0,0,0,147,25,9,0,0,0,35,0,0,0,0,0,4,3,0,0,0,0,3,176,12,5,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,139,44,10,4,902,0,0,0,0,0,0,4,0,0,0,0,4,87,7,4,0,0,95,263,51
10902,0,0,0,0,0,0,0,0,0,0,0,3,16,4,0,0,0,11,43,0,0,0,0,42,14,0,0,0,0,16,3,0,0,0,0,3,72,8,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,85,5,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,37,0
10903,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,48,144,20,0,0,0,165,61,4,3,0,0,68,9,3,0,0,0,12,258,26,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,12,0,0,0,0,0,0,308,30,0,0,0,341,0,0,0,0,0,0,4,0,0,0,0,4,58,4,0,0,0,58,144,13
11001,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,57,151,39,7,0,0,193,53,21,16,6,4,93,10,0,0,0,0,13,268,64,22,6,3,361,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,13,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,35,0,0,0,0,0,0,8,0,0,0,0,8,67,5,0,0,0,69,13,8,3,0,0,24,0,0,3,0,0,4,0,0,0,0,0,0,87,13,5,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,383,85,29,10,4,506,0,0,0,0,0,0,4,0,0,0,0,4,63,6,0,0,0,70,143,51
11002,5,0,0,0,0,5,6,0,0,0,0,6,70,3,0,0,0,71,140,17,3,0,0,157,47,3,0,3,0,55,8,0,0,0,0,8,269,30,3,3,0,307,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,11,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,34,3,3,0,334,4,0,0,0,0,4,11,0,0,0,0,11,73,0,0,0,0,73,175,18
11003,0,0,0,0,0,0,4,0,0,0,0,4,31,0,0,0,0,36,80,4,0,0,0,85,37,6,3,0,0,49,6,0,0,0,0,6,158,16,3,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,29,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,198,16,7,4,0,220,0,0,0,0,0,0,7,0,0,0,0,7,28,0,0,0,0,28,97,3
