SA3_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
12404,0,0,3,0,0,0,0,0,0,69,3,75,0,0,0,0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,0,4,0,12,0,12,0,0,0,0,0,0,0,7,0,10,0,16,0,6,0,0,0,0,0,5,0,69,3,78,0,0,0,0,0,0,0,12,3,36,0,57,3,5,0,0,0,6,0,16,9,310,0,352,0,6,0,3,0,25,0,30,10,147,0,220,6,17,0,8,0,30,3,29,9,140,0,238,11,30,5,30,0,39,9,36,14,119,0,295,18,17,5,36,8,44,6,11,3,39,0,185,30,17,5,41,14,32,11,15,8,41,0,217,140,31,9,110,41,68,11,32,10,37,0,499,172,20,10,102,32,30,13,6,6,18,0,407,129,7,3,44,17,20,5,3,0,7,0,241,92,4,5,33,10,12,5,3,0,7,0,167,108,4,0,41,15,28,0,7
12405,0,0,0,0,0,0,0,0,4,125,3,134,0,0,0,0,0,0,0,0,0,29,0,31,0,0,0,0,0,0,0,0,4,26,0,33,0,0,0,0,0,0,0,3,0,18,0,26,0,0,0,0,0,0,0,12,3,99,0,113,0,0,0,0,0,10,0,10,0,56,0,80,0,0,0,0,0,12,0,26,11,437,3,495,0,0,0,0,0,40,0,50,14,194,0,298,5,13,4,5,3,78,3,37,17,152,0,326,9,13,11,25,12,82,10,53,15,138,0,374,23,13,3,45,11,77,13,18,15,37,0,261,43,18,7,52,19,70,12,16,13,38,0,282,232,22,10,144,61,98,10,28,18,44,0,667,203,16,5,107,35,27,7,18,9,15,0,437,144,13,3,64,26,26,4,9,3,11,0,308,74,0,4,20,12,6,0,0,0,3,0,130,124,12,0,36,9,21,0,4
12501,0,0,0,0,0,0,0,0,0,403,3,411,0,0,0,0,0,0,0,0,0,75,0,86,0,0,0,0,0,0,0,8,3,54,4,67,0,0,0,0,0,0,0,11,12,68,5,97,0,9,3,0,0,3,5,19,11,225,3,283,0,0,0,0,0,17,0,40,26,129,3,220,3,5,6,0,0,25,4,56,32,648,12,787,5,33,25,11,0,59,5,72,39,286,9,527,10,59,27,22,12,129,24,89,61,244,4,675,33,100,40,77,21,153,45,106,39,214,8,842,30,47,26,81,27,134,28,63,26,84,0,550,70,70,22,116,34,118,24,48,18,80,8,602,361,88,40,253,102,246,62,72,28,118,10,1378,365,34,22,157,86,83,19,32,12,41,6,856,301,23,9,107,51,68,6,8,12,21,0,601,270,9,4,47,24,29,3,5,4,11,0,404,548,26,0,81,37,66,7,12
12502,0,0,3,0,0,0,0,0,0,354,5,370,0,0,0,0,0,0,0,6,0,89,0,103,0,0,0,0,0,0,0,5,0,56,0,63,0,0,0,0,0,0,0,11,6,30,0,50,0,4,5,0,0,0,0,6,6,228,3,241,0,3,0,0,0,3,0,28,12,96,0,144,4,11,3,0,0,13,0,41,11,503,7,592,0,7,8,3,0,14,0,37,18,253,0,349,7,17,9,13,3,48,11,55,16,250,0,413,18,28,11,27,9,51,12,53,28,222,0,454,8,17,4,34,7,70,12,35,13,92,5,298,25,23,17,49,13,50,9,21,14,97,0,314,153,44,20,129,53,119,23,43,13,105,0,708,168,25,12,103,51,48,13,28,7,44,0,500,155,19,4,51,27,50,11,16,0,29,0,368,133,10,3,35,27,16,3,11,0,12,0,247,328,17,7,78,35,68,12,21
12503,0,0,0,0,0,0,0,3,8,482,9,502,0,0,0,0,0,0,0,0,0,103,0,111,0,5,0,0,0,0,0,13,4,75,0,86,0,0,0,0,0,0,0,12,8,77,0,99,0,4,0,0,0,5,0,23,11,378,3,422,0,4,6,0,0,11,0,33,17,191,3,265,0,10,4,9,3,35,8,68,40,1328,27,1533,0,14,5,9,3,56,8,74,56,544,7,769,7,45,15,19,7,120,14,96,34,421,5,780,29,75,30,56,23,144,26,94,57,350,9,894,25,46,13,62,20,127,18,61,35,127,9,546,69,53,15,75,27,115,29,39,15,94,3,522,276,56,32,186,95,198,37,60,34,135,4,1111,242,29,27,134,62,102,35,32,11,44,0,715,195,19,16,86,48,49,6,11,10,27,5,465,162,7,3,50,17,23,4,0,4,4,0,274,285,9,8,64,36,56,0,13
12504,0,0,0,0,0,4,0,0,4,453,0,455,0,0,0,0,0,3,0,0,0,111,0,115,0,7,0,0,0,0,0,11,5,64,0,83,0,0,0,0,0,0,0,9,5,40,6,59,0,4,0,0,0,0,0,19,8,273,0,304,0,3,0,0,0,8,0,41,8,126,5,195,4,12,5,0,0,35,0,62,24,861,4,1013,3,19,12,8,3,65,18,89,26,441,5,698,9,60,19,25,3,140,21,117,43,369,4,812,29,90,16,86,27,199,44,122,37,392,4,1049,33,50,17,109,29,195,23,86,24,135,4,710,87,54,31,135,37,194,29,72,25,107,0,761,471,110,43,343,152,399,75,103,34,151,6,1892,527,46,22,257,112,138,33,40,20,61,5,1258,529,37,10,171,59,125,16,14,6,40,6,1019,451,22,4,87,42,39,7,4,6,11,0,674,952,27,12,133,67,117,17,22
12601,0,0,0,0,0,0,0,0,0,217,0,217,0,0,0,0,0,0,0,3,4,70,0,85,0,0,0,0,0,0,0,5,5,27,0,37,0,0,0,0,0,0,0,3,3,25,0,30,0,4,0,0,0,4,0,8,4,120,0,134,0,3,0,0,0,6,0,14,4,67,0,94,0,6,0,0,0,0,0,21,6,261,4,303,0,7,4,5,0,18,0,31,9,193,4,268,0,19,0,7,5,18,5,46,8,210,0,328,5,25,8,19,3,48,13,33,11,197,0,366,3,12,12,13,13,46,8,25,9,109,0,255,17,13,3,36,7,42,7,23,3,111,0,272,100,28,8,73,33,109,3,55,6,149,0,573,146,26,3,83,35,60,6,35,5,88,0,493,147,26,0,62,17,48,5,14,8,57,0,394,141,3,0,50,11,17,5,15,0,25,0,269,397,41,8,141,37,120,3,39
12602,0,3,0,0,0,0,0,0,3,606,3,621,0,4,4,0,0,0,0,5,3,134,3,154,0,0,0,0,0,0,0,17,9,87,0,112,0,0,0,0,0,0,0,11,11,57,0,83,0,7,3,0,0,0,0,38,9,352,0,408,0,8,0,0,0,9,0,44,14,146,0,225,0,24,5,5,0,16,6,81,23,809,13,984,0,30,8,10,6,53,10,89,33,434,8,680,8,56,20,18,5,120,28,110,35,435,10,847,26,107,24,75,30,153,30,141,46,417,8,1058,17,57,17,85,30,141,28,75,28,187,3,669,90,52,22,118,51,157,23,70,21,182,6,787,454,124,31,374,141,337,56,113,26,287,10,1963,611,63,18,342,107,150,23,68,12,123,3,1512,619,36,12,190,73,134,9,43,9,79,7,1210,562,28,5,100,29,45,9,20,0,40,0,837,1456,81,13,349,85,256,17,96
12701,0,0,0,0,0,3,0,7,0,358,4,379,0,0,0,0,0,0,0,0,0,59,0,65,0,0,0,0,0,3,0,10,5,33,0,46,0,0,0,0,0,0,0,11,0,47,0,56,0,0,0,0,0,0,0,16,5,214,6,238,0,5,9,0,0,3,0,22,11,116,0,163,4,12,4,5,0,28,3,47,17,946,7,1061,8,12,7,4,0,58,5,63,37,386,5,569,10,17,4,6,0,104,10,60,39,257,5,515,26,34,11,39,21,120,27,63,45,253,7,647,22,18,10,59,22,107,26,42,23,79,0,419,66,31,22,54,28,92,24,39,26,80,6,474,363,64,43,227,107,170,38,52,29,75,4,1184,438,40,28,177,112,77,29,29,12,42,0,986,321,21,11,107,69,52,11,7,8,29,0,641,288,13,9,61,34,22,12,10,3,10,0,459,429,20,5,88,45,58,12,7
12702,0,0,0,5,0,0,0,3,11,708,13,740,0,0,0,0,0,0,0,5,0,149,0,154,0,0,0,0,0,0,0,12,0,104,0,118,0,0,0,0,0,0,0,14,4,111,5,136,0,5,0,0,0,6,0,26,15,525,14,590,0,0,3,0,0,17,0,52,26,290,12,396,0,6,4,0,0,52,3,84,42,2357,37,2599,3,24,14,0,0,101,15,102,55,862,12,1183,10,24,10,21,7,186,10,124,65,503,14,973,26,39,25,66,26,169,27,97,70,465,10,1025,31,21,28,50,14,126,25,54,55,120,3,540,87,29,25,64,34,104,20,50,22,127,0,561,237,37,41,146,125,177,44,53,31,147,10,1049,203,34,20,94,73,82,24,26,17,60,3,636,162,24,15,61,48,45,13,19,5,33,0,428,104,11,8,36,23,26,9,5,3,7,0,225,177,21,9,62,36,30,3,11
12703,5,0,0,0,0,3,0,4,7,325,5,345,0,0,0,0,0,0,0,0,0,69,0,73,0,0,0,0,0,0,0,5,0,58,0,67,0,0,0,0,0,0,0,7,0,63,0,71,0,7,6,0,0,0,0,14,3,240,4,271,0,0,0,0,0,8,0,28,17,129,3,180,5,7,0,0,0,32,3,46,23,956,14,1098,0,9,8,3,0,63,4,62,36,396,12,603,5,23,7,15,0,113,8,78,39,297,7,581,14,35,17,52,27,143,23,71,44,270,4,702,29,18,15,57,18,126,21,54,33,90,3,460,71,34,18,84,30,99,30,37,23,96,0,520,298,52,50,182,116,220,39,54,30,89,3,1136,294,40,20,139,103,86,42,33,10,35,0,794,254,12,10,93,52,55,16,8,10,27,0,538,211,11,3,44,32,14,8,4,0,9,0,332,380,10,6,82,38,57,8,8
12801,0,0,0,0,0,6,0,0,0,251,6,263,0,0,0,0,0,0,0,4,0,116,0,121,0,0,0,0,0,0,0,8,3,47,0,60,0,0,0,0,0,0,0,9,3,21,0,38,0,0,0,0,0,0,0,18,12,226,6,270,0,8,0,0,0,9,0,38,9,135,0,190,4,14,7,0,0,15,0,47,24,744,7,871,7,27,6,6,0,26,0,74,18,490,0,659,6,29,9,18,3,45,17,99,27,659,0,911,12,72,15,36,8,66,23,123,27,580,6,976,25,40,4,55,21,69,17,67,27,269,0,595,53,57,10,82,29,91,18,75,22,291,4,720,261,124,33,247,83,195,52,136,28,373,0,1537,355,80,14,254,80,112,33,71,17,169,0,1192,404,55,14,207,73,88,19,41,18,122,0,1048,373,22,4,116,38,35,21,21,4,55,0,700,955,117,22,291,97,210,21,86
12802,3,0,0,0,0,0,0,0,0,235,3,248,0,0,0,0,0,0,0,4,0,104,0,117,0,0,0,0,0,0,0,4,0,48,0,60,0,0,0,0,0,3,0,0,0,27,0,33,0,0,0,0,0,3,0,15,0,231,3,256,0,0,0,0,0,10,0,37,14,131,0,187,0,9,0,4,0,9,5,55,11,755,6,847,8,21,4,0,0,23,0,82,19,481,0,645,4,23,3,12,9,44,15,83,33,613,0,835,15,39,16,45,10,83,26,110,33,629,4,1016,15,25,9,45,14,77,17,59,23,241,0,520,37,42,3,71,24,88,23,68,16,222,4,596,243,84,16,211,69,219,39,90,28,259,3,1255,334,54,13,251,93,87,25,58,14,124,0,1036,376,34,7,170,54,85,9,39,6,64,0,843,354,20,3,109,37,34,12,15,3,21,0,606,828,34,4,211,81,170,8,36
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,0,0,0,0,0,0,0,4,0,149,8,166,0,0,0,0,0,0,0,12,0,58,0,74,0,0,0,0,0,0,0,5,0,31,0,46,0,0,0,0,0,0,0,9,5,29,0,44,0,5,0,0,0,0,0,28,0,210,4,257,0,10,0,0,0,10,0,43,12,143,6,227,9,21,7,11,0,18,10,106,19,1188,21,1398,0,44,3,20,5,59,7,128,9,685,9,965,23,68,0,44,3,118,15,157,27,594,4,1057,57,121,9,186,13,149,20,138,28,552,13,1277,62,46,3,202,13,120,15,74,11,162,4,713,165,76,9,193,19,98,11,60,14,163,0,821,570,95,9,439,49,173,28,63,10,147,3,1596,443,63,11,294,28,58,12,21,14,64,5,1014,342,11,7,189,25,62,9,9,6,39,0,696,226,7,3,61,16,22,5,7,0,13,4,377,362,33,15,160,24,68,8,26
20102,0,0,0,4,0,0,0,3,0,66,0,72,3,0,0,0,0,0,0,6,0,30,0,39,0,0,0,0,0,0,0,4,0,16,0,26,0,0,0,0,0,0,0,0,0,25,0,33,0,9,0,4,0,3,0,3,0,85,0,107,0,5,0,5,0,4,0,15,6,48,0,81,9,9,0,5,0,8,0,39,4,381,10,466,7,19,0,6,0,30,3,37,4,187,4,312,24,33,3,32,6,30,0,60,13,161,4,366,36,37,0,54,9,39,9,44,8,150,0,381,20,21,0,50,7,40,0,30,4,49,0,232,32,32,5,60,11,40,8,17,7,64,0,267,103,40,7,114,19,68,8,35,3,46,0,454,102,18,8,94,15,18,6,15,0,22,0,302,79,15,3,56,12,31,4,5,6,13,0,217,73,8,4,32,5,6,0,7,0,6,0,138,142,17,6,82,17,58,0,10
20103,5,0,0,0,0,0,0,0,0,38,0,49,0,0,0,0,0,0,0,0,0,20,0,35,0,6,0,0,0,6,0,4,0,20,0,32,0,0,0,0,0,0,0,4,0,14,0,21,5,0,0,5,0,4,0,8,0,108,3,137,0,10,0,0,0,3,0,26,3,67,4,109,5,4,0,3,0,20,0,30,7,564,7,642,14,8,3,4,0,32,5,53,7,242,6,371,12,19,3,18,0,36,4,51,16,150,3,318,24,23,3,68,5,33,9,27,12,143,3,349,20,14,3,55,0,40,5,11,3,30,0,175,56,12,3,60,7,30,9,17,9,21,0,220,103,30,4,91,9,46,10,9,3,25,0,322,81,17,8,58,9,12,4,7,0,3,0,194,59,3,0,24,6,7,0,3,7,6,0,109,22,0,3,13,0,0,0,3,0,4,0,45,47,6,3,18,8,6,0,4
20201,0,0,0,0,0,0,0,0,0,115,4,128,0,0,0,0,0,0,0,7,0,73,0,80,0,0,0,0,0,0,0,0,0,37,0,51,0,0,0,0,0,0,0,12,0,22,0,32,0,4,0,0,0,3,0,17,5,200,6,248,0,3,0,0,0,4,4,44,6,123,0,188,0,14,4,6,0,33,0,84,12,1110,20,1292,9,27,4,19,3,67,0,132,13,640,4,910,20,61,4,48,9,119,10,124,20,582,9,1007,48,108,7,142,14,104,12,119,29,493,9,1096,57,56,3,167,20,103,10,68,12,131,0,621,128,50,5,189,20,71,16,53,10,148,0,691,456,79,10,384,34,180,12,66,25,159,3,1413,407,38,8,253,28,57,15,24,5,78,0,917,310,29,15,163,21,32,7,17,6,45,0,636,192,14,3,77,3,9,6,3,0,12,0,312,262,15,7,117,21,42,5,18
20202,5,0,0,0,0,3,0,0,0,106,0,113,0,8,0,0,0,0,0,0,0,54,0,61,0,0,0,0,0,0,0,9,0,26,0,39,0,0,0,0,0,0,0,3,0,15,0,22,0,5,3,0,0,9,0,21,0,138,0,173,0,5,0,0,0,3,0,49,11,74,0,140,7,24,0,9,0,13,0,63,3,628,10,766,7,35,0,11,3,33,9,81,17,335,4,532,9,37,3,30,3,54,9,79,18,364,6,612,35,54,6,71,4,65,24,81,11,306,7,667,22,40,9,63,8,50,7,54,9,82,0,345,36,51,7,75,12,48,13,47,7,98,0,389,168,62,10,185,24,125,20,56,10,121,3,785,167,41,5,158,17,31,10,26,6,59,0,518,136,26,6,100,8,40,4,13,0,23,0,364,125,11,9,66,10,16,7,3,0,6,0,249,258,28,5,99,22,79,13,28
20203,3,0,3,0,0,0,0,0,0,17,3,30,3,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,5,0,0,0,4,4,3,0,0,0,4,0,4,0,42,0,64,0,3,0,0,0,4,0,14,0,19,0,33,3,9,0,3,0,11,0,8,5,212,0,258,10,3,0,7,0,12,0,24,3,76,0,148,8,13,0,21,0,27,0,18,4,51,5,148,24,14,5,28,15,28,5,15,0,54,0,177,15,5,0,25,9,15,0,4,3,9,0,79,28,9,4,23,0,12,0,3,4,14,0,95,58,13,5,51,4,13,5,5,0,16,0,167,42,6,0,24,6,7,0,4,0,6,0,99,26,6,0,14,0,3,0,0,0,0,0,56,16,0,0,4,0,0,0,0,0,0,0,26,23,8,4,12,0,0,0,3
20301,0,0,0,4,0,0,0,0,0,31,0,35,0,4,0,0,0,0,0,4,0,15,0,18,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,17,0,39,0,60,5,0,0,0,0,4,0,11,5,26,0,42,0,3,0,0,0,4,0,27,0,192,3,244,3,3,0,6,4,10,3,25,8,121,0,196,5,19,0,9,4,28,0,30,8,95,0,202,9,16,0,36,4,27,3,14,0,80,0,186,14,14,0,41,0,24,6,13,0,25,3,139,16,10,3,44,3,19,3,11,0,19,0,135,100,27,6,82,13,31,12,10,3,22,0,308,101,4,0,59,6,12,3,12,4,10,0,222,73,7,3,38,11,12,4,6,0,5,0,168,44,0,4,26,4,0,0,8,0,4,0,83,84,7,0,45,9,19,0,5
20302,6,0,0,0,0,5,0,0,0,315,5,339,0,0,0,0,0,0,0,6,3,127,3,141,0,0,0,0,0,4,0,22,3,74,0,110,0,0,0,0,0,4,0,24,5,69,0,97,0,11,0,0,0,6,4,45,6,419,11,509,3,12,0,4,0,21,5,78,8,231,0,366,0,28,3,12,0,49,6,199,21,2016,37,2368,7,65,6,24,0,96,3,242,40,1167,8,1654,12,139,10,76,7,208,10,234,44,1048,13,1802,75,181,6,265,30,267,33,212,33,911,9,2027,79,99,4,314,41,194,17,109,19,255,7,1136,203,95,18,352,39,170,18,102,19,286,3,1298,903,183,20,779,86,335,40,113,37,274,5,2774,927,86,18,543,94,104,34,57,13,146,3,2038,709,48,5,386,39,92,15,41,3,74,3,1426,507,30,16,163,35,34,9,18,4,34,0,844,852,55,11,321,53,170,10,50
20303,0,7,0,0,0,3,0,0,6,220,0,240,0,0,0,0,0,0,0,13,6,101,3,121,0,0,0,0,0,0,0,14,3,41,0,61,0,0,0,0,0,4,0,12,0,28,0,44,4,7,0,0,0,6,0,31,4,259,6,320,0,13,4,3,3,4,0,46,3,164,0,250,0,26,0,7,0,16,9,84,11,990,17,1158,3,41,8,16,0,33,5,109,19,672,5,907,8,58,5,33,0,65,8,141,16,815,8,1157,21,94,9,104,11,73,12,145,25,753,7,1240,28,64,7,91,11,73,14,91,11,204,4,599,57,67,10,114,12,65,13,77,14,271,0,689,259,93,8,300,29,154,17,106,29,287,3,1292,319,85,11,265,28,61,14,60,9,131,0,978,276,28,11,155,21,71,7,31,9,96,0,708,218,28,0,93,19,26,3,21,3,36,0,447,466,73,10,224,49,160,18,76
20401,8,0,0,0,0,0,0,6,0,130,5,151,4,3,0,0,0,0,0,6,0,58,5,76,0,0,0,4,0,8,0,6,0,26,0,46,0,0,0,0,0,0,0,7,4,34,0,46,5,12,3,3,0,9,3,23,3,184,0,247,0,9,0,3,0,6,5,36,5,92,0,167,12,24,6,10,4,24,0,63,11,810,17,978,18,24,3,17,3,43,3,97,8,418,4,647,28,66,7,46,4,69,8,104,18,355,9,714,50,79,6,97,10,63,21,71,14,277,7,704,30,36,5,108,16,75,11,36,13,89,0,410,88,37,11,98,10,68,8,39,6,82,0,446,289,50,13,236,28,126,16,50,15,90,0,921,200,35,12,142,27,35,8,19,5,47,0,534,171,17,4,89,19,28,3,14,3,25,0,372,89,10,0,41,9,11,10,11,0,11,0,187,193,29,3,95,15,51,9,17
20402,7,0,0,0,0,4,0,5,0,83,3,99,0,0,0,0,0,0,0,0,0,36,3,44,0,0,0,0,0,0,0,8,0,13,0,28,0,0,0,0,0,0,0,4,0,21,0,27,5,8,0,8,0,9,0,14,4,152,6,205,8,0,0,5,0,9,0,30,3,58,0,114,9,18,6,12,0,17,5,54,13,689,21,844,15,18,6,21,0,39,3,76,18,365,6,554,29,44,0,38,5,82,4,81,13,323,4,617,45,71,9,121,8,62,19,57,9,249,3,658,33,38,9,82,10,42,12,34,8,61,0,332,87,46,6,111,15,30,8,22,4,71,0,395,250,64,9,197,30,74,18,41,9,76,4,767,216,20,12,144,15,33,6,12,4,21,3,486,137,9,3,85,18,18,0,6,0,22,0,307,86,5,7,35,5,8,0,0,0,10,0,161,130,18,0,60,9,19,0,8
20403,7,0,0,0,0,0,0,3,0,94,4,109,4,8,0,0,0,0,0,0,0,45,5,64,0,5,0,0,0,0,0,4,0,29,0,39,0,0,0,0,0,0,0,8,0,26,0,37,5,11,0,5,0,6,0,27,5,164,0,223,4,6,0,0,0,5,0,35,0,98,0,153,5,11,5,11,0,23,10,82,15,842,23,1027,21,28,6,15,3,47,7,123,10,474,3,738,30,65,3,51,6,94,11,109,16,412,0,796,81,108,14,138,5,89,18,100,20,395,9,977,55,45,5,131,9,76,14,52,13,131,0,533,122,49,7,165,22,77,13,50,8,148,0,654,440,83,17,351,45,123,39,63,25,125,6,1309,319,43,12,211,32,49,21,23,3,57,3,772,218,16,4,130,16,46,5,11,4,35,5,496,149,10,0,46,10,12,0,6,0,9,0,255,216,28,6,114,16,43,13,14
