SA2_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
121031407,0,0,131,246,0,0,46,3,0,293,25,0,3,20,0,6,55,1350,0,23,248,30,10,1656,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,6,0,0,3,3,0,0,7,0,0,0,12,0,0,14,3,0,0,10,0,0,11,24,0,0,14,5,0,41,242,0,0,19,9,0,271,411,0,3,29,5,0,451,410,0,0,40,0,0,450,192,0,0,26,0,0,217,162,0,0,13,5,0,179,124,0,0,12,0,0,141,310,0,0,48,3,0,365,28,0,0,27,3,3,66,1909,4,13,257,26,6,2220
121031408,0,0,93,283,0,0,47,0,3,333,20,3,3,16,3,0,49,1171,5,27,261,57,3,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,4,4,0,16,6,0,0,4,3,0,11,0,0,0,13,0,0,13,12,0,0,13,11,0,40,42,0,0,13,10,0,67,142,0,0,22,12,0,183,303,0,0,44,3,0,348,333,0,0,39,3,0,368,190,0,0,22,6,0,220,135,0,0,19,0,0,154,124,0,0,9,0,0,134,366,0,0,49,0,6,415,36,0,5,24,10,5,68,1684,0,16,264,58,13,2037
121031409,0,0,68,142,0,0,28,0,0,166,3,0,3,10,0,0,26,590,0,23,128,10,4,753,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,9,0,0,10,5,0,0,0,0,0,16,54,0,0,10,0,0,64,120,0,0,14,0,0,140,183,0,0,12,0,0,199,100,0,0,11,0,0,111,73,0,0,19,0,0,92,63,0,0,8,0,0,67,218,0,0,27,0,0,249,12,0,0,15,0,0,29,833,4,18,125,9,0,990
121031410,0,0,90,194,0,0,31,0,0,228,13,0,0,18,0,3,36,738,0,5,164,15,7,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,8,0,0,14,30,0,0,8,0,0,38,90,0,0,20,0,0,111,246,0,0,23,0,0,270,104,0,0,32,4,0,138,85,0,0,8,0,0,93,101,0,0,18,0,0,118,267,0,0,35,9,0,304,14,0,0,10,0,0,28,937,0,7,159,19,0,1127
121031411,0,0,51,138,0,0,26,0,0,161,11,0,9,8,0,0,27,614,10,58,173,19,4,874,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,10,0,0,0,10,0,0,6,0,0,3,13,0,0,5,6,0,0,12,3,4,6,4,0,7,26,0,0,0,16,0,0,22,80,0,0,12,0,0,96,151,0,0,25,0,0,183,157,0,0,23,0,0,183,82,0,0,16,0,0,88,83,0,0,10,3,0,93,57,0,0,4,0,0,67,192,0,0,26,0,0,218,17,0,0,7,4,6,34,827,6,41,155,10,14,1048
121031412,0,0,34,123,0,0,25,0,0,148,5,0,3,14,8,0,29,611,0,14,136,19,4,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,3,0,0,8,5,0,0,11,0,0,21,76,0,0,9,0,0,97,141,0,0,25,0,0,167,117,0,0,16,0,0,134,97,0,0,8,7,0,111,57,0,0,6,0,0,65,68,0,0,6,0,0,77,206,0,0,30,0,0,235,12,0,0,15,5,0,31,779,0,6,142,27,0,956
121041413,0,0,161,267,0,0,62,3,0,334,42,4,0,20,4,4,79,2830,54,9,588,18,7,3504,3,0,0,0,0,0,10,0,0,0,4,0,0,5,3,12,9,5,0,0,21,7,16,15,4,0,0,41,5,3,0,11,0,0,26,17,0,0,12,0,0,35,70,0,0,26,0,0,103,368,0,0,61,0,0,437,596,0,0,95,6,0,700,612,0,0,91,0,0,704,502,0,0,63,0,4,567,289,0,0,38,0,0,330,165,0,0,26,0,0,198,370,0,0,58,0,0,424,45,0,0,19,0,4,74,3069,39,27,517,14,10,3665
121041414,0,0,208,225,0,0,37,9,0,266,49,5,24,23,0,0,100,3224,129,25,559,18,12,3969,0,0,0,4,0,0,7,0,3,0,0,0,0,5,0,17,14,8,0,0,35,6,29,28,11,0,0,72,8,9,5,8,0,0,30,17,6,3,18,0,0,50,74,3,3,22,4,0,103,539,0,3,75,0,0,611,755,0,0,91,9,0,851,844,0,0,86,4,0,935,472,0,0,57,0,0,538,332,0,0,28,0,0,358,198,0,0,26,0,0,216,326,0,0,40,0,0,363,41,0,5,16,0,0,72,3600,80,58,481,20,10,4249
121041416,0,0,201,300,0,0,69,4,0,369,41,13,3,21,3,9,89,3507,223,20,694,26,22,4495,0,8,0,0,0,0,11,0,3,5,0,0,0,10,7,44,20,4,0,0,81,9,61,45,3,0,0,120,3,13,12,9,0,0,40,16,14,8,13,9,0,54,177,10,4,46,0,0,237,733,8,5,66,3,0,817,796,0,0,99,3,0,898,604,0,0,93,7,6,702,449,0,0,63,0,0,510,289,0,0,45,0,0,333,197,0,0,29,0,0,228,369,0,0,72,0,0,441,46,19,5,46,5,4,125,3703,181,100,587,23,13,4617
121041417,0,3,187,304,0,0,59,4,0,376,49,0,10,18,9,0,85,2265,39,14,360,36,10,2726,4,0,0,0,0,0,3,0,0,0,4,0,0,7,6,4,0,5,0,0,18,5,6,9,5,0,0,23,3,5,3,6,0,0,25,19,4,0,5,13,0,41,46,6,0,17,4,0,75,312,0,0,35,5,4,344,631,0,0,55,7,0,698,617,0,0,60,0,0,682,450,0,0,51,0,0,495,355,0,0,40,3,0,397,211,0,0,20,0,0,235,386,0,0,56,3,0,444,59,7,0,27,17,4,108,3102,36,16,377,53,11,3598
121041688,0,0,91,238,0,0,70,0,0,302,23,0,4,16,5,3,53,1374,18,34,335,15,5,1778,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,8,11,4,0,4,28,0,3,4,6,0,0,14,8,0,6,7,0,0,23,9,0,0,19,0,0,24,180,4,0,31,0,0,215,329,0,0,40,4,0,370,249,0,0,34,0,0,283,180,0,0,33,0,0,212,123,0,0,17,0,0,147,79,0,0,15,0,0,91,277,0,0,45,3,0,330,29,6,0,20,0,0,57,1458,24,29,270,11,5,1801
121041689,0,0,81,270,0,0,57,0,0,329,20,0,4,19,4,0,53,1565,21,6,331,10,9,1951,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,4,0,0,13,0,11,4,0,0,0,15,3,5,0,13,0,0,13,8,4,0,0,0,0,13,39,0,0,10,0,0,43,289,4,0,44,0,0,331,357,0,0,56,0,0,411,300,0,0,51,0,0,358,178,0,0,21,0,0,200,115,0,0,17,0,0,135,86,3,0,19,0,0,102,289,0,0,55,0,0,347,30,0,0,11,4,0,55,1707,28,12,290,14,4,2053
122011418,0,0,89,284,0,0,57,0,0,347,20,3,5,16,0,0,42,1036,71,9,271,29,0,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,18,8,0,0,0,26,0,9,7,4,0,0,18,5,14,4,4,3,0,23,11,7,0,14,0,0,37,36,7,0,8,11,5,70,151,3,3,37,3,0,200,204,0,0,32,0,0,233,150,0,0,24,0,0,173,98,0,0,13,0,0,115,102,0,0,10,0,0,116,370,3,0,53,3,0,431,19,3,0,17,3,0,41,1153,69,21,224,28,9,1502
122011419,0,0,319,561,0,0,139,7,0,701,57,12,3,27,0,4,107,3050,157,47,787,25,14,4077,6,6,3,4,0,0,15,0,9,0,0,0,0,11,5,29,7,3,0,5,50,3,41,17,8,4,0,71,3,9,4,12,0,0,35,15,9,4,19,0,0,40,49,3,13,23,0,0,82,142,5,8,44,3,6,201,301,3,0,87,10,3,395,552,0,0,106,3,0,661,595,0,0,107,0,5,706,454,0,0,88,3,0,555,307,0,0,64,9,0,372,949,0,0,195,5,0,1151,54,16,3,37,3,12,123,3415,131,65,798,40,27,4485
122021420,0,0,47,105,0,0,26,0,0,137,3,0,0,5,0,0,14,461,0,5,192,8,5,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,7,0,0,5,0,0,0,3,0,0,3,9,0,0,6,0,0,19,32,0,0,15,0,0,52,65,0,0,22,0,0,91,38,0,0,31,0,0,73,63,0,0,19,0,0,90,50,0,0,20,0,0,72,44,0,0,9,0,0,51,179,0,0,33,0,0,214,10,0,0,28,7,0,40,493,0,0,212,14,6,724
122021421,0,0,25,56,0,0,12,0,0,72,4,0,6,6,3,0,19,204,6,21,107,12,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,8,0,0,0,0,4,0,9,0,0,0,4,0,0,4,0,0,0,9,0,0,9,4,0,0,10,0,0,16,15,3,0,17,0,0,36,23,0,4,16,0,0,44,23,0,0,18,0,0,36,24,0,0,19,0,0,37,27,0,0,13,0,0,40,24,0,0,15,0,0,36,99,0,0,15,3,0,125,0,0,0,13,4,5,27,235,7,17,148,13,4,425
122021422,5,0,53,100,0,0,21,0,0,125,18,0,0,10,3,0,29,613,0,0,210,7,0,830,0,0,0,0,0,0,0,0,0,18,0,0,0,16,0,0,12,0,0,0,12,0,0,0,5,0,0,7,0,0,0,3,0,0,7,0,0,0,3,0,0,10,10,0,0,9,0,0,19,59,0,0,42,0,6,109,110,0,0,46,4,0,162,115,0,0,29,0,0,138,72,0,0,27,0,0,94,77,0,0,10,0,0,88,52,0,0,15,3,0,69,172,0,0,38,0,0,204,9,0,0,18,3,0,27,667,0,27,248,17,10,962
122021690,0,0,66,93,0,0,11,0,0,101,17,0,3,8,0,0,33,656,0,31,231,14,4,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,4,0,11,0,0,0,6,0,0,9,5,0,16,10,0,0,27,5,0,3,4,5,0,16,37,0,0,21,0,0,60,87,0,4,30,4,0,128,149,0,0,60,3,0,214,112,0,5,40,6,0,156,105,0,0,23,0,0,130,66,0,0,19,3,0,81,164,0,0,28,0,0,190,6,0,0,15,4,3,35,728,4,26,257,24,4,1054
122021691,0,0,49,55,0,0,7,3,0,63,7,0,0,11,3,3,23,378,0,0,189,34,3,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,16,0,0,0,0,3,0,6,11,0,0,12,0,0,24,22,0,0,22,5,0,50,12,0,0,33,3,0,49,49,0,0,31,0,0,83,107,0,0,35,4,0,147,74,0,0,25,0,0,98,51,0,0,14,0,0,67,112,0,0,9,0,0,129,9,0,0,6,0,0,20,451,0,0,199,30,5,688
122031424,0,0,63,65,0,0,4,0,0,72,7,25,0,13,0,5,43,386,342,19,148,14,10,916,0,8,5,0,0,0,15,0,9,3,0,0,0,12,0,41,5,5,0,0,56,0,89,36,3,0,3,130,0,41,10,6,0,0,48,0,31,9,0,0,0,41,7,19,13,13,9,0,60,35,17,11,19,7,0,86,45,11,6,28,9,0,84,68,9,0,37,0,0,114,82,0,0,17,0,0,97,80,0,3,20,0,0,106,84,0,0,16,4,0,102,117,0,0,19,0,0,138,16,22,5,12,6,4,62,530,293,101,195,26,10,1161
122031425,0,0,32,30,0,0,0,0,0,30,10,0,0,4,0,0,18,198,21,7,79,12,0,307,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,9,0,6,0,0,4,0,8,0,0,0,3,0,0,4,0,0,0,8,0,0,10,4,3,6,7,0,0,20,12,0,0,8,0,0,30,21,0,3,13,3,0,39,32,5,3,12,5,0,56,29,0,0,12,0,0,42,28,0,0,5,0,0,34,40,0,0,4,0,0,45,51,0,0,19,0,0,71,6,0,6,4,5,4,21,226,15,16,102,15,9,382
122031427,0,0,90,75,0,0,12,0,0,89,3,0,5,8,0,0,25,389,62,52,142,7,8,655,0,6,0,0,0,0,4,0,7,0,0,0,0,6,0,9,6,0,0,0,17,0,24,12,3,4,0,42,0,7,11,0,0,0,18,0,8,14,3,0,0,25,4,0,7,9,3,0,19,26,0,0,12,3,0,39,36,0,0,22,0,0,51,49,0,0,14,0,0,61,66,0,0,11,0,0,77,64,0,0,19,0,0,80,79,0,0,10,0,0,90,151,0,0,20,3,0,173,8,3,4,13,4,0,36,488,57,55,137,14,0,747
122031429,0,0,100,179,0,0,45,0,0,222,26,3,0,13,0,4,50,2014,108,11,526,27,10,2702,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,7,6,0,0,17,0,46,11,4,0,0,61,5,14,6,14,0,0,34,14,10,6,21,3,0,50,36,0,0,31,7,0,63,142,4,0,52,0,0,202,476,0,0,82,6,0,564,613,0,0,101,5,0,718,416,0,0,73,6,0,490,195,0,0,36,4,0,229,101,0,0,18,0,0,121,302,0,0,67,3,0,375,38,10,0,25,4,5,76,2331,100,35,515,29,15,3032
122031430,0,0,64,94,0,0,23,0,0,115,13,7,5,18,4,0,43,944,97,120,257,27,9,1444,0,0,0,0,0,0,3,0,5,16,0,0,6,22,0,14,52,4,6,0,82,0,22,17,3,0,0,41,0,14,11,0,0,0,27,4,17,9,5,0,0,31,15,3,16,15,5,6,58,91,3,3,35,0,0,135,268,0,0,46,5,0,324,214,0,0,38,0,0,252,177,0,0,21,0,0,203,84,4,0,20,0,0,106,66,0,0,15,0,0,88,144,0,0,27,0,3,177,28,6,0,14,4,4,51,1107,78,132,250,25,13,1616
122031432,0,0,15,19,0,0,8,0,0,31,0,0,0,4,0,0,10,68,0,0,49,23,0,145,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,3,0,8,0,0,0,9,0,0,14,7,0,0,4,0,0,16,7,0,0,21,3,0,35,7,0,0,5,0,0,12,4,0,0,8,0,0,10,18,0,0,4,0,0,21,36,0,0,6,0,0,47,0,0,0,4,0,0,7,82,0,0,87,19,0,189
122031692,0,0,42,63,0,0,5,0,0,66,0,0,0,4,0,0,8,174,0,5,50,6,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,4,0,0,9,23,0,0,9,0,0,31,12,0,0,13,0,0,22,8,0,0,4,0,0,15,14,0,0,8,0,0,21,23,0,0,6,0,0,27,45,0,0,8,0,0,53,113,0,0,16,0,0,125,13,0,3,0,6,0,11,245,0,9,76,4,0,333
122031693,0,0,57,94,0,0,14,0,0,111,22,3,0,3,5,0,27,853,32,24,198,26,5,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,14,4,0,0,0,23,0,3,0,5,0,0,9,3,3,0,3,8,0,16,12,0,0,17,6,0,40,62,0,0,24,9,0,97,197,0,0,55,0,0,257,231,0,0,47,4,0,279,133,0,0,26,0,0,158,102,0,0,14,0,0,116,65,0,0,12,0,0,77,144,0,0,17,0,0,167,8,0,0,11,6,0,30,958,25,9,233,36,3,1270
122031694,0,0,30,92,0,0,24,0,0,109,7,0,0,7,0,0,14,742,43,0,194,14,0,991,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,7,3,0,0,0,13,0,0,4,4,0,0,10,3,0,4,7,0,0,17,11,3,0,12,0,0,28,89,8,0,20,0,0,117,203,0,0,29,0,0,237,204,0,0,36,7,0,250,131,0,0,15,0,0,143,50,0,0,13,0,0,62,15,0,0,4,0,0,23,98,0,0,33,0,0,128,10,0,0,10,0,3,32,821,33,14,189,12,8,1072
122031695,3,0,38,27,0,0,3,0,0,29,35,11,7,21,9,0,74,2487,76,26,448,34,15,3085,0,3,0,5,0,0,15,0,0,0,6,0,0,3,0,15,3,5,0,0,27,3,13,15,6,0,0,46,0,4,10,11,0,0,23,12,3,4,28,4,0,48,34,4,6,32,3,0,74,261,0,0,65,8,4,338,945,0,0,114,14,0,1074,946,0,5,118,10,0,1073,480,0,0,42,4,4,522,173,0,0,24,0,0,204,87,0,0,13,0,0,99,96,0,0,13,0,5,112,46,6,0,24,5,4,84,3086,52,48,492,46,21,3749
122031696,0,0,91,112,0,0,21,0,0,126,9,0,0,13,0,0,18,386,3,3,152,18,0,561,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,13,0,0,12,3,0,25,26,0,0,16,4,0,55,21,0,0,16,0,0,41,33,0,0,16,0,0,55,54,0,0,8,0,0,62,80,0,0,33,0,0,107,94,0,0,5,0,0,101,225,0,0,23,0,0,251,11,0,0,11,0,0,25,562,6,0,151,14,0,743
122031697,0,0,33,47,0,0,12,0,0,63,22,4,11,8,3,6,47,913,42,95,243,39,19,1343,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,17,0,4,0,29,0,17,26,0,8,8,45,3,9,26,9,15,3,63,4,0,4,8,0,0,20,11,6,0,5,0,0,24,71,0,5,28,0,0,99,234,3,0,43,3,0,289,266,0,0,45,5,0,317,194,0,0,26,0,0,222,122,0,0,19,0,0,143,60,0,0,13,0,0,78,89,0,0,24,0,0,109,13,0,4,9,4,5,45,1055,39,93,239,41,19,1489
123011433,0,0,0,0,0,0,0,0,0,0,4,4,4,5,0,0,20,428,112,12,119,9,6,686,6,3,0,0,0,0,6,0,4,4,0,0,0,7,0,59,12,6,0,3,74,0,16,0,0,0,0,21,4,0,0,6,0,0,10,13,9,0,10,0,0,28,36,0,0,21,0,0,66,186,0,0,31,6,0,225,181,0,0,24,0,0,206,51,0,0,9,0,0,58,15,0,0,3,0,0,15,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,18,0,0,41,502,97,16,136,12,5,767
123011698,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,9,355,41,5,67,8,0,475,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0,5,0,3,0,0,7,0,4,0,4,0,0,9,9,5,0,0,0,0,15,12,4,0,12,0,0,24,148,4,0,23,0,0,174,267,0,0,22,0,0,291,74,0,0,6,0,0,76,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,6,0,0,13,516,42,9,68,3,0,638
123011699,0,0,0,0,0,0,0,0,0,4,9,4,4,9,4,5,25,574,117,16,116,30,5,861,0,3,0,0,0,0,8,0,3,4,0,0,0,9,0,44,6,0,0,0,50,7,33,33,4,0,0,70,0,7,7,0,0,0,18,13,19,22,4,6,0,63,46,24,6,19,0,0,94,195,16,5,57,12,0,286,375,8,0,51,9,0,448,137,0,0,17,0,0,157,12,0,0,0,0,0,18,6,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,4,14,7,4,10,3,7,46,814,161,86,166,42,7,1275
123011700,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,16,297,6,0,53,10,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,5,0,13,3,0,0,5,0,0,11,24,0,0,9,0,0,30,125,0,0,19,0,0,139,143,0,0,8,0,0,151,50,0,0,0,0,0,51,24,0,0,0,0,0,28,3,0,0,0,0,0,3,3,0,0,0,0,0,4,3,0,0,4,4,0,18,390,3,0,51,7,0,451
123011701,0,0,0,0,0,0,0,0,0,0,20,6,0,7,0,0,32,828,56,5,154,20,5,1066,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,5,0,0,0,12,0,6,0,4,0,0,14,0,12,0,4,0,0,22,4,10,0,8,7,0,35,26,0,0,12,0,0,39,216,3,0,42,4,0,264,459,10,0,54,3,0,533,172,0,0,22,0,0,191,23,0,0,9,0,0,24,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,4,12,3,6,48,933,60,13,168,23,7,1200
123011702,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,259,0,3,38,3,5,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,3,0,0,0,0,0,5,0,0,0,0,0,0,6,5,0,0,5,0,0,10,45,0,0,0,0,0,52,57,0,0,13,0,0,66,442,0,0,44,5,0,493,139,0,0,0,0,0,145,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,15,0,0,7,0,0,19,720,4,6,77,9,3,814
123021436,0,0,6,0,0,0,0,0,0,0,14,54,3,12,5,9,89,1005,1013,22,238,28,22,2322,0,20,0,0,0,0,24,0,41,0,0,0,0,39,4,207,5,0,0,4,224,12,149,0,13,6,0,181,8,81,4,10,0,0,106,33,74,10,25,4,0,136,185,55,8,47,0,0,306,716,127,3,101,15,0,959,275,23,0,35,4,0,337,41,3,0,7,0,0,56,4,0,0,6,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,0,5,21,48,5,17,0,3,96,1309,833,38,264,29,5,2477
123021437,0,0,0,0,0,0,0,0,0,3,25,11,3,17,0,3,63,1756,331,58,251,29,13,2442,6,10,0,0,0,0,21,0,31,0,0,0,0,33,0,134,15,4,4,0,163,14,45,41,22,6,0,126,9,24,14,14,0,0,57,70,31,12,23,0,0,137,404,28,23,51,6,0,509,1331,17,23,96,22,0,1488,511,3,8,52,10,0,584,185,0,4,13,0,0,203,33,0,0,5,0,0,44,6,0,0,6,0,0,8,0,0,0,3,0,0,3,3,0,0,5,0,0,5,47,26,14,11,13,4,112,2617,343,146,304,53,12,3489
123021438,0,0,0,0,0,0,0,0,0,3,8,26,0,19,0,0,55,756,644,26,237,20,6,1691,0,9,0,0,0,0,12,0,22,0,0,0,0,22,0,114,13,9,0,0,126,3,103,14,5,0,0,127,6,39,6,3,0,0,56,9,89,19,13,0,0,125,65,49,0,32,3,0,153,505,29,9,94,5,0,643,253,8,0,44,0,0,310,51,0,0,11,0,0,64,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,8,17,3,4,81,925,479,60,234,21,9,1717
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,0,0,3,5,0,0,0,0,0,5,14,20,3,12,0,0,46,1010,349,70,196,16,9,1648,4,7,0,4,0,0,12,0,18,3,0,0,0,20,0,103,8,12,0,0,125,4,53,19,3,0,0,82,13,25,8,8,0,0,51,37,35,12,10,3,3,90,231,41,34,37,0,0,341,585,35,11,68,8,0,694,219,5,0,34,4,0,260,20,0,0,4,0,0,28,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,21,23,3,19,3,0,73,1130,329,98,209,17,12,1796
123021443,0,0,0,0,0,0,0,0,0,0,15,30,0,10,3,5,73,954,596,19,215,23,15,1824,0,13,0,0,0,0,16,0,20,0,0,0,0,23,0,219,5,3,0,0,227,4,107,0,0,0,0,115,6,64,0,10,0,0,81,19,51,3,14,0,0,90,129,49,9,42,0,0,229,562,79,7,92,17,0,751,324,4,4,25,3,0,364,79,0,0,10,0,0,91,13,0,0,0,0,0,16,3,0,0,0,0,0,3,3,0,0,0,0,0,3,4,0,0,0,0,0,3,27,37,3,18,12,11,109,1174,643,36,217,32,15,2118
