SA2_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
128011530,2225,1380,1565,1834,1676,1400,1160,1083,486,12811,28,32,40,33,21,11,7,3,0,173,56,33,39,36,29,19,13,4,0,230,5,0,4,8,5,8,0,3,0,29,0,0,0,0,0,0,0,0,0,0,4,15,30,5,0,0,0,0,0,60,0,3,8,11,7,7,0,0,0,33,4,16,31,14,4,9,3,0,0,91,577,391,491,392,341,227,137,93,38,2682,251,161,208,197,163,95,92,95,96,1355,3186,2039,2419,2552,2288,1791,1427,1285,620,17604,41,30,62,70,58,23,23,10,4,314,416,262,305,379,473,472,413,405,281,3401,0,0,0,0,0,0,0,0,0,0,40,18,23,43,33,39,27,17,16,258,0,0,0,0,0,0,0,0,0,0,1078,650,623,703,696,565,443,335,218,5308,3,0,3,7,5,0,4,0,0,21,192,95,72,137,138,65,56,42,24,831,9,3,0,3,3,0,0,8,0,26
128011531,1868,1213,1039,1539,1428,1368,1422,1076,560,11524,21,6,14,15,18,10,7,3,0,81,66,41,36,49,31,33,18,3,0,271,0,5,0,7,4,9,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,4,6,9,8,0,0,0,0,0,28,4,3,9,5,0,0,0,0,0,35,369,250,260,261,265,218,151,84,22,1871,156,115,118,126,110,116,124,85,34,982,2516,1668,1491,2052,1929,1812,1738,1273,627,15109,26,17,45,57,65,49,28,17,5,311,310,188,160,276,317,348,488,442,351,2879,0,0,0,0,0,0,0,0,0,0,36,24,25,24,28,26,25,18,15,212,0,0,0,0,0,0,0,0,0,0,836,461,373,529,567,445,463,361,146,4172,0,0,0,0,0,0,0,0,0,4,516,318,172,351,394,197,163,108,20,2230,4,6,5,6,3,0,3,4,5,35
128011602,1390,746,1241,1191,962,859,606,575,281,7860,13,8,18,15,6,0,0,0,0,61,12,11,25,13,3,11,0,3,0,86,0,0,0,6,0,5,7,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,12,0,4,3,3,4,5,0,0,0,20,5,4,9,8,6,5,0,0,0,26,391,267,404,321,221,158,71,44,15,1892,131,95,169,137,94,83,73,59,34,877,1961,1144,1895,1720,1321,1139,759,686,338,10961,18,25,27,24,37,19,12,11,0,172,304,189,257,318,308,323,287,182,138,2310,0,0,0,0,0,0,0,0,0,0,30,11,22,26,31,16,19,14,0,169,0,0,0,0,0,0,0,0,0,0,722,347,522,509,387,363,259,175,102,3391,0,8,4,4,3,0,0,0,0,22,78,31,33,65,59,32,25,25,9,352,9,4,3,5,5,3,4,3,0,34
128011603,1856,1098,711,1276,1365,1220,776,704,214,9216,5,3,0,3,0,4,3,0,0,18,7,11,4,0,7,6,0,0,0,41,5,0,0,3,0,4,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,368,270,184,219,245,177,89,73,25,1657,90,72,48,51,88,83,65,49,19,560,2339,1460,968,1572,1731,1505,948,831,265,11603,8,3,5,13,21,14,4,0,0,81,412,228,163,351,357,461,401,260,127,2762,0,0,0,0,0,0,0,0,0,0,25,19,12,22,29,21,13,16,4,160,0,0,0,0,0,0,0,0,0,0,984,639,337,534,556,519,343,212,61,4187,0,4,0,0,0,5,0,0,0,13,75,74,33,41,77,42,27,22,5,391,8,0,3,3,3,0,3,0,0,25
128011604,2034,1749,2476,2068,2119,1991,1278,900,426,15045,0,10,10,3,11,5,0,0,0,41,9,9,10,12,18,6,0,0,0,69,0,4,4,6,8,4,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,13,3,0,19,15,9,6,0,0,0,46,0,3,26,15,12,3,0,0,0,63,789,607,1108,691,585,443,195,110,40,4559,185,215,360,194,219,209,115,85,49,1630,3053,2622,4050,3025,2992,2695,1608,1102,516,21672,25,11,43,50,38,30,20,0,0,223,464,327,496,537,589,778,666,334,165,4353,4,0,0,0,0,0,0,0,0,4,49,25,48,43,37,38,29,12,4,284,0,0,0,0,0,0,0,0,0,0,947,774,1042,756,900,884,616,306,150,6377,3,0,12,0,0,0,5,0,0,30,107,50,76,92,81,65,33,16,4,519,4,3,0,6,3,0,0,10,0,29
128011605,555,319,138,313,421,341,202,132,42,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,6,0,0,0,0,9,72,84,30,40,75,58,26,17,4,412,26,20,10,14,24,20,17,20,5,150,653,425,190,379,524,431,248,166,49,3057,0,0,0,0,0,5,0,0,0,6,126,95,56,93,130,124,105,65,24,808,0,0,0,0,0,0,0,0,0,0,12,8,0,4,14,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,247,197,71,117,174,115,66,24,11,1030,0,0,0,0,0,0,0,0,0,0,34,18,6,25,25,20,13,7,3,147,0,0,4,0,0,3,0,0,0,9
128011606,1254,690,460,844,892,745,438,350,126,5810,0,0,6,9,0,0,0,0,0,17,6,4,0,0,6,0,0,0,0,24,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,7,0,0,0,0,9,0,0,0,0,8,256,211,168,151,159,132,57,26,14,1178,63,56,62,50,65,37,34,27,16,411,1587,971,714,1068,1144,933,536,409,158,7519,8,0,8,14,17,3,5,0,0,54,254,180,124,205,275,284,199,101,73,1692,0,0,0,0,0,0,0,0,0,0,18,11,11,16,16,12,12,3,0,89,0,0,0,0,0,0,0,0,0,0,587,379,226,300,384,284,179,112,50,2496,0,0,0,0,0,0,0,4,0,7,64,39,22,42,69,28,27,17,0,306,0,0,0,0,0,0,0,0,0,8
128021533,954,634,434,682,678,600,431,325,222,4958,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,5,0,0,0,22,3,0,3,8,6,5,0,0,0,23,279,179,148,160,155,101,51,36,4,1111,56,52,31,49,46,47,25,13,3,328,1295,873,619,914,891,754,504,370,234,6459,3,5,8,8,8,7,3,7,0,37,250,138,135,189,247,236,202,137,76,1609,0,0,0,0,0,0,0,0,0,0,34,30,19,21,26,32,12,12,5,180,16,22,14,9,20,4,0,3,0,87,360,194,148,222,224,173,134,138,141,1731,3,0,0,3,5,0,0,0,0,13,12,6,4,11,10,5,3,6,0,59,3,4,0,0,0,0,4,6,6,20
128021534,1398,1624,700,902,1669,1325,490,236,122,8463,3,13,10,8,13,27,3,0,0,81,66,62,43,19,42,19,6,4,0,261,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,4,0,0,0,10,206,247,140,128,214,186,41,21,3,1189,80,101,53,43,95,76,23,13,5,493,1772,2063,953,1121,2064,1678,568,281,139,10639,7,5,8,12,22,32,16,7,0,110,227,231,146,168,251,442,205,72,46,1777,0,0,0,0,0,0,0,0,0,0,56,39,21,35,35,47,29,9,0,265,0,0,0,0,0,0,0,0,0,0,638,518,356,343,486,558,256,114,50,3322,0,0,0,0,0,0,0,0,0,4,219,199,129,147,215,168,71,29,8,1194,3,3,0,3,3,4,0,0,0,19
128021535,3601,2725,1533,2366,2940,2278,923,390,115,16865,16,29,13,24,26,18,12,0,0,135,58,48,28,24,40,24,7,3,0,235,13,0,0,8,5,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,15,4,9,0,3,3,6,0,0,0,26,13,5,5,9,13,7,0,0,0,49,589,466,317,344,367,304,85,33,4,2510,203,159,127,137,137,118,63,72,63,1072,4507,3466,2039,2923,3562,2782,1103,504,176,21061,16,23,14,39,33,34,18,6,0,181,692,620,392,546,751,821,490,165,110,4584,0,0,0,0,0,0,0,0,0,0,107,69,55,62,103,98,50,27,16,584,10,3,4,0,0,0,0,0,0,22,1462,1108,600,765,987,885,470,163,90,6536,13,8,12,0,3,7,5,0,0,44,222,158,115,164,180,136,77,36,7,1089,0,0,0,0,0,0,4,4,0,12
128021536,3128,1671,1418,2374,2109,1989,1312,746,284,15035,19,15,23,19,13,12,3,0,0,103,22,17,14,12,12,4,4,3,0,87,4,0,3,4,8,9,8,0,0,40,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,5,0,0,0,11,3,4,9,4,10,12,3,0,0,53,10,3,12,4,14,20,3,0,0,68,970,542,487,673,567,397,186,67,41,3923,249,149,124,177,170,144,72,47,23,1164,4421,2428,2099,3315,2941,2603,1607,867,351,20634,24,28,20,48,40,40,18,4,0,226,765,363,306,650,601,576,617,257,172,4310,0,0,0,0,0,0,0,0,0,0,79,39,35,39,61,47,47,22,9,379,0,0,0,0,0,0,0,0,0,5,1595,726,521,896,848,689,516,222,115,6130,9,3,5,7,5,5,5,4,0,45,170,97,70,114,148,65,67,36,7,761,0,3,3,0,4,0,0,4,0,18
128021537,0,8,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,8,5,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,2329,1343,2166,2044,1691,1453,1198,921,474,13622,29,8,60,29,6,9,5,0,0,149,37,19,49,32,17,23,3,3,0,180,0,4,11,3,0,6,5,0,0,26,0,0,0,0,0,0,0,0,0,0,4,4,6,3,5,0,0,0,0,18,5,9,21,18,13,6,5,0,0,66,10,10,30,14,13,9,5,0,0,94,679,478,857,535,399,283,140,77,39,3483,232,161,293,237,191,138,95,96,92,1534,3340,2045,3524,2955,2382,1947,1459,1103,604,19371,21,20,69,82,44,44,12,5,0,308,532,299,491,563,489,506,471,409,273,4035,0,0,0,0,0,0,0,0,0,0,64,33,53,51,71,42,29,35,15,394,0,0,0,0,0,3,0,0,0,3,1132,556,810,817,723,537,485,278,167,5495,11,0,11,8,3,9,0,0,3,45,102,44,79,88,84,39,42,32,11,521,3,0,7,9,6,3,10,3,3,32
128021607,2824,1336,1504,1936,1574,1628,1254,495,131,12682,12,3,5,8,4,6,0,0,0,38,9,3,5,8,4,8,0,0,0,40,6,5,0,4,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,3,8,9,6,0,0,0,0,39,6,3,6,9,6,0,0,0,0,41,804,373,455,496,324,246,140,41,12,2893,183,80,118,104,102,114,77,36,11,831,3864,1820,2111,2585,2042,2025,1482,582,151,16659,12,11,16,30,23,15,7,3,0,124,741,293,324,663,510,457,607,261,92,3930,0,0,0,0,0,0,0,0,0,0,71,43,49,50,56,30,48,19,6,365,10,3,10,5,4,0,9,0,0,35,1390,639,523,760,659,436,511,199,73,5189,11,3,3,14,5,3,8,0,0,53,29,22,14,34,23,9,20,5,0,159,5,4,3,3,9,5,3,3,4,29
128021608,1176,676,540,832,780,739,516,247,71,5578,0,0,0,0,0,0,0,0,0,11,8,5,3,3,7,0,0,0,0,34,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,16,303,192,152,201,150,146,53,23,8,1210,53,55,26,41,49,30,35,15,9,315,1543,938,732,1081,998,930,617,292,79,7204,3,0,3,6,0,3,4,0,0,26,311,133,145,264,226,274,230,111,41,1724,0,0,0,0,0,0,0,0,0,0,34,18,21,22,19,25,13,9,0,156,0,0,0,0,0,0,0,0,0,0,521,315,188,258,357,240,194,124,24,2209,10,5,0,8,4,3,0,0,0,33,16,8,7,14,9,16,6,4,0,79,0,0,0,0,0,0,0,0,0,9
128021609,639,564,214,420,619,430,138,24,8,3054,5,3,0,4,5,0,0,0,0,16,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,10,135,120,53,87,108,66,13,5,0,593,40,27,11,24,22,16,10,3,0,154,819,726,285,545,766,523,165,31,8,3866,0,3,0,0,5,0,0,0,0,13,104,103,61,98,151,195,86,25,11,833,0,0,0,0,0,0,0,0,0,0,5,12,0,6,11,20,3,0,0,64,3,0,10,0,0,0,0,0,0,16,257,266,91,129,208,181,59,18,3,1217,0,0,0,0,3,0,0,0,0,10,28,15,3,14,18,11,5,0,0,89,0,0,0,0,0,0,0,0,0,5
197979799,0,0,0,7,6,22,28,23,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,7,0,0,20,0,0,0,0,3,0,3,5,0,13,4,3,0,11,11,25,27,25,0,115,0,0,0,3,0,6,4,5,0,14,9,0,0,8,6,11,17,10,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,10,4,10,10,16,24,37,10,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,10,0,0,0,0,0,0,0,0,0,0
199999499,510,803,1037,887,835,945,616,148,74,5855,11,8,52,14,6,3,3,0,0,94,63,40,85,37,27,4,0,0,0,254,0,5,9,6,6,9,3,0,3,37,0,5,4,0,3,0,0,0,0,9,0,0,8,0,0,0,0,0,0,9,3,16,27,21,13,18,5,0,0,99,3,23,38,23,15,18,5,0,0,118,373,695,719,437,351,261,152,30,7,3027,211,470,657,651,624,409,181,55,35,3289,1181,2077,2655,2102,1894,1676,971,240,124,12915,5,35,55,24,30,30,20,7,0,214,77,100,149,178,197,291,265,61,22,1337,0,0,0,0,0,0,0,0,0,8,7,12,21,8,4,8,13,4,0,84,0,0,0,0,0,0,0,0,0,0,113,205,344,233,248,249,184,52,14,1643,0,0,0,0,0,0,0,0,0,4,0,11,16,16,20,9,3,0,0,80,3,0,5,13,7,3,3,0,0,35
201011001,1254,734,487,786,879,687,425,228,82,5558,10,0,13,14,6,0,0,0,0,50,9,4,3,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,5,3,6,3,0,0,0,0,23,4,6,10,5,4,0,0,0,0,30,559,324,328,311,232,135,49,18,5,1953,144,137,80,98,91,65,33,19,6,671,1987,1215,933,1229,1229,897,512,260,97,8348,27,14,20,31,22,7,6,0,0,135,158,119,91,135,212,195,155,98,30,1197,0,0,0,0,0,0,0,0,0,0,28,15,23,12,16,16,4,8,0,114,6,5,6,5,0,0,3,0,0,23,907,448,331,427,436,272,225,87,32,3165,13,21,4,11,19,22,9,12,0,113,14,13,4,11,7,7,8,9,4,90,7,0,4,9,3,6,5,0,0,23
201011002,1199,1078,615,906,1119,985,751,592,317,7567,18,7,19,16,7,0,0,0,0,64,18,11,20,12,0,0,0,0,0,55,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,3,3,6,17,3,0,3,0,0,0,31,0,4,7,12,3,8,0,0,0,39,10,13,25,17,3,8,0,0,0,74,609,634,466,442,415,338,138,69,19,3139,189,196,144,119,130,124,82,57,29,1072,2061,1954,1300,1530,1690,1476,979,719,370,12076,16,12,29,14,21,17,3,0,3,114,130,107,69,122,201,189,193,160,87,1258,0,0,0,0,0,0,0,0,0,0,10,17,13,12,13,19,10,0,0,85,0,0,0,0,0,0,0,0,0,0,620,479,298,334,451,397,308,234,133,3258,22,9,0,12,16,8,10,9,5,89,3,4,5,11,11,7,9,0,0,49,3,0,0,6,0,3,0,0,0,14
201011005,777,736,307,520,615,572,343,152,42,4063,3,4,6,7,0,0,0,0,0,19,3,10,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,4,0,3,3,0,0,4,0,0,0,12,438,382,222,280,230,193,69,21,0,1848,103,120,55,68,75,92,56,22,4,603,1332,1268,605,885,935,864,471,196,45,6604,0,17,6,3,7,4,3,0,0,30,76,69,43,98,132,131,113,66,21,752,0,0,0,0,0,0,0,0,0,0,3,20,7,0,8,9,10,5,0,66,0,0,0,0,0,0,0,0,0,0,416,266,104,210,216,190,139,55,14,1608,16,9,0,9,11,14,10,0,0,68,0,0,0,3,4,0,0,0,0,14,6,0,0,4,0,4,4,0,0,16
201011006,690,492,353,473,561,499,330,198,54,3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,3,0,0,0,17,5,5,0,4,4,3,0,0,0,17,448,257,254,209,160,96,28,17,0,1462,145,88,74,93,66,63,24,27,4,587,1293,850,690,776,792,659,387,241,63,5749,0,6,4,0,8,4,0,0,0,21,86,64,61,93,122,104,125,60,40,768,0,0,0,0,0,0,0,0,0,0,3,5,5,7,12,6,13,5,0,62,3,0,0,3,0,0,0,0,0,5,386,287,200,218,218,197,157,85,21,1773,27,12,14,6,11,4,9,10,5,99,0,8,0,3,4,0,0,0,0,18,5,0,0,4,0,0,3,5,0,13
201011007,452,268,171,366,434,342,154,74,11,2264,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,6,0,0,0,19,0,5,0,0,7,6,0,0,0,19,369,157,101,198,141,110,40,3,0,1119,90,44,32,57,62,44,30,6,0,357,913,461,302,628,652,500,231,83,7,3782,7,0,0,4,4,3,0,0,0,14,44,39,22,52,75,97,66,22,0,415,0,0,0,0,0,0,0,0,0,0,12,8,0,4,6,8,5,0,0,46,0,0,0,0,0,0,0,0,0,0,220,152,74,127,177,133,68,25,4,981,7,3,0,5,0,6,3,5,0,23,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,9
201011008,1358,1032,930,1011,1078,1163,1118,796,315,8798,14,4,12,5,3,0,0,0,0,42,15,3,14,4,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,14,0,5,6,6,4,5,5,0,0,38,3,10,17,10,0,5,5,0,0,52,1033,743,658,522,363,212,115,79,32,3753,339,216,165,188,155,148,126,83,31,1452,2760,2021,1812,1755,1618,1535,1367,959,379,14210,11,9,18,11,7,13,5,0,0,69,181,152,140,160,230,279,311,232,113,1797,0,0,0,0,0,0,0,0,0,0,17,12,17,15,24,24,28,14,12,159,0,0,0,0,0,4,0,0,0,4,728,355,429,397,382,390,362,242,77,3350,24,7,7,12,8,5,24,11,0,100,4,0,7,8,4,9,5,0,0,35,3,7,6,0,5,5,0,6,0,27
201011481,844,676,551,640,713,662,507,416,207,5219,0,4,8,0,0,0,0,0,0,19,0,15,7,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,5,0,0,0,12,0,13,3,7,5,0,0,0,0,32,5,12,11,8,5,3,0,0,0,47,532,472,483,352,253,232,88,56,23,2497,159,127,105,67,92,80,64,35,21,758,1557,1309,1180,1096,1076,979,668,515,249,8635,17,16,14,20,12,17,9,0,0,111,68,86,69,76,158,163,147,91,41,896,0,0,0,0,0,0,0,0,0,0,14,9,9,7,6,15,21,7,11,96,0,0,0,5,0,0,0,4,0,5,429,282,250,240,294,231,211,162,83,2164,21,15,9,10,14,24,13,16,7,130,6,3,3,6,5,5,4,0,6,39,0,8,0,5,0,5,0,5,0,27
201011482,1635,1050,842,1136,1374,1152,788,543,250,8764,3,5,17,0,0,0,0,0,0,27,20,5,10,6,0,0,0,0,0,47,0,0,0,0,0,4,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,10,13,4,6,6,0,0,0,42,6,17,14,4,6,6,0,0,0,54,789,539,561,501,397,311,133,62,22,3312,218,159,147,164,154,133,74,45,19,1117,2672,1783,1611,1821,1947,1616,1010,655,285,13398,12,11,8,18,22,8,4,0,0,77,162,129,98,161,249,236,236,126,68,1462,0,0,0,0,0,0,0,0,0,0,17,13,11,10,22,26,23,3,3,130,30,20,17,14,11,3,4,6,0,110,891,510,415,459,578,462,314,187,63,3879,23,11,9,17,16,22,19,8,5,130,6,6,3,13,3,6,0,0,0,49,0,0,0,5,9,11,4,4,0,34
