SA2_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
122031424,0,4,7,7,17,18,9,12,7,4,82,0,0,0,0,0,0,0,0,0,3,3,3,12,0,4,0,0,0,3,0,0,0,8,0,5,16,4,0,0,6,0,13,37,12,5,17,5,22,128,0,0,0,0,0,0,0,0,0,0,0,111,119,8,4,8,13,13,86,285,276,256,398,447,275,2062,0,0,0,5,11,27,45,23,16,21,8,24,161,0,0,9,14,11,17,29,8,5,3,0,13,112,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,24,21,22,50,36,14,4,3,0,23,196,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,33,42,38,93,106,41,28,23,7,69,493,36,16,47,127,177,376,605,419,361,506,533,430,3631,0,0,0,0,0,5,12,29,21,37,88,0,185,0,0,0,0,0,4,12
122031425,0,0,0,4,11,3,4,0,0,5,38,0,0,0,0,0,0,0,0,0,0,6,6,13,0,0,0,0,0,0,4,4,5,0,0,0,12,3,0,0,0,4,10,13,8,3,0,7,5,54,0,0,0,0,0,0,0,0,0,0,0,49,51,5,0,4,9,8,47,144,155,146,222,267,125,1135,0,0,0,0,0,12,27,12,5,10,0,5,79,0,0,0,4,0,9,8,8,0,0,0,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,8,0,0,3,7,9,20,23,6,4,0,0,9,85,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,14,12,40,64,24,13,6,3,25,225,20,4,17,61,85,210,347,254,208,272,317,189,1984,0,0,0,0,0,0,8,9,12,26,50,3,109,0,0,0,0,0,0,8
122031427,0,0,0,7,12,6,3,8,9,10,66,0,0,0,0,0,0,0,0,0,4,3,0,13,0,0,0,0,0,0,0,0,3,0,5,0,13,0,4,5,3,3,13,24,18,8,8,15,12,122,0,0,0,0,0,0,0,0,0,0,0,108,112,4,6,7,18,7,62,198,198,175,391,734,234,2035,0,0,0,6,3,12,40,40,6,13,12,15,150,0,0,3,18,10,17,25,3,4,4,0,9,88,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,8,7,0,6,7,10,26,31,14,6,3,6,18,134,0,0,0,0,0,0,0,0,0,0,0,3,5,9,3,15,31,21,53,94,58,20,22,20,46,392,34,16,31,113,140,292,485,349,256,500,871,347,3437,0,0,0,0,0,0,0,11,16,23,60,0,115,0,0,0,0,0,10,7
122031429,0,6,5,12,21,15,10,18,14,9,112,0,0,0,0,0,0,0,3,4,0,5,0,15,0,0,0,0,0,0,0,3,5,3,7,0,24,4,0,0,5,7,16,15,8,13,0,11,14,99,0,0,0,0,0,0,0,0,0,0,0,147,149,8,3,0,15,20,92,316,256,274,477,869,332,2652,0,0,0,6,11,34,75,47,8,38,15,31,279,0,0,0,16,17,33,32,13,5,4,0,12,136,0,0,0,0,0,4,0,0,0,0,0,3,16,0,0,3,7,0,0,3,0,0,0,0,3,22,12,0,7,18,13,32,38,15,5,6,3,24,172,0,0,0,0,0,0,0,0,0,0,0,0,7,12,7,14,44,41,110,154,79,21,52,25,77,629,45,17,24,108,133,379,815,665,550,878,1250,611,5468,0,0,0,0,0,0,8,83,94,228,391,3,812,0,0,0,0,0,4,34
122031430,0,4,3,11,26,4,17,0,15,8,105,0,0,0,0,0,3,3,0,0,0,4,0,22,0,0,0,0,0,0,0,0,0,4,5,6,16,3,0,7,9,3,14,23,12,9,8,6,14,102,0,0,0,0,0,0,0,0,0,0,0,159,160,5,4,9,17,6,92,257,242,290,458,837,329,2544,3,0,0,8,4,24,62,27,19,22,8,21,198,0,0,6,27,16,34,29,7,0,4,0,20,149,0,0,0,0,0,0,3,3,0,4,0,3,19,0,0,5,3,3,3,3,0,0,0,0,0,17,7,0,3,11,13,31,46,9,4,3,3,29,165,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,16,52,38,99,137,43,23,35,15,72,543,37,11,34,135,127,403,619,452,434,636,987,499,4375,0,0,0,0,0,0,7,48,44,91,151,5,337,0,0,0,0,0,4,18
122031432,0,0,0,0,3,0,0,4,0,4,18,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,7,0,0,5,8,38,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,3,0,19,57,57,56,99,181,80,550,0,0,0,0,0,3,7,3,0,5,3,7,38,0,0,0,6,3,0,5,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,0,4,0,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6,14,20,3,5,9,6,18,88,9,6,5,19,27,89,137,108,76,128,228,123,971,0,0,0,0,0,0,0,3,11,11,17,4,48,0,0,0,0,0,3,0
122031692,0,0,4,6,4,4,7,4,7,4,41,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,6,5,3,16,0,0,0,3,6,12,14,10,11,5,7,5,77,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,4,3,13,44,113,138,122,264,417,163,1267,0,0,0,0,3,6,27,16,0,10,11,13,88,0,0,0,4,0,13,11,5,0,0,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,9,0,0,0,3,3,17,21,13,4,0,5,16,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,10,35,52,39,14,17,15,33,235,19,12,23,64,106,228,331,242,183,344,492,239,2277,0,0,0,0,0,0,3,6,3,17,40,0,73,0,0,0,0,0,4,8
122031693,0,4,3,10,15,17,0,3,12,9,74,0,0,0,0,0,0,5,3,0,3,3,4,24,0,0,0,0,0,0,0,0,5,0,5,4,15,10,0,0,5,8,17,21,12,5,4,8,11,95,0,0,0,0,0,0,0,0,0,0,0,92,94,11,0,4,8,9,79,219,222,211,340,569,235,1903,0,0,0,5,6,19,51,33,9,11,17,18,164,0,0,7,20,10,21,35,12,9,9,5,8,112,0,0,0,0,0,3,0,0,0,0,0,3,11,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,6,21,8,26,27,8,5,3,4,24,142,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,14,47,19,69,112,55,21,22,24,52,444,27,11,26,96,107,306,571,470,363,500,745,416,3631,0,0,0,0,0,0,7,34,45,78,144,0,308,0,0,0,4,0,13,17
122031694,0,4,0,10,13,3,4,4,11,5,48,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,9,16,4,0,3,3,5,53,0,0,0,0,0,0,0,0,0,0,0,65,71,0,0,3,9,5,50,135,111,127,214,392,147,1194,0,0,0,7,0,16,36,23,3,12,6,17,119,0,0,3,6,13,18,19,4,8,0,6,5,73,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,6,3,3,6,15,4,16,27,11,4,3,0,17,114,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,26,23,54,87,45,18,13,10,35,327,11,11,15,65,65,213,362,282,215,299,491,250,2282,0,0,0,0,0,0,9,24,35,54,79,0,200,0,0,0,0,0,5,13
122031695,4,9,10,18,18,12,3,3,0,6,82,0,0,0,0,0,3,0,6,0,6,0,0,14,0,0,0,0,0,0,6,0,0,6,4,3,14,12,0,4,12,6,14,21,11,8,5,0,3,99,0,0,0,0,0,0,0,0,0,0,0,83,86,7,4,9,34,35,160,413,273,215,248,179,162,1744,0,0,3,13,6,48,97,49,19,12,10,28,277,0,0,4,35,21,45,38,7,0,3,0,13,161,0,0,0,0,0,0,4,3,0,0,0,3,16,0,0,0,15,0,0,0,0,0,0,0,3,17,8,0,10,22,9,38,37,13,4,0,3,17,168,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,22,83,42,131,170,65,24,17,14,69,647,37,15,38,171,178,515,996,671,437,457,327,376,4242,0,0,0,0,0,0,38,114,134,234,246,6,778,0,0,0,0,9,20,64
122031696,0,4,0,9,16,10,7,13,14,7,86,0,0,0,0,0,0,4,0,0,3,0,0,23,0,0,0,0,0,0,0,4,3,8,3,0,21,0,0,3,0,4,17,34,14,18,11,16,32,152,0,0,0,0,0,0,0,0,0,0,0,134,143,6,4,3,9,20,84,252,298,319,503,933,348,2776,0,0,0,4,6,27,29,33,14,26,18,18,169,0,0,4,13,7,19,23,20,3,5,0,12,109,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,4,0,3,0,0,0,0,0,4,9,14,3,10,18,14,25,29,22,9,3,7,22,163,0,0,0,0,0,0,5,0,0,0,0,0,5,14,4,13,41,32,75,87,70,23,38,20,51,463,44,17,36,121,146,389,604,516,438,642,1109,517,4591,0,0,0,0,0,0,5,18,21,59,98,3,199,0,0,0,0,0,9,18
122031697,0,0,0,8,4,6,6,3,3,5,53,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,3,3,0,3,10,9,4,5,4,8,52,0,0,0,0,0,0,0,0,0,0,3,64,65,3,0,0,6,9,47,169,197,158,213,267,141,1203,0,0,0,0,3,29,34,28,7,4,10,15,124,0,0,4,16,8,26,31,7,3,0,0,9,107,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,3,8,6,19,26,10,3,4,0,11,91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,23,23,80,87,45,18,6,15,39,349,21,13,20,65,103,289,467,412,286,381,417,305,2777,0,0,0,0,0,0,5,33,48,78,110,0,280,0,0,0,0,0,9,10
123011433,0,0,8,6,17,5,3,4,5,0,55,0,0,0,0,0,3,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,8,0,0,20,0,0,0,3,5,17,21,7,8,5,0,13,87,0,0,0,0,0,0,0,0,0,0,0,70,74,3,0,5,12,19,80,284,252,250,340,310,197,1750,0,0,0,0,3,32,59,24,16,9,5,19,173,0,0,3,17,16,34,13,5,0,5,0,16,107,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,4,6,3,0,0,0,0,0,3,14,4,0,12,22,15,32,23,10,5,5,0,8,126,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,15,47,36,94,99,40,22,16,10,48,431,33,7,32,129,190,369,614,462,400,479,379,352,3441,0,0,0,0,0,0,17,27,42,66,56,0,211,0,0,0,6,0,4,19
123011698,0,0,0,11,0,5,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,0,0,4,10,0,0,0,0,4,5,13,3,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,29,32,0,0,0,6,11,55,203,159,94,122,56,91,801,0,0,0,0,3,25,34,11,14,3,0,3,99,0,0,3,24,8,19,7,10,0,0,0,5,85,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,6,0,0,0,0,0,0,0,9,3,0,7,10,8,20,15,0,0,0,0,11,77,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,47,23,68,62,24,15,3,0,25,284,6,5,18,75,68,160,342,246,156,154,67,137,1437,0,0,0,0,0,0,8,16,39,52,15,0,129,0,0,0,0,0,5,7
123011699,0,0,0,7,17,5,0,0,0,7,38,0,0,0,0,0,0,0,4,0,3,0,4,14,0,0,0,0,0,0,6,5,0,5,0,0,11,7,0,3,3,0,16,24,11,0,4,0,13,77,0,0,0,0,0,0,0,0,0,0,0,47,50,10,0,4,6,12,86,287,247,225,244,190,161,1472,0,0,0,0,6,26,54,35,14,14,4,29,180,0,0,5,18,14,31,29,4,3,0,0,11,112,0,0,0,4,4,5,6,3,0,0,0,0,20,0,0,4,7,7,8,0,0,0,0,0,3,26,5,0,10,34,16,34,26,5,9,0,0,10,151,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,24,60,43,99,108,48,25,16,5,62,491,14,9,32,119,162,314,567,433,343,344,235,287,2860,0,0,0,0,0,0,15,43,55,80,66,0,265,0,0,0,0,0,9,17
123011700,0,4,0,12,13,0,0,3,3,0,48,0,0,0,0,0,0,3,0,0,8,0,0,15,0,0,0,0,0,3,0,4,0,0,0,0,13,7,0,0,5,3,19,25,9,0,4,7,6,75,0,0,0,0,0,0,0,0,0,0,0,71,75,7,0,0,17,16,87,288,255,259,377,335,167,1807,0,0,0,3,4,22,35,17,16,11,6,9,126,0,0,0,8,12,10,12,0,5,0,0,7,58,0,0,0,0,0,4,4,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,12,3,0,7,18,6,23,6,8,3,4,0,11,99,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,9,39,25,57,60,31,20,14,10,30,307,30,10,13,91,120,241,469,370,354,471,405,248,2830,0,0,0,0,0,0,0,28,19,47,52,0,144,0,0,0,0,0,3,5
123011701,3,4,7,18,31,11,11,8,0,8,102,0,0,0,0,5,0,8,5,5,0,0,7,27,0,0,0,0,0,0,3,4,0,7,5,4,25,6,0,3,12,10,18,34,3,9,6,10,18,114,0,0,0,0,0,0,0,0,0,0,0,113,122,10,0,7,23,36,139,568,522,491,572,358,336,3060,0,0,0,4,11,70,129,49,31,32,5,27,362,0,6,10,31,19,46,34,16,0,6,0,17,182,0,0,0,0,0,9,5,5,0,3,0,0,19,0,4,7,7,0,10,3,0,0,0,0,0,33,7,6,19,32,17,43,51,16,3,4,0,27,224,0,0,0,0,0,0,0,0,0,0,0,5,5,7,4,40,74,53,173,218,86,38,40,11,86,827,45,21,59,155,216,500,1047,829,666,742,439,514,5212,0,0,0,0,0,0,16,45,73,96,67,5,313,0,0,0,0,0,4,19
123011702,0,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,5,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,16,25,0,0,0,4,0,35,128,160,95,100,51,45,627,0,0,0,0,10,18,41,19,7,0,4,10,99,0,0,0,8,5,8,6,0,0,0,0,4,37,0,0,0,0,0,5,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,12,5,7,4,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,24,23,34,57,15,8,5,4,18,194,9,0,7,33,36,97,239,265,165,160,70,94,1186,0,0,0,0,0,0,8,57,58,112,44,3,282,0,0,0,0,0,0,9
123021436,0,16,11,34,54,12,12,4,0,9,154,0,0,0,0,0,7,12,0,0,0,0,8,32,0,0,0,0,0,0,3,8,7,3,0,5,22,3,4,11,39,18,69,66,17,12,10,6,41,301,0,0,0,0,0,0,0,5,0,0,0,98,100,12,4,16,61,44,233,592,369,273,234,90,255,2183,0,0,0,9,25,70,117,51,21,18,10,51,372,0,0,4,46,45,59,32,11,0,3,0,27,231,0,0,0,0,5,4,3,0,0,0,0,3,29,0,5,17,46,14,11,9,0,0,0,0,8,108,26,3,61,170,101,138,81,24,3,5,3,58,674,0,0,0,0,0,0,0,0,0,0,0,16,17,23,7,85,269,189,283,251,83,31,31,13,164,1432,57,24,113,431,429,770,1151,642,394,329,125,510,4978,0,0,0,0,0,0,28,51,46,69,24,3,216,0,0,0,0,0,4,13
123021437,4,17,12,32,28,13,8,6,3,15,132,0,0,3,0,0,4,8,0,0,0,0,3,27,0,0,0,0,0,0,4,0,0,3,0,0,12,8,6,9,25,20,39,45,19,13,4,4,30,221,0,0,0,0,0,0,5,0,0,0,0,77,81,8,6,17,54,55,227,488,358,230,239,156,224,2061,0,0,0,9,19,73,96,45,17,18,7,25,300,0,0,14,35,23,39,29,9,4,3,0,14,169,0,0,0,0,5,6,6,0,0,0,0,5,22,0,0,9,24,3,11,7,0,0,0,0,3,56,12,0,20,93,45,80,47,11,4,9,0,40,367,0,0,0,0,0,4,0,0,0,0,0,6,14,16,0,49,159,95,206,177,70,32,31,12,92,936,52,12,86,331,379,698,1023,625,373,334,205,451,4569,0,0,0,0,0,0,41,84,67,106,70,0,367,0,0,0,3,4,11,27
123021438,5,14,15,26,35,9,9,3,3,15,135,0,0,3,0,0,7,14,3,0,3,0,5,41,0,0,0,0,0,0,7,8,0,4,0,7,22,10,0,11,30,22,55,75,34,14,11,4,41,307,0,0,0,0,0,0,5,0,0,0,0,90,97,11,5,23,56,62,276,664,421,340,328,201,302,2689,0,0,0,9,20,78,119,44,37,17,11,44,374,0,0,3,38,35,61,40,20,3,8,0,19,246,0,0,0,0,0,4,5,0,0,0,0,9,24,0,0,9,17,9,12,0,5,0,0,0,11,64,14,6,58,134,77,99,86,10,7,3,6,68,559,0,0,0,0,0,0,0,0,0,0,0,6,6,18,10,72,194,142,256,260,78,45,28,13,152,1271,57,27,111,356,355,733,1261,703,534,450,244,551,5384,0,0,0,0,0,0,18,62,49,77,33,4,240,0,0,0,0,0,5,20
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,3,10,14,34,37,12,7,0,0,12,143,0,0,0,0,3,12,9,3,0,0,0,8,35,0,0,0,0,0,3,0,7,4,3,6,0,17,4,0,6,16,21,48,52,8,14,9,4,42,225,0,0,0,0,0,0,0,0,0,0,0,70,77,4,0,16,43,58,253,510,332,220,251,140,226,2054,0,0,0,3,17,68,99,40,21,14,6,29,298,0,0,9,30,19,48,37,7,5,4,0,17,171,0,0,0,4,0,4,7,0,0,0,0,4,26,0,0,5,14,7,8,5,0,0,0,0,9,51,14,4,32,68,36,76,61,20,10,3,4,43,366,0,0,0,0,0,0,0,0,0,0,0,6,12,13,10,45,114,78,202,204,70,36,24,15,99,916,52,19,78,265,320,725,1095,586,351,349,194,427,4460,0,0,0,0,0,0,14,46,57,47,30,0,190,0,0,0,0,0,10,23
123021443,7,23,15,55,43,12,9,8,4,14,188,0,0,0,0,5,11,8,9,0,6,0,7,45,0,0,0,0,0,0,9,3,3,8,0,0,25,6,5,11,33,34,65,67,27,8,11,3,38,308,0,0,0,0,0,0,0,0,0,0,0,122,127,14,3,18,96,92,397,722,463,289,310,149,337,2905,0,0,0,6,16,60,70,35,27,13,3,29,266,0,0,11,27,31,42,29,11,4,7,3,12,180,0,0,0,4,5,0,5,0,0,0,0,3,29,5,0,11,19,3,9,3,4,0,0,0,5,63,16,0,55,95,69,104,69,20,10,6,0,51,492,0,0,0,0,0,0,3,0,0,0,0,15,20,23,8,75,159,126,211,187,76,44,24,10,110,1040,86,20,115,357,392,812,1208,709,409,400,182,538,5224,0,0,0,0,0,0,22,55,36,52,30,3,203,0,0,0,0,0,3,14
123021444,0,13,13,31,41,12,12,10,0,14,150,0,0,0,0,4,8,11,8,0,0,0,7,38,0,0,0,0,0,0,6,9,4,0,0,0,12,9,0,5,30,26,66,61,29,23,14,3,50,307,0,0,0,0,0,0,4,0,0,4,0,103,115,7,0,12,57,57,286,587,405,286,334,276,347,2664,0,0,0,7,22,66,107,40,31,15,5,37,325,0,4,13,44,18,52,39,11,5,4,5,24,217,0,3,0,3,0,8,6,5,0,4,0,6,34,3,0,12,29,8,10,8,0,0,0,0,10,93,12,8,55,148,80,110,69,16,12,9,3,53,580,0,0,0,0,0,0,0,0,0,0,0,23,25,19,14,86,236,131,245,223,72,45,32,11,151,1267,61,31,122,403,425,811,1176,695,447,457,330,620,5572,0,0,0,0,0,0,27,47,60,71,53,0,260,0,0,0,0,0,10,16
123021703,0,3,0,7,3,7,0,0,0,0,19,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,7,3,3,6,9,0,3,4,3,42,0,0,0,0,0,0,0,0,4,0,0,19,23,3,0,6,12,5,32,98,87,66,73,66,54,496,0,0,0,0,0,0,9,8,4,6,5,5,34,0,0,0,3,0,6,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,8,6,0,3,6,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,14,5,8,17,11,4,6,5,15,91,18,61,9,47,36,78,152,137,97,109,95,89,937,0,0,0,0,0,0,9,52,55,111,92,0,321,0,0,0,0,0,0,17
