SA2_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
125011584,4,0,73,0,0,0,0,3,11,5,3,0,0,0,0,17,0,0,0,0,0,5,17,10,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,10,20,19,12,3,5,0,0,76,0,0,5,4,11,3,5,3,0,0,0,0,32,0,0,0,3,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,20,15,11,36,48,20,10,3,0,0,0,5,175,0,0,0,0,0,0,0,0,0,0,0,29,36,21,15,15,58,73,68,79,60,30,19,4,38,478,0,0,0,0,0,3,38,28,28,29,27,9,165,0,0,0,8,0,11,9,4,9,0,0,8,47,0,0,0,0,4,8,50,35,17,8,9,10,145,0,0,0,0,0,3,0,0,0,0,0,3,11,0,0,0,9,24,74,64,39,19,12,11,8,254,0,0
125011585,7,0,104,0,0,0,0,3,7,5,0,0,0,0,0,16,0,0,0,0,5,12,17,6,4,5,0,0,50,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,3,13,32,18,3,3,0,0,0,85,0,0,3,11,6,10,7,0,0,3,0,3,48,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,42,6,10,33,63,33,16,0,3,0,3,9,215,0,0,0,0,3,0,0,0,0,0,0,35,36,42,9,15,52,90,105,111,39,33,24,11,47,576,0,0,0,0,0,9,37,34,20,42,25,9,173,0,0,0,5,3,14,8,7,0,0,0,3,45,0,0,0,3,0,22,50,29,24,14,14,12,168,0,0,0,0,0,0,5,7,5,4,5,0,24,0,0,4,24,17,79,93,37,20,26,9,21,326,0,0
125011586,47,4,353,0,0,0,5,19,43,28,5,3,0,4,3,113,0,0,0,0,7,39,88,24,14,17,5,0,197,0,0,0,0,8,3,6,7,5,0,0,0,26,0,0,0,16,22,66,48,24,6,7,7,7,195,0,0,19,31,21,37,10,0,0,0,0,0,124,0,0,0,3,5,4,4,0,0,0,0,4,20,0,0,0,4,0,4,0,0,0,0,0,0,14,89,15,17,82,109,51,26,3,5,0,0,11,420,0,0,0,4,0,0,6,0,0,0,0,81,93,90,20,38,140,192,249,305,149,92,95,63,117,1558,0,0,0,0,0,12,80,83,80,122,105,22,515,0,0,0,4,10,31,38,13,9,7,9,7,125,0,0,0,0,3,33,111,74,44,60,44,17,386,0,0,0,4,0,7,11,12,15,11,12,8,80,0,0,8,21,36,122,145,84,39,36,53,26,569,0,0
125011587,3,0,53,0,0,0,0,0,7,9,4,0,0,0,0,18,0,0,0,0,6,0,15,3,0,0,0,0,26,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,11,8,7,3,0,0,0,0,38,0,0,0,4,0,11,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,23,49,21,13,0,5,0,0,3,129,0,0,0,0,0,4,0,0,0,0,0,7,18,10,3,10,25,60,47,61,32,17,9,6,17,303,0,0,0,0,0,6,22,33,18,32,17,5,127,0,0,0,0,0,5,9,5,3,0,0,0,32,0,0,0,0,0,12,34,27,7,8,9,5,104,0,0,0,0,0,3,0,3,4,0,0,0,17,0,0,3,7,6,36,59,17,13,15,4,14,176,0,0
125011709,63,3,240,0,0,0,0,10,17,6,0,0,0,0,0,27,0,0,0,0,0,4,29,11,12,14,6,0,88,0,0,0,0,0,0,4,4,4,3,3,0,16,0,0,0,0,5,13,35,18,5,4,3,0,82,0,0,4,7,4,11,11,0,0,0,0,0,38,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,21,27,29,19,3,3,5,0,0,143,0,0,0,0,0,0,0,0,0,0,0,28,35,28,5,10,39,42,69,121,79,72,86,85,40,673,0,0,0,0,0,5,22,40,45,81,115,7,316,0,0,0,0,0,8,13,9,3,3,5,6,43,0,0,0,0,7,17,44,46,40,48,65,10,277,0,0,0,0,0,5,4,5,11,12,19,0,48,0,0,0,0,10,43,97,63,17,45,29,11,320,0,0
125011710,70,9,592,0,0,0,0,3,10,15,0,4,0,0,0,41,0,0,0,0,4,21,71,36,23,21,7,0,182,0,0,0,0,0,5,11,3,6,4,3,0,35,0,0,3,7,14,38,75,34,9,25,18,5,220,0,5,7,8,0,18,9,5,6,5,0,0,63,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,5,37,5,3,15,12,13,4,0,6,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,86,86,38,10,17,27,34,117,249,224,189,231,102,96,1338,0,0,0,0,0,0,17,13,40,28,29,12,142,0,0,0,0,3,9,0,4,6,0,0,0,25,0,0,0,0,0,14,33,23,21,11,14,4,123,0,0,0,0,0,4,11,8,7,8,5,0,44,0,0,0,3,3,53,76,52,11,13,11,9,219,0,0
125021477,67,7,429,0,0,0,9,3,17,17,4,4,0,0,0,59,0,0,0,0,0,18,55,44,34,18,16,4,185,0,0,0,0,0,0,6,5,4,7,0,3,30,0,0,0,3,16,53,60,18,8,6,8,6,179,0,0,8,21,11,12,13,0,0,0,0,5,78,0,0,0,0,0,6,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,3,0,0,8,74,16,12,108,142,86,60,11,4,5,0,19,525,0,0,0,0,6,5,3,0,0,0,0,102,112,73,18,23,139,179,202,293,193,142,122,91,140,1617,0,0,0,0,0,14,55,102,126,207,165,52,723,0,0,0,0,10,14,41,17,9,10,4,6,104,0,0,0,4,3,38,181,138,148,130,103,36,773,0,0,0,0,0,7,16,31,14,23,16,3,113,5,0,0,14,28,113,185,104,47,54,36,22,596,0,3
125021478,50,3,318,0,0,0,3,0,15,16,12,0,0,0,6,55,0,0,0,0,9,12,54,20,16,14,11,0,137,0,0,0,0,0,4,5,5,5,8,0,0,19,0,0,0,6,4,41,58,22,15,16,8,0,159,0,0,3,20,3,21,14,12,3,0,4,0,76,0,0,0,3,0,5,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,67,20,16,79,116,92,55,16,0,11,4,19,501,0,0,0,0,0,0,0,0,0,0,0,75,78,72,25,24,113,132,191,251,143,100,133,82,107,1361,0,0,0,0,0,12,66,70,83,140,155,40,576,0,0,4,3,6,27,21,10,9,8,6,10,106,0,0,0,4,5,33,135,103,89,94,113,32,606,0,0,0,0,0,4,21,16,12,22,15,7,93,3,0,3,17,28,83,165,89,38,53,45,20,534,0,0
125021711,31,0,144,0,0,0,0,3,9,11,3,3,3,0,0,28,0,0,0,0,0,8,24,14,14,7,11,7,78,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,3,5,14,22,19,7,15,10,0,101,0,0,0,13,7,18,15,12,5,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,44,19,14,44,83,95,73,21,11,5,7,23,436,0,0,0,0,0,0,3,0,0,0,0,30,37,43,21,16,61,102,148,168,98,65,79,60,63,923,0,0,0,0,0,8,23,49,53,93,164,25,413,0,0,0,0,6,8,17,9,6,9,6,3,69,0,0,0,0,0,22,61,60,79,71,112,20,431,0,0,0,0,0,4,3,9,7,7,18,8,55,4,0,0,11,8,45,113,66,24,42,44,18,381,0,0
125021712,39,0,207,0,0,0,4,4,9,21,4,3,0,4,0,54,0,0,0,0,0,11,37,23,16,13,15,0,126,0,0,0,0,0,0,4,3,0,6,3,0,22,3,0,0,6,5,21,39,24,11,16,13,0,140,0,7,4,15,15,15,32,14,5,6,0,3,112,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,91,25,21,84,87,117,98,22,13,9,11,16,597,3,0,0,0,6,0,0,0,0,0,0,70,81,93,32,22,105,119,183,250,146,87,110,86,98,1341,0,0,0,0,4,14,63,77,98,170,171,32,633,0,0,0,0,9,20,25,15,10,11,7,7,94,0,0,0,4,8,39,108,82,104,100,122,33,604,0,0,0,0,0,11,9,5,12,16,11,5,68,0,0,0,26,19,89,183,131,39,79,63,21,642,4,0
125031479,12,3,152,0,0,0,0,0,7,6,7,0,0,0,0,30,0,0,0,0,3,12,26,12,0,7,3,0,74,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,0,3,11,34,33,15,10,0,0,4,105,0,0,6,13,6,22,4,0,0,0,0,0,51,0,0,0,4,0,7,3,0,0,0,0,5,13,0,0,0,0,0,0,0,6,0,0,0,0,3,29,17,21,119,139,76,24,4,0,5,0,24,451,0,0,0,0,0,5,0,0,0,0,0,56,58,31,16,24,139,164,163,133,85,37,38,23,84,947,0,0,0,0,3,14,57,68,73,93,67,24,391,0,0,0,0,6,14,28,13,10,0,0,3,80,0,0,0,5,5,28,103,69,55,40,40,13,345,0,0,0,0,0,4,4,9,12,7,8,5,50,0,0,8,20,31,138,179,79,41,32,14,28,567,0,0
125031480,7,3,108,0,0,0,0,0,10,7,0,0,3,0,0,19,0,0,0,0,0,16,18,15,5,0,0,0,59,0,0,0,0,0,6,5,3,0,0,0,0,6,0,0,0,7,13,44,34,6,0,0,0,3,108,0,0,4,12,21,15,7,4,0,0,0,0,63,0,0,0,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,10,25,16,16,93,127,51,24,5,0,4,0,16,367,0,0,0,0,4,0,3,0,0,0,0,55,65,25,18,17,110,166,150,120,63,21,24,15,86,814,0,0,0,0,0,8,52,42,47,30,33,15,227,0,0,0,8,4,16,25,5,7,0,0,10,67,0,0,0,0,0,26,64,23,26,22,7,14,179,0,0,0,0,0,7,9,4,0,5,7,3,30,3,0,3,15,25,117,123,44,20,24,12,38,428,0,0
125031481,21,5,249,0,0,0,7,13,24,23,0,0,0,0,0,73,0,0,0,0,3,30,90,31,18,10,3,0,191,0,0,0,0,0,5,9,7,4,6,0,0,24,0,0,0,10,16,63,63,21,5,3,4,5,203,0,3,12,23,3,25,6,0,0,0,0,4,77,5,0,4,4,5,10,6,0,0,0,0,0,23,0,0,0,0,0,0,3,0,4,0,0,0,9,58,12,17,106,98,60,26,8,0,0,0,23,414,0,0,0,0,4,0,0,0,0,0,0,68,73,61,11,40,146,150,218,286,139,82,68,27,108,1342,0,0,0,0,0,9,61,67,52,60,50,23,317,0,0,0,0,9,35,32,14,6,4,3,9,123,0,0,0,0,0,41,126,76,56,47,28,20,382,0,0,0,6,0,5,17,14,10,12,7,3,73,0,0,6,24,38,143,203,77,33,31,18,35,605,0,5
125031483,14,4,171,0,0,0,4,0,12,5,5,0,0,0,0,32,0,0,0,5,3,22,29,13,4,6,0,4,88,0,0,0,0,0,0,6,3,0,0,0,0,13,0,0,0,7,17,55,42,15,3,4,3,0,152,0,5,11,16,11,15,10,3,0,0,0,0,74,0,0,0,0,0,9,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,6,8,39,17,24,113,135,83,28,6,0,0,5,23,475,0,0,0,0,0,0,0,0,0,0,0,60,64,39,22,35,146,182,213,175,95,36,49,22,90,1092,0,0,0,0,5,12,45,55,55,58,30,9,264,0,0,4,4,5,16,21,8,5,3,0,9,69,0,0,0,0,10,29,87,41,44,21,22,21,281,0,0,0,0,0,6,14,12,10,11,9,0,62,0,0,0,21,30,167,186,77,37,26,16,46,610,6,0
125031484,11,4,272,0,0,0,0,3,10,17,5,0,0,3,3,45,0,0,0,0,0,22,55,22,13,12,0,0,130,0,0,0,0,0,5,3,9,0,0,0,0,19,0,0,4,0,18,57,73,14,3,3,6,3,178,0,0,7,11,11,25,21,4,4,0,0,3,83,0,0,0,3,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,3,4,4,0,0,0,7,34,13,21,99,165,103,38,8,3,0,0,18,505,0,0,0,0,0,6,3,0,0,0,0,71,77,39,12,31,127,217,235,275,152,77,54,22,100,1334,0,0,0,0,0,5,80,69,81,87,48,30,406,0,0,0,3,6,19,26,9,12,3,0,6,80,0,0,0,4,5,29,128,85,59,60,42,27,428,0,0,0,0,0,8,14,17,13,4,8,5,74,0,0,3,23,28,152,223,70,38,30,26,48,644,0,0
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031713,26,8,241,0,0,0,4,6,8,11,5,0,0,0,0,32,0,0,0,0,0,13,42,21,16,13,9,4,113,0,0,0,0,0,0,7,3,3,0,7,0,19,0,0,0,6,3,42,58,12,5,3,3,3,141,0,0,0,13,13,31,22,5,0,0,0,4,92,0,0,0,0,0,5,3,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,7,25,16,14,102,189,172,75,21,0,0,3,36,661,0,0,0,0,4,3,0,0,0,0,0,66,76,28,15,12,131,219,286,250,144,72,67,52,114,1388,0,0,0,0,0,3,57,88,90,149,99,25,517,0,0,0,4,0,8,19,10,13,8,4,7,69,0,0,0,4,5,23,146,122,115,86,77,37,612,0,0,0,0,0,3,14,23,12,16,11,6,93,0,0,0,8,17,98,157,92,32,64,30,34,528,0,0
125031714,19,6,281,0,0,0,4,0,12,12,4,0,0,0,5,37,0,0,0,0,0,30,59,23,17,8,4,0,142,0,0,0,3,0,6,12,5,5,0,0,0,33,0,0,0,7,16,80,69,18,3,5,4,5,199,0,0,12,26,14,22,20,0,0,0,0,4,102,3,0,0,3,0,8,0,0,0,0,0,5,17,0,0,0,0,0,0,3,0,0,0,0,0,6,58,16,21,73,153,93,33,10,5,0,0,22,482,0,0,0,0,5,0,0,0,0,0,0,86,88,61,16,32,118,188,258,257,151,84,71,25,129,1393,0,0,0,0,0,8,74,89,67,77,81,22,424,0,0,0,4,0,18,28,14,0,0,0,8,80,0,0,0,0,5,39,117,71,54,57,37,16,403,0,0,0,0,0,0,24,12,8,12,8,8,71,5,0,4,27,40,168,238,95,40,36,25,44,717,0,0
125031715,25,0,215,0,0,0,6,0,6,3,3,0,0,0,0,17,0,0,0,0,0,4,28,23,11,7,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,22,23,10,0,8,5,5,83,0,0,0,5,3,12,5,4,0,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,6,33,12,0,43,78,59,29,8,0,0,0,4,271,0,0,0,0,0,0,0,0,0,0,0,34,40,33,7,8,54,91,110,122,101,66,80,32,50,754,0,0,0,0,0,3,32,68,94,118,127,22,459,0,0,0,0,0,8,10,10,5,8,3,3,46,0,0,0,0,0,15,72,83,76,80,72,21,416,0,0,0,0,0,3,5,14,17,16,20,5,80,0,0,0,8,6,39,80,66,20,44,21,20,304,0,0
125031716,14,3,121,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,10,17,8,8,4,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,16,7,0,0,0,0,36,0,0,4,0,8,9,8,0,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,3,26,59,22,11,3,0,0,0,9,151,0,0,0,0,0,0,0,0,0,0,0,27,30,22,5,3,28,65,52,82,48,29,26,13,41,429,0,0,0,0,3,5,19,34,32,39,37,6,178,0,0,0,0,0,5,11,6,4,6,3,0,32,0,0,0,0,0,13,54,35,24,26,20,11,188,0,0,0,0,0,0,10,8,8,9,4,0,33,0,0,0,6,9,59,67,28,14,21,12,13,229,0,0
125041489,71,15,705,0,0,0,3,6,24,23,0,4,4,0,3,73,0,0,0,0,0,37,101,50,27,19,9,4,253,0,0,0,0,0,5,11,3,5,4,4,0,32,0,0,0,3,12,72,108,32,11,22,10,4,276,0,0,11,22,18,20,23,10,3,0,0,0,102,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,3,0,3,0,16,55,10,10,58,87,53,25,7,6,3,4,3,313,0,0,0,0,0,0,0,0,0,0,0,89,94,56,14,19,98,130,217,395,273,197,240,101,117,1866,0,0,0,0,0,12,70,101,89,135,96,21,530,0,0,0,6,5,20,34,9,10,8,6,0,85,0,0,0,3,3,29,122,90,78,66,58,18,468,0,0,0,0,0,0,6,22,8,20,26,4,91,0,0,0,17,32,137,267,157,33,40,20,20,719,0,0
125041490,41,0,129,0,0,0,0,0,10,3,5,3,0,0,0,26,0,0,0,0,0,8,17,8,5,8,12,6,61,0,0,0,0,0,0,0,4,0,0,5,0,6,0,0,0,0,0,16,16,9,7,5,6,0,74,0,0,0,0,3,14,21,7,9,0,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,0,25,52,83,61,22,11,0,7,8,325,0,0,0,0,0,0,0,0,0,0,0,26,34,33,14,3,31,62,135,134,79,53,53,74,44,712,0,0,0,0,0,3,17,29,55,83,118,28,327,0,0,0,0,3,8,16,8,7,5,3,5,48,0,0,0,0,0,10,64,51,69,82,74,16,367,0,0,0,0,0,0,11,8,4,7,12,0,44,0,0,0,3,8,29,69,43,18,46,34,11,247,0,0
125041491,92,10,655,0,0,0,4,3,22,22,10,3,0,4,0,71,0,0,0,0,0,27,82,41,33,22,11,3,207,0,0,0,0,0,0,8,0,6,3,0,3,34,0,0,0,9,12,68,93,63,11,18,8,0,284,0,0,0,15,10,19,30,4,0,0,0,4,81,0,0,0,0,0,4,3,0,0,0,0,4,21,0,0,0,0,0,0,6,0,6,3,0,0,13,59,5,17,52,94,92,50,13,3,8,4,9,400,0,0,0,0,5,4,0,0,0,0,0,75,88,59,8,20,81,130,246,377,281,192,236,122,110,1860,0,0,0,0,0,7,73,123,117,189,146,32,694,0,0,0,3,3,15,16,9,9,5,10,9,78,0,0,0,0,0,32,162,99,126,90,69,29,610,0,0,0,0,0,0,22,32,15,31,24,0,130,0,0,0,9,21,116,309,218,45,76,36,17,859,0,0
125041493,41,4,390,0,0,0,0,5,18,20,0,4,0,0,0,47,0,0,0,0,0,21,49,45,19,18,3,4,164,0,0,0,0,0,3,6,9,7,0,3,0,32,0,0,0,3,9,48,61,36,9,10,9,8,204,0,0,10,16,7,32,22,10,0,0,0,4,99,0,0,0,6,4,5,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,68,19,14,114,221,194,77,14,0,9,9,22,749,0,0,0,0,0,0,0,0,0,0,0,78,92,68,19,25,138,250,331,296,218,120,141,72,121,1791,0,0,0,0,0,7,71,135,149,204,202,46,817,0,0,0,0,0,7,37,12,15,8,10,5,87,0,0,0,0,7,36,169,148,125,114,79,46,723,0,0,0,0,0,3,24,15,27,28,19,12,135,0,0,0,12,19,87,219,132,45,59,41,34,648,0,0
