SA2_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
119011354,472,254,157,1954,347,320,440,360,337,1808,24,19,9,14,16,79,1209,833,970,646,532,4193,0,0,0,0,0,0,3,0,0,0,0,3,36,14,9,0,0,65,87,101,90,56,22,361,32,46,68,56,59,268,9,10,3,0,3,25,171,179,167,119,92,723,0,0,0,0,0,0,12,4,0,0,0,14,38,7,4,0,0,49,23,12,13,14,6,71,4,3,0,6,5,9,0,0,0,0,0,0,75,30,24,18,11,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,0,10,4,5,3,3,0,8,1464,1043,1163,785,632,5085,0,0,0,0,0,4,11,0,0,0,0,15,146,62,44,12,16,281,646,395,425,246,147,1857,426,358,485,412,434,2119,16,6,14,11,16,69,1245,823,964,684
119011355,0,0,0,3,16,22,31,17,11,94,0,0,0,0,0,0,16,17,37,17,11,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,9,3,0,21,6,5,3,4,5,16,0,0,0,0,0,0,11,12,12,5,6,53,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,35,10,8,7,5,4,23,0,0,0,0,0,0,0,0,0,0,0,0,32,14,7,6,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,49,53,29,23,216,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,3,6,6,7,0,0,15,20,27,41,33,28,144,0,3,0,0,0,8,29,40,47,33
119011356,218,105,76,790,147,146,197,147,210,844,16,9,6,7,9,44,459,348,445,281,302,1832,0,0,0,0,0,0,0,0,0,0,0,0,31,15,6,3,0,54,102,97,121,59,36,414,42,63,70,58,43,283,3,0,0,5,0,10,181,174,203,120,79,763,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,5,0,0,5,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,6,5,6,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,8,6,6,0,3,17,654,538,653,413,385,2639,0,0,0,0,0,0,8,0,0,0,0,10,54,27,22,15,0,125,237,150,165,111,84,739,181,171,217,193,254,1018,7,4,3,8,5,33,486,351,407,321
119011358,340,114,53,1455,279,294,404,228,145,1360,15,6,7,3,0,32,1043,727,776,356,208,3107,0,0,0,0,0,0,8,0,0,0,0,8,86,22,8,3,0,115,162,112,91,29,16,410,72,88,140,68,34,402,0,3,6,0,0,12,326,218,250,100,51,950,0,0,0,0,0,0,15,0,0,0,0,16,57,30,12,3,0,101,8,9,12,6,0,29,0,0,0,0,0,0,0,0,0,0,0,6,78,39,28,5,5,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,9,1456,985,1056,466,267,4225,0,0,0,0,0,0,5,5,0,0,0,13,142,43,20,8,3,221,614,326,284,93,42,1359,396,362,483,252,177,1680,9,3,3,5,0,22,1177,748,794,360
119011360,336,132,53,1346,198,192,318,179,153,1043,20,11,6,3,4,46,889,587,686,327,216,2707,0,0,0,0,0,0,11,0,0,0,0,11,57,18,11,4,0,92,163,115,96,35,18,429,106,137,193,108,74,620,9,7,0,0,0,14,343,273,300,151,92,1166,4,0,0,0,0,4,22,3,0,0,0,26,58,28,3,0,0,92,3,3,0,0,0,13,0,0,0,0,3,3,4,3,0,0,0,9,92,34,9,6,3,139,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,5,0,0,3,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,4,7,3,0,0,18,10,5,0,7,0,23,1332,908,1007,496,316,4056,3,0,0,0,0,3,13,0,0,0,0,9,134,63,28,8,10,236,509,307,260,96,62,1235,297,300,390,250,193,1431,12,8,8,0,3,28,963,676,684,358
119011361,410,240,202,1657,197,234,328,250,308,1308,22,11,18,15,14,82,886,695,820,538,549,3482,0,0,0,0,0,3,4,0,0,0,0,3,56,30,25,10,0,118,69,100,77,56,20,323,45,44,74,49,49,262,7,6,6,3,0,18,182,177,186,120,70,728,6,0,0,0,0,7,29,3,0,0,0,34,138,112,67,21,8,344,10,20,19,7,4,66,3,4,13,0,7,25,9,3,7,0,0,14,194,142,102,33,18,492,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,6,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,14,4,0,7,0,6,14,1266,1014,1119,688,646,4731,0,0,0,0,0,0,5,8,0,4,3,17,180,89,67,25,20,379,448,368,364,217,182,1586,265,259,372,296,375,1563,27,13,7,10,13,74,937,739,813,554
119011571,81,58,58,412,91,91,124,110,132,544,6,0,6,5,8,27,265,213,228,188,206,1100,0,0,0,0,0,0,0,0,0,0,0,0,14,15,11,6,4,44,52,66,60,42,23,237,12,21,26,24,29,113,6,4,0,0,5,11,86,101,95,75,55,411,8,3,0,0,0,14,39,9,3,0,0,54,645,531,442,158,48,1826,60,84,95,58,43,349,0,3,0,3,0,6,24,15,12,3,0,47,776,649,557,220,93,2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,8,0,0,0,0,4,1138,961,883,486,355,3817,3,0,0,0,0,5,6,0,0,0,0,11,46,21,19,3,9,95,111,88,87,45,35,366,111,116,138,118,146,630,0,9,0,4,3,22,276,238,248,172
119011572,146,94,90,644,115,113,139,140,220,730,12,3,9,11,12,37,376,309,314,256,342,1599,0,0,0,0,0,0,5,0,0,0,0,5,14,11,8,0,0,37,56,57,75,48,25,268,20,28,36,28,39,151,0,0,0,0,0,10,100,102,125,76,64,466,4,0,3,3,0,9,25,11,4,0,0,38,366,295,275,97,29,1066,46,58,72,31,28,235,0,3,3,3,3,15,10,0,8,0,0,27,457,372,362,137,60,1388,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0,20,0,8,5,0,0,22,0,0,0,0,4,5,0,0,0,0,0,4,14,9,14,7,9,48,5,0,0,5,0,14,949,792,820,475,475,3513,0,0,0,0,0,0,3,0,0,0,0,8,83,41,24,16,5,163,174,139,147,92,73,623,150,127,168,141,252,839,7,9,0,5,6,30,419,317,336,254
119011655,217,148,133,934,114,125,175,176,234,827,9,13,17,11,11,54,445,380,432,351,388,1995,4,0,0,0,0,9,19,3,0,0,0,26,70,25,13,10,4,129,93,121,123,72,61,471,28,36,48,57,59,221,4,3,0,0,0,15,221,190,191,145,128,871,0,0,0,0,0,0,9,0,3,0,0,15,24,15,3,0,0,43,14,19,10,6,3,52,0,0,0,0,0,0,0,0,0,0,0,3,52,31,16,4,7,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,5,0,18,3,0,0,6,0,15,723,605,640,509,518,3004,0,0,0,0,0,0,3,4,0,0,0,10,65,39,16,16,6,139,260,195,169,120,95,843,143,162,213,215,283,1016,9,4,13,4,13,39,489,400,410,360
119011656,190,151,130,893,130,121,174,186,241,859,11,10,11,7,13,48,440,369,409,368,397,1986,0,0,0,0,0,0,10,0,0,0,0,10,54,24,20,6,0,103,68,82,75,61,37,329,32,40,38,42,44,195,5,3,0,0,3,17,162,151,143,114,85,663,0,0,0,0,0,0,3,0,0,0,0,3,16,9,7,0,0,38,8,16,9,9,4,34,0,0,0,3,3,9,5,0,0,0,0,3,28,21,14,11,13,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,0,0,0,3,0,0,0,3,7,3,0,5,0,3,11,637,545,573,496,504,2747,0,0,0,0,0,4,5,0,4,0,0,10,66,41,24,19,11,164,208,194,165,130,118,816,169,167,176,231,288,1025,19,9,5,5,7,42,472,399,375,387
119011657,283,81,26,1065,246,203,303,173,89,1019,14,3,6,0,0,22,788,472,606,264,119,2247,0,0,0,0,0,0,0,0,0,0,0,3,26,23,10,3,0,61,57,52,60,21,8,198,46,47,82,33,28,239,0,0,0,0,0,3,136,120,159,56,33,502,0,0,0,0,0,0,3,0,0,0,0,8,11,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,3,0,0,23,0,0,0,0,0,0,4,0,0,0,0,4,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,7,0,0,0,0,0,3,944,603,767,324,158,2789,0,0,0,0,0,0,0,0,0,0,0,0,54,22,9,3,0,88,416,219,218,67,14,937,346,261,372,215,130,1320,3,3,0,0,0,16,815,510,607,282
119011658,321,91,36,1272,311,296,501,302,141,1549,16,3,6,3,0,41,979,659,851,405,182,3071,0,0,0,0,0,0,14,0,0,0,0,14,20,11,3,0,0,35,172,100,96,17,10,404,85,92,117,58,24,378,5,3,3,0,3,17,299,213,227,79,42,847,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,4,8,7,3,0,0,13,0,0,0,3,0,3,0,0,4,0,0,3,0,0,0,0,0,0,11,10,6,3,0,28,0,5,4,0,0,10,1300,885,1081,488,223,3977,4,0,0,0,0,4,4,0,0,0,0,5,116,32,20,4,4,170,467,261,288,75,28,1123,469,385,580,314,162,1900,7,3,5,6,3,19,1061,685,894,397
119021362,383,149,99,1469,167,175,284,207,201,1033,13,11,7,11,5,43,834,596,713,382,316,2843,0,0,0,0,0,0,17,0,0,0,0,18,133,73,45,9,4,262,75,65,81,36,18,265,20,19,20,30,20,118,0,4,3,0,0,14,245,162,154,76,36,674,0,4,0,0,0,4,51,13,3,0,0,73,402,269,165,58,9,906,34,41,39,18,16,145,10,6,6,3,0,21,17,3,6,0,0,31,517,341,221,80,20,1177,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,15,0,0,5,4,0,8,0,0,3,0,0,8,0,0,0,0,0,0,6,6,7,4,3,27,0,5,3,5,0,20,1604,1103,1102,551,382,4742,5,0,0,0,0,5,12,0,0,0,0,15,145,63,29,12,0,257,487,343,356,127,84,1401,237,223,298,210,208,1182,15,14,6,0,5,39,902,641,692,357
119021366,305,244,229,1437,148,156,201,210,344,1057,22,10,16,12,16,72,701,548,582,489,618,2932,4,0,0,0,0,3,9,0,0,0,0,13,56,58,32,12,4,163,83,86,110,57,47,378,39,32,57,63,50,245,0,6,3,5,4,14,186,180,201,139,104,813,0,0,0,0,0,4,19,7,3,0,0,34,265,200,140,56,27,686,15,16,22,15,10,67,0,0,3,3,3,10,12,8,5,4,0,29,309,228,170,71,46,827,0,0,0,0,0,0,8,0,0,0,0,4,5,10,4,5,4,27,0,0,4,5,6,14,0,0,0,4,0,8,0,0,0,0,0,5,9,17,9,7,15,56,8,9,8,0,3,22,1215,973,969,714,782,4651,0,0,4,0,0,3,7,3,4,0,0,20,149,76,45,32,15,321,387,311,286,219,187,1383,158,175,259,241,382,1220,11,13,11,5,16,50,721,575,615,496
119021367,331,136,100,1159,174,178,259,181,142,938,20,5,9,3,12,54,670,473,633,333,259,2375,0,0,0,0,0,0,7,0,0,0,0,7,54,29,7,0,0,95,74,67,74,38,8,258,37,26,51,24,32,176,7,7,5,3,0,9,171,129,135,70,47,547,0,0,0,0,0,3,10,4,0,0,0,12,143,107,72,15,8,342,10,22,16,12,4,50,0,0,0,0,3,3,3,0,3,0,0,7,167,132,90,26,13,421,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,6,10,4,3,0,25,0,0,3,3,0,12,1022,741,859,436,318,3375,0,0,0,0,0,0,4,0,0,0,0,10,87,48,21,9,5,173,353,257,316,113,76,1117,264,216,297,218,178,1167,8,3,7,0,4,29,714,524,645,339
119021573,130,85,75,499,34,41,82,56,122,338,10,3,3,3,10,26,208,180,235,166,215,1003,0,0,0,0,0,0,0,0,0,0,0,3,14,15,21,13,8,74,8,7,14,9,16,50,3,7,6,7,8,22,0,0,0,5,0,7,27,32,39,31,27,154,5,0,0,0,0,10,55,30,12,6,4,98,566,608,589,283,125,2167,31,32,35,38,53,190,0,4,6,0,4,14,22,17,9,4,4,61,680,695,647,326,188,2536,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,7,0,0,0,0,5,6,0,0,0,0,0,6,0,0,0,0,0,0,7,3,0,6,4,20,0,5,0,0,4,10,915,912,928,529,439,3724,3,0,0,0,4,5,6,0,0,0,0,10,45,27,31,18,6,130,133,110,101,80,64,487,46,48,85,82,109,363,5,0,5,0,9,12,236,180,223,177
119021574,99,61,58,393,40,36,59,60,83,273,11,0,4,4,3,23,165,138,175,129,151,764,0,0,0,0,0,0,0,0,0,0,0,0,19,8,9,4,4,35,13,9,14,9,3,47,4,7,0,6,7,31,0,0,0,0,0,10,36,24,25,20,15,119,3,0,0,0,0,7,21,15,3,0,0,43,409,392,338,135,39,1315,13,14,22,23,14,83,0,0,0,0,0,7,13,13,6,0,3,35,469,430,373,158,60,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,8,0,0,0,0,0,5,672,604,576,311,229,2387,0,0,0,0,0,0,0,0,0,0,0,5,34,12,9,7,7,66,105,76,80,57,59,381,43,38,68,46,89,285,0,3,3,5,4,14,186,133,169,111
119021659,70,32,29,312,56,51,94,73,100,378,5,0,3,8,5,20,191,173,189,118,136,802,0,0,0,0,0,0,4,0,0,0,0,3,45,37,20,4,6,112,35,41,33,30,9,145,7,9,20,15,24,78,0,0,3,0,0,8,85,96,79,47,38,350,0,0,3,0,0,9,54,34,3,0,3,90,538,443,327,84,34,1428,60,61,66,30,27,249,4,0,9,8,8,33,16,7,7,0,0,31,670,548,420,127,65,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,8,952,816,688,295,243,2989,0,0,0,0,0,3,3,0,0,0,5,6,43,14,11,3,0,75,108,74,59,35,23,296,80,67,94,62,95,395,0,0,7,5,0,11,234,163,169,105
119021660,32,13,21,168,21,23,32,22,37,133,0,0,0,0,0,8,87,90,75,37,64,343,0,0,0,0,0,0,5,0,0,0,0,5,60,55,48,12,4,173,17,24,30,12,9,84,8,9,21,5,13,58,0,3,0,0,0,5,88,89,92,32,31,328,0,0,0,0,0,3,75,23,11,5,0,111,475,399,259,90,31,1250,15,36,35,16,11,118,0,3,3,5,3,15,15,14,10,5,0,41,587,474,313,123,46,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,10,3,5,0,0,6,12,764,655,475,193,149,2230,0,0,0,0,0,0,3,0,0,0,0,4,19,18,7,3,0,47,48,49,31,12,12,152,31,27,30,25,44,153,3,0,0,0,0,3,104,96,65,43
119021661,213,72,30,757,79,80,128,82,65,433,5,4,4,6,7,22,416,335,367,161,109,1387,0,0,0,0,0,0,9,0,0,0,0,9,30,21,12,0,0,71,23,17,16,15,8,85,11,23,19,18,16,90,4,0,3,0,0,10,83,62,51,29,25,254,0,3,0,0,0,7,83,14,0,0,0,101,256,170,87,31,10,554,7,14,9,12,8,46,0,0,3,4,0,7,9,5,0,0,0,14,360,206,106,38,17,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,859,602,532,235,148,2380,0,0,0,0,0,0,0,0,0,0,0,3,76,30,18,0,0,127,277,222,171,61,19,746,96,106,150,99,72,521,3,6,3,0,0,19,453,367,341,159
119021662,501,127,67,1845,303,270,447,265,170,1456,24,16,7,4,7,51,1330,826,1033,404,250,3843,0,0,0,0,0,0,0,0,0,0,0,0,57,29,24,6,4,121,48,52,63,15,11,184,10,13,22,14,3,70,0,0,0,0,0,7,113,93,110,41,17,378,0,0,0,0,0,0,21,4,0,0,0,27,93,52,35,7,0,184,26,27,15,13,4,85,3,5,3,9,0,19,0,0,0,0,0,5,149,86,53,21,5,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,5,0,0,6,5,0,9,1599,1010,1201,473,272,4555,0,0,0,0,0,0,8,0,0,0,0,9,241,82,47,9,0,383,722,417,522,131,37,1832,378,368,515,287,183,1732,8,3,0,0,0,27,1365,872,1087,435
119021663,185,65,27,724,106,88,138,88,54,466,15,4,3,3,3,22,486,297,357,155,81,1385,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,22,16,20,15,3,0,48,7,9,25,8,3,51,0,0,0,0,0,0,44,27,35,7,7,122,0,0,0,0,0,0,0,0,0,0,0,7,43,18,7,0,0,70,3,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,48,21,14,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,9,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,11,4,0,4,0,0,9,585,349,417,176,90,1612,0,0,0,0,0,0,0,0,0,0,0,6,88,25,19,4,8,146,254,155,182,66,22,680,127,98,175,93,72,567,3,0,0,0,7,12,475,281,377,163
119031370,270,79,54,1040,175,161,260,189,133,910,12,4,13,7,6,37,678,478,580,285,204,2223,0,0,0,0,0,0,27,0,0,0,0,33,61,29,13,0,0,108,77,82,87,28,15,292,28,29,28,22,32,131,9,4,3,0,0,14,201,140,136,54,42,578,0,0,0,0,0,0,37,11,0,0,0,47,207,131,77,8,8,429,45,31,38,19,14,148,3,4,0,8,9,20,3,9,0,0,4,16,296,186,121,36,24,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,15,4,0,4,0,0,10,1177,809,841,379,274,3478,0,0,0,0,0,0,0,6,0,0,0,5,115,56,21,9,7,205,351,234,262,88,38,977,225,200,329,178,124,1055,7,0,6,5,0,17,702,489,619,278
119031371,299,70,12,994,304,281,448,254,162,1452,20,12,4,0,5,41,798,567,790,335,180,2671,0,0,0,0,0,0,0,0,0,0,0,0,23,15,4,0,0,48,64,39,35,10,5,149,16,8,18,0,3,54,0,0,0,0,0,4,106,68,56,12,7,249,0,0,0,0,0,0,8,0,0,0,0,8,153,75,25,3,0,256,50,34,32,11,4,133,0,0,6,0,0,7,0,0,0,0,0,0,214,112,59,18,4,400,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,9,4,0,0,0,0,8,1127,744,908,366,191,3338,0,0,0,0,0,0,0,0,0,0,0,3,90,25,29,6,0,153,392,239,243,60,13,941,428,349,463,279,134,1650,3,0,5,5,0,14,908,610,743,344
119031372,423,127,50,1639,501,398,616,357,191,2063,25,12,13,6,0,50,1345,822,1072,499,243,3980,0,0,0,0,0,0,0,0,0,0,0,4,64,12,10,0,0,84,148,82,64,19,11,322,56,59,87,36,17,260,5,5,0,0,0,11,273,162,164,60,32,686,0,0,0,0,0,0,11,0,0,0,0,12,18,12,3,3,0,34,9,6,6,3,0,20,0,0,0,0,0,3,0,0,0,0,0,4,40,17,8,4,0,71,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,0,0,0,5,0,0,0,0,3,4,0,0,0,0,0,0,4,6,4,0,6,17,8,5,3,0,0,13,1666,1007,1245,562,276,4762,0,0,0,0,0,0,7,0,0,0,0,7,98,34,22,8,3,166,616,336,395,100,37,1479,612,508,698,405,194,2421,10,9,0,0,3,20,1346,884,1110,513
