SA2_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
108051167,3,0,4,0,0,5,3,0,0,0,0,0,15,0,5,0,4,20,11,4,6,0,0,23,12,0,11,5,3,22,12,3,13,0,0,33,11,0,17,0,0,26,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,61,12,61,11,4,160,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,12,4,0,9,0,0,17,10,0,0,0,0,15,15,0,10,4,3,26,13,3,31,0,3,55,9,0,3,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,9,60,10,66,10,13,155,0,0,0,0,0,0,0,0
108051168,4,0,0,0,0,4,0,0,0,0,0,4,12,0,3,0,0,17,26,0,6,0,4,33,18,0,10,0,4,29,47,6,43,3,3,102,36,9,64,12,8,125,15,10,28,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,10,160,22,161,22,19,390,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,11,0,3,0,3,13,11,0,3,0,0,12,35,0,8,0,0,51,48,6,55,3,13,121,41,3,80,9,7,146,11,5,5,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,161,17,166,13,29,391,0,0,0,0,0,0,0,0
108051169,4,0,3,0,0,11,5,0,0,0,0,7,52,5,23,0,10,80,112,9,48,3,14,189,42,8,43,4,10,104,85,10,107,8,16,225,39,9,74,0,5,135,7,0,16,0,0,28,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,6,0,5,0,0,18,355,53,320,29,59,813,0,0,0,0,0,9,3,0,0,0,0,3,12,0,7,0,0,24,56,0,21,5,3,88,45,0,22,0,5,74,93,14,69,5,11,192,105,21,136,11,26,301,29,9,52,3,3,103,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,7,19,370,46,320,30,63,829,3,0,0,0,0,3,0,0
108051170,0,0,0,0,0,0,4,0,0,0,0,4,14,0,4,4,5,23,24,7,18,7,4,59,25,0,13,0,9,45,34,10,35,4,6,85,34,6,25,0,5,64,4,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,4,0,0,16,144,24,114,13,21,314,0,0,0,0,0,3,0,0,0,0,0,0,8,0,6,0,0,15,24,0,7,0,0,33,21,0,10,0,8,34,28,3,16,0,4,49,41,8,33,6,13,96,21,8,23,4,9,65,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,11,152,20,103,6,40,315,0,0,0,0,0,0,0,0
108051171,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,23,24,0,6,0,0,27,5,5,9,0,0,19,7,9,29,0,0,38,7,0,9,0,0,18,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,62,12,61,5,4,138,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,19,0,0,0,0,15,9,0,8,0,4,22,11,0,12,0,4,30,20,3,33,0,4,61,4,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,59,9,70,0,12,150,0,0,0,0,0,0,0,0
109011172,3,0,0,0,0,5,9,0,0,0,0,6,17,0,9,0,0,25,29,0,20,0,0,53,39,0,26,0,0,64,54,5,49,3,0,113,57,0,51,6,0,121,13,8,53,5,0,84,0,5,12,0,0,16,0,0,7,0,0,7,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,220,18,232,19,11,509,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,9,28,4,14,0,0,50,16,0,8,0,0,31,58,4,43,0,0,102,88,3,74,0,7,180,47,20,118,7,6,202,4,0,16,3,4,26,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,10,270,32,289,21,21,633,0,0,0,0,0,4,0,0
109011173,0,0,0,0,0,0,0,0,0,0,0,0,31,0,6,0,3,40,33,0,17,0,3,55,19,7,18,4,0,44,28,11,38,6,5,83,20,4,39,5,0,78,7,10,9,0,0,27,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,10,148,33,141,12,17,354,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,12,34,0,17,0,4,60,31,5,11,0,0,44,54,4,35,0,4,95,58,3,58,0,9,134,17,4,19,3,5,56,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,208,14,151,17,23,413,0,0,0,0,0,0,6,0
109011174,7,0,0,0,0,5,8,0,3,0,0,6,49,3,12,5,0,67,38,0,24,0,0,63,35,0,23,0,0,64,49,3,26,4,0,85,46,9,36,6,3,89,20,8,17,4,3,40,3,0,8,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,0,0,17,260,17,159,16,9,466,3,0,0,0,0,3,0,0,0,0,0,0,12,0,3,0,0,15,31,0,28,3,0,61,19,0,11,0,0,34,43,4,36,6,3,88,51,9,43,9,0,105,29,6,26,0,0,67,7,0,15,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,208,16,163,17,6,414,0,0,0,0,0,0,0,0
109011175,4,5,8,0,0,12,3,0,0,0,0,3,23,4,17,0,0,44,25,0,25,3,4,65,14,0,16,0,0,38,10,0,18,0,0,27,4,0,18,0,0,26,0,0,6,0,0,8,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,9,4,0,22,94,14,126,9,14,253,0,0,9,0,0,9,0,0,0,0,0,0,9,0,10,0,0,23,21,0,27,7,4,53,21,7,21,0,0,46,15,0,24,0,6,41,7,0,19,0,0,32,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,79,15,112,8,11,230,4,0,0,0,0,5,0,0
109011176,4,0,0,0,0,0,3,0,0,0,0,7,57,0,18,0,0,78,94,0,37,0,8,149,45,0,25,3,8,77,53,12,62,3,5,138,21,7,53,7,3,88,0,0,7,0,0,10,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,19,286,18,214,15,32,563,0,0,0,0,0,0,0,0,0,0,0,3,15,0,15,4,0,35,57,0,46,4,3,109,67,0,32,0,9,106,74,15,61,0,7,159,76,22,78,10,6,189,10,5,20,3,5,52,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,9,312,41,266,25,23,666,0,0,0,0,0,0,0,0
109021177,8,0,6,0,0,14,0,0,0,0,4,9,23,0,14,0,0,31,12,0,21,0,0,35,5,0,0,0,0,6,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,14,50,4,50,5,7,113,0,0,0,0,0,7,4,0,3,0,0,7,11,0,12,0,0,24,15,0,15,0,3,22,8,0,9,0,0,17,8,0,10,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,46,4,47,0,7,99,0,0,0,0,0,3,0,0
109021178,10,0,5,0,0,17,0,0,7,0,0,5,33,0,8,0,0,43,41,0,41,0,4,81,11,5,11,0,4,26,11,5,12,0,0,27,0,0,9,3,0,12,0,0,4,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,13,97,6,12,227,10,0,9,4,0,16,0,0,4,0,0,3,12,0,5,3,5,24,25,0,10,0,3,37,12,0,13,0,0,24,11,0,12,0,3,28,7,0,7,0,0,17,0,3,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,12,85,11,72,13,12,185,6,0,3,0,0,3,0,0
109021179,5,0,13,0,0,17,0,0,0,0,0,4,16,5,15,0,5,30,21,0,14,3,5,39,3,0,3,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,7,0,0,6,60,6,47,3,11,132,6,0,11,0,0,13,0,0,0,0,0,3,9,0,4,0,4,12,20,3,7,0,0,33,11,5,9,0,0,19,4,0,4,0,0,10,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,14,59,8,46,0,8,120,5,0,0,0,0,7,0,0
109031180,4,0,0,0,0,4,7,0,0,0,0,7,25,0,9,0,0,33,31,0,15,0,5,48,13,3,16,0,0,35,15,0,25,4,0,42,6,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,0,14,102,4,81,5,3,197,4,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,10,23,0,10,0,0,34,12,0,12,0,0,26,22,3,28,4,0,53,13,5,19,0,0,35,4,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,4,87,5,81,7,4,188,0,0,0,0,0,0,0,0
109031181,3,0,6,0,0,14,4,0,3,0,0,6,12,3,4,0,0,24,13,0,8,0,0,19,12,0,11,0,4,23,24,0,27,0,0,49,9,4,13,0,0,30,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,8,88,11,77,3,3,178,0,0,0,0,0,9,0,0,0,0,0,0,7,0,8,0,0,7,15,0,0,0,0,20,13,0,0,0,0,17,16,0,8,3,3,33,21,8,24,0,0,50,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,9,83,5,50,6,10,152,8,0,0,0,0,13,0,0
109031182,0,0,0,0,0,0,0,0,0,0,0,6,28,0,14,0,0,46,39,4,26,4,4,80,13,0,11,0,0,26,7,4,17,0,0,29,3,0,7,0,0,18,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,109,11,76,8,11,213,0,0,0,0,0,4,0,0,0,0,0,0,8,0,3,0,0,17,36,0,16,6,0,55,10,0,21,0,0,29,37,0,22,4,0,57,20,6,25,0,0,52,10,0,10,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,5,0,0,3,131,10,95,6,7,258,0,0,0,0,0,0,0,0
109031183,11,6,11,0,0,26,12,0,0,0,0,12,30,3,15,0,4,55,23,3,14,0,3,43,10,0,7,0,0,13,5,0,5,0,0,7,5,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,20,94,12,62,4,13,177,7,0,4,0,0,15,0,0,0,0,0,7,19,6,13,0,0,33,15,4,18,0,4,34,14,4,8,0,0,17,0,0,8,0,0,11,0,0,0,0,0,3,0,0,6,0,0,8,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,3,7,0,0,25,73,14,64,0,11,163,0,0,7,0,0,8,6,0
109031184,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,3,22,15,0,6,0,0,25,35,0,28,0,7,60,9,0,30,0,3,43,10,0,5,3,0,22,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,95,7,74,0,10,193,4,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,4,3,0,4,0,0,17,14,0,5,0,0,17,31,0,14,0,0,48,33,0,30,3,0,65,23,0,36,0,0,63,5,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,116,7,98,4,8,235,0,0,0,0,0,0,0,0
109031185,8,0,9,0,0,15,6,0,3,0,0,13,33,6,18,4,3,59,39,9,26,7,6,83,12,4,13,5,4,32,7,0,18,4,3,31,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,5,0,26,124,21,104,15,9,272,0,0,5,0,0,6,4,0,5,0,0,12,18,0,12,4,0,34,36,4,25,3,4,74,28,0,16,0,0,52,21,4,36,0,4,67,14,5,23,3,0,40,3,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,9,0,0,17,141,20,134,11,10,318,4,0,3,0,0,8,4,0
110011186,3,0,4,0,0,11,4,0,3,0,0,9,33,0,24,0,3,64,102,0,65,4,6,178,55,5,38,11,3,117,93,12,75,0,12,200,87,15,115,11,4,228,42,5,81,10,7,150,0,3,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,12,4,15,0,3,32,435,56,434,32,47,994,0,0,0,0,0,3,4,0,0,0,0,5,14,0,7,0,0,19,49,3,20,0,8,79,55,4,42,3,0,104,101,6,67,4,7,176,142,14,138,5,17,310,110,34,151,8,10,320,12,0,30,6,4,52,4,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,7,0,0,20,493,59,473,31,57,1105,0,0,0,0,0,0,0,0
110011187,4,0,3,0,0,9,0,0,0,0,0,3,12,3,12,0,3,32,20,3,17,0,4,37,3,0,7,0,5,15,3,5,6,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,18,52,16,53,0,12,134,4,0,6,0,0,9,0,0,0,0,0,4,8,0,9,0,0,11,13,0,6,0,0,19,8,0,12,0,4,22,12,0,14,5,4,33,6,0,17,0,0,30,0,0,6,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,11,62,5,73,10,3,157,0,3,4,0,0,3,0,0
110011188,6,0,6,0,0,10,0,0,3,0,0,4,9,0,12,3,0,33,17,0,8,0,3,34,9,0,7,0,0,17,10,4,6,0,0,21,4,0,8,0,0,12,5,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,5,68,9,59,5,10,151,6,0,0,0,0,7,0,0,0,0,0,4,9,0,6,0,0,10,19,0,8,0,4,33,7,0,7,0,3,17,10,0,11,0,0,26,14,0,16,0,0,34,5,0,9,0,0,15,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,78,11,64,5,13,169,4,0,0,0,0,10,0,0
110011189,0,0,4,0,0,5,3,0,0,0,0,3,14,0,8,0,5,27,5,0,21,0,0,32,4,0,7,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,10,37,7,47,5,4,96,0,3,4,0,0,7,0,0,0,0,0,0,10,0,6,0,5,22,12,0,3,0,0,17,3,0,8,0,0,13,9,0,12,0,0,22,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,13,43,4,41,0,4,99,3,0,0,0,0,5,0,0
110021190,3,0,4,0,0,7,6,0,0,0,0,3,30,0,12,0,0,41,46,3,29,5,3,90,22,0,24,0,4,52,9,0,19,0,0,36,5,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,13,123,4,105,9,14,254,0,0,0,0,0,6,3,0,0,0,0,3,15,0,3,0,0,22,28,0,11,0,0,44,22,4,7,0,0,39,30,0,43,3,8,85,19,3,14,5,4,49,0,0,9,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,7,0,4,9,124,13,103,16,15,271,3,0,3,0,0,5,4,0
110021191,14,0,0,0,0,15,4,0,0,0,0,7,34,0,12,0,3,53,43,6,35,0,9,93,25,5,26,0,5,62,37,9,60,6,4,128,14,0,30,0,4,49,11,0,14,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,4,3,0,11,182,30,188,12,32,439,9,0,0,0,0,7,6,0,0,0,0,0,13,0,6,0,3,20,29,0,16,0,0,49,39,6,28,3,0,69,56,3,52,0,10,124,57,11,87,11,8,183,10,7,26,0,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,13,228,24,219,20,29,522,0,0,0,0,0,0,7,0
110021192,7,3,7,3,0,18,4,0,4,0,0,11,16,0,12,5,3,35,9,0,18,5,0,32,5,0,8,0,0,16,0,4,3,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,13,42,16,68,8,9,134,0,3,5,0,0,14,0,0,0,0,0,4,10,0,10,0,0,25,13,4,18,0,0,33,4,0,14,0,0,23,4,0,9,0,6,16,0,0,5,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,17,40,12,62,9,11,135,3,0,0,0,0,11,0,0
