SA2_CODE_2021,C21_75_99_CF_CU15_NDS,C21_75_99_CF_NCU15_DS,C21_75_99_CF_NDCO,C21_75_99_Tot,C21_100_149_CF_NC,C21_100_149_CF_Cu15DS_,C21_100_149_CF_CU15_NDS,C21_100_149_CF_NCU15_DS,C21_100_149_CF_NDCO,C21_100_149_Tot,C21_150_199_CF_NC,C21_150_199_CF_Cu15DS_,C21_150_199_CF_CU15_NDS,C21_150_199_CF_NCU15_DS,C21_150_199_CF_NDCO,C21_150_199_Tot,C21_200_224_CF_NC,C21_200_224_CF_Cu15DS_,C21_200_224_CF_CU15_NDS,C21_200_224_CF_NCU15_DS,C21_200_224_CF_NDCO,C21_200_224_Tot,C21_225_274_CF_NC,C21_225_274_CF_Cu15DS_,C21_225_274_CF_CU15_NDS,C21_225_274_CF_NCU15_DS,C21_225_274_CF_NDCO,C21_225_274_Tot,C21_275_349_CF_NC,C21_275_349_CF_Cu15DS_,C21_275_349_CF_CU15_NDS,C21_275_349_CF_NCU15_DS,C21_275_349_CF_NDCO,C21_275_349_Tot,C21_350_449_CF_NC,C21_350_449_CF_Cu15DS_,C21_350_449_CF_CU15_NDS,C21_350_449_CF_NCU15_DS,C21_350_449_CF_NDCO,C21_350_449_Tot,C21_450_549_CF_NC,C21_450_549_CF_Cu15DS_,C21_450_549_CF_CU15_NDS,C21_450_549_CF_NCU15_DS,C21_450_549_CF_NDCO,C21_450_549_Tot,C21_550_649_CF_NC,C21_550_649_CF_Cu15DS_,C21_550_649_CF_CU15_NDS,C21_550_649_CF_NCU15_DS,C21_550_649_CF_NDCO,C21_550_649_Tot,C21_650_749_CF_NC,C21_650_749_CF_Cu15DS_,C21_650_749_CF_CU15_NDS,C21_650_749_CF_NCU15_DS,C21_650_749_CF_NDCO,C21_650_749_Tot,C21_750_849_CF_NC,C21_750_849_CF_Cu15DS_,C21_750_849_CF_CU15_NDS,C21_750_849_CF_NCU15_DS,C21_750_849_CF_NDCO,C21_750_849_Tot,C21_850_949_CF_NC,C21_850_949_CF_Cu15DS_,C21_850_949_CF_CU15_NDS,C21_850_949_CF_NCU15_DS,C21_850_949_CF_NDCO,C21_850_949_Tot,C21_950over_CF_NC,C21_950over_CF_Cu15DS_,C21_950over_CF_CU15_NDS,C21_950over_CF_NCU15_DS,C21_950over_CF_NDCO,C21_950over_Tot,C21_Rns_CF_NC,C21_Rns_CF_Cu15DS_,C21_Rns_CF_CU15_NDS,C21_Rns_CF_NCU15_DS,C21_Rns_CF_NDCO,C21_Rns_Tot,C21_Tot_CF_NC,C21_Tot_CF_Cu15DS_,C21_Tot_CF_CU15_NDS,C21_Tot_CF_NCU15_DS,C21_Tot_CF_NDCO,C21_Tot_Tot
124041468,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,4,10,0,3,0,0,11,10,0,0,0,0,9,12,0,13,0,10,37,13,4,31,0,8,54,17,0,10,0,0,33,7,6,10,3,0,30,4,0,9,0,3,16,0,0,3,0,0,3,0,0,5,0,0,7,9,5,0,0,5,19,85,18,94,13,24,232
124051469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,7,0,4,0,0,11,20,3,37,0,5,71,20,8,47,7,10,92,7,3,19,0,0,23,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,64,18,108,11,19,219
124051470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,6,0,0,4,0,0,7,11,3,9,3,0,32,93,18,117,7,11,250,80,29,154,13,36,307,18,20,28,9,9,87,3,3,3,0,0,18,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,21,224,68,337,32,67,732
124051580,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,17,6,0,3,0,0,3,9,0,0,0,0,11,34,0,31,0,0,67,123,26,158,16,28,351,40,13,64,0,12,136,0,3,15,3,0,26,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,21,240,51,281,27,48,643
124051581,0,0,0,0,5,0,0,0,0,6,23,0,4,0,5,31,8,0,3,0,5,15,29,0,19,0,5,57,89,7,73,8,11,186,242,44,293,27,45,653,55,26,111,8,11,211,7,4,6,0,3,29,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,18,0,0,32,481,87,533,48,86,1226
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,0,0,24,0,0,0,0,22,19,0,3,0,4,25,7,0,4,0,3,13,20,5,9,0,0,37,51,0,37,0,0,88,149,24,166,10,9,348,226,45,253,27,23,580,88,37,98,19,10,252,13,8,12,0,5,43,9,4,3,3,3,21,6,0,0,0,0,9,3,0,8,0,0,12,37,4,16,0,3,65,646,126,613,66,63,1516
125011583,0,0,0,3,13,0,3,0,0,12,9,0,3,3,3,19,14,0,3,0,0,20,34,0,7,0,0,44,111,5,69,6,5,190,200,18,183,14,13,420,95,15,104,10,9,233,35,6,18,5,3,64,10,0,3,0,0,15,6,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,31,3,8,0,0,40,555,47,407,34,33,1076
125011584,0,0,0,0,9,0,0,0,0,9,12,0,0,0,0,11,4,0,3,0,0,3,3,4,0,0,0,11,3,0,8,0,0,17,31,13,46,3,14,107,15,16,68,6,15,119,11,18,44,5,9,87,4,9,16,3,0,37,0,6,11,0,4,21,0,0,3,0,0,3,0,0,0,0,0,4,10,0,13,0,0,25,102,65,224,21,54,466
125011585,0,0,0,0,0,0,4,0,0,9,12,0,0,0,0,12,5,0,4,0,0,8,17,0,10,0,5,28,47,4,25,5,3,91,59,7,74,3,6,151,30,16,60,17,15,140,19,9,27,3,8,64,5,4,4,4,0,18,0,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0,4,14,0,14,0,4,29,215,39,224,39,49,563
125011586,0,0,0,0,10,0,0,0,0,7,20,0,0,0,0,29,24,5,4,0,0,29,18,0,7,0,4,31,60,0,8,4,0,79,191,4,84,5,12,302,325,21,168,26,38,577,136,16,110,30,27,314,48,10,60,11,18,152,14,6,16,3,12,51,0,0,8,0,3,16,9,0,3,0,0,19,31,5,15,4,13,64,882,76,494,90,137,1674
125011587,0,0,0,0,6,0,0,0,0,7,16,0,3,0,0,21,0,3,0,0,0,6,6,0,0,0,3,8,17,0,14,0,4,33,51,3,67,4,0,126,21,15,44,10,12,98,0,5,8,0,7,27,3,0,9,0,0,7,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,7,4,9,0,0,17,132,36,156,19,25,370
125011709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,13,8,0,0,0,0,7,45,5,26,3,0,79,92,9,103,12,11,218,29,12,44,9,14,107,28,16,48,13,10,110,14,7,29,13,10,76,9,3,12,0,4,28,0,0,0,0,0,8,0,0,6,4,0,13,222,50,284,57,44,657
125011710,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,4,0,0,4,9,0,3,0,0,11,12,0,5,0,0,22,334,0,85,0,0,425,893,8,379,8,16,1306,516,12,312,18,16,878,110,14,93,14,6,223,37,3,35,8,3,93,10,4,9,0,0,22,17,8,13,4,0,37,55,0,16,0,0,72,1994,43,953,53,43,3092
125021477,0,0,0,4,10,0,6,0,3,16,38,0,0,0,8,53,18,3,3,5,0,30,68,11,105,8,10,201,38,4,42,0,10,101,108,3,88,7,15,223,224,31,238,52,34,574,72,19,108,23,30,259,26,12,49,6,17,113,19,0,49,13,10,99,8,5,19,0,7,44,9,0,4,3,0,19,18,5,18,0,5,42,671,94,731,128,160,1781
125021478,0,0,0,8,10,0,9,0,0,13,29,0,3,0,5,40,11,4,3,0,0,19,23,0,5,4,7,32,23,0,8,3,7,46,65,0,58,12,10,146,102,12,123,12,27,270,62,24,93,18,32,233,25,14,58,13,7,116,14,9,48,4,9,88,10,3,12,7,6,35,7,0,6,0,4,13,17,0,14,3,0,35,396,75,448,77,104,1104
125021711,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,4,0,0,4,9,0,0,0,4,10,35,0,27,0,0,70,31,21,132,20,0,210,19,31,85,12,9,150,18,13,37,15,8,90,8,0,26,3,4,39,7,4,11,0,3,29,7,4,8,0,0,17,12,0,4,0,4,19,141,77,330,63,35,639
125021712,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,8,13,0,13,3,0,25,7,4,10,0,0,26,102,6,135,9,6,254,141,21,331,30,20,543,41,24,174,26,14,282,34,10,72,17,12,147,8,8,31,6,6,58,7,6,11,4,0,18,3,0,8,4,0,20,3,0,14,3,0,25,387,72,790,101,64,1414
125031479,0,0,0,4,14,0,0,0,0,13,38,0,9,5,7,58,12,3,3,0,0,20,16,0,9,4,3,38,20,4,24,4,11,61,67,26,103,14,16,229,49,54,147,15,30,302,28,47,92,23,18,202,14,23,31,8,3,79,0,7,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,8,3,17,6,12,51,282,177,434,80,103,1079
125031480,0,0,0,0,3,0,3,0,0,12,49,4,14,3,0,71,18,3,6,0,3,26,39,4,14,3,0,62,65,12,49,0,7,129,59,17,130,16,19,242,31,24,77,24,20,175,9,13,31,0,6,65,0,3,9,4,0,19,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,19,5,7,43,299,78,347,60,68,853
125031481,0,0,0,0,12,0,0,0,0,18,35,3,3,0,3,45,15,5,6,0,5,29,33,0,10,4,3,58,84,5,31,0,9,138,246,20,214,20,20,520,283,36,233,25,30,611,48,21,75,9,3,163,9,3,13,8,0,40,0,0,3,0,0,8,0,0,0,0,0,0,6,0,4,0,0,4,22,3,25,5,7,59,808,100,619,79,86,1690
125031483,0,0,0,12,18,0,5,0,0,24,63,0,3,0,0,75,16,4,7,6,3,35,48,4,17,4,13,87,38,5,55,7,16,117,109,27,203,12,29,375,73,39,196,23,28,360,11,21,66,4,12,123,0,13,24,0,0,43,3,9,8,0,0,22,5,0,4,0,0,3,4,0,5,0,0,6,27,4,27,4,8,62,426,135,613,62,120,1351
125031484,0,0,0,0,6,0,0,0,0,7,35,4,5,3,3,48,10,4,3,0,0,19,13,0,6,0,0,18,54,0,53,4,0,113,146,25,181,16,23,390,60,38,186,14,30,327,23,41,91,17,20,191,26,34,78,15,21,172,4,4,10,0,9,23,0,0,3,0,0,3,0,0,0,0,0,6,9,4,17,4,0,42,392,148,628,81,107,1360
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
125031713,0,0,0,0,5,0,0,0,0,5,9,0,4,0,0,13,5,0,0,0,0,8,0,0,5,0,0,8,11,0,0,4,0,12,36,6,42,3,9,97,45,28,95,26,31,219,34,18,63,10,12,131,5,10,41,4,9,66,0,3,0,0,4,6,0,0,3,0,0,4,0,0,0,0,0,0,10,3,17,3,9,35,152,60,272,42,76,605
125031714,0,0,0,4,6,0,0,0,0,13,34,0,3,0,0,34,13,0,11,0,0,26,24,5,16,0,3,42,94,8,65,6,9,167,285,26,376,31,28,747,116,40,229,27,44,453,35,32,87,18,18,186,6,21,47,3,22,101,7,0,16,0,5,29,5,0,4,0,3,10,5,0,3,0,5,14,17,6,36,0,3,69,654,130,887,94,137,1905
125031715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,8,3,0,5,0,0,5,37,0,25,0,6,73,33,13,60,6,6,117,17,13,66,7,11,111,13,11,27,14,5,72,0,0,3,3,3,15,0,0,0,0,0,0,0,0,0,0,0,5,6,3,5,3,0,11,119,36,200,34,38,425
125031716,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,3,11,5,0,4,0,0,18,40,5,39,0,3,88,42,17,79,12,11,160,22,12,40,18,11,102,3,0,17,4,8,30,0,0,4,0,5,6,0,0,3,0,0,0,0,0,0,0,0,4,10,5,6,5,0,18,133,41,200,39,41,459
125041489,0,0,0,6,14,0,0,0,0,12,30,0,4,0,4,40,15,0,3,0,4,22,30,0,8,0,0,40,136,5,78,3,4,223,430,20,379,26,21,886,369,33,494,41,33,970,89,17,140,10,14,282,18,7,25,0,0,53,8,0,3,0,3,18,0,0,4,0,0,7,4,0,6,0,0,13,16,0,17,0,8,40,1168,86,1155,100,101,2609
125041490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,3,20,0,8,0,0,27,40,0,41,5,3,90,27,9,47,8,8,99,13,6,29,9,6,60,0,8,9,5,0,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,6,114,23,137,23,17,312
125041491,0,0,0,0,7,0,0,0,0,7,17,0,0,0,0,19,11,0,0,0,3,14,18,0,3,0,0,19,94,4,37,0,0,139,446,14,458,14,9,947,263,34,433,27,14,760,63,11,96,7,9,183,16,10,34,0,4,55,4,0,6,3,0,18,0,0,9,0,0,5,4,0,5,0,0,6,7,0,18,0,0,31,944,66,1095,57,43,2208
125041493,0,0,0,0,17,0,0,0,0,12,15,3,4,0,0,20,5,0,6,0,4,15,18,0,4,0,0,26,23,0,22,0,6,54,174,12,181,15,17,402,143,21,228,32,32,463,43,18,75,12,20,173,25,13,30,4,8,79,8,0,14,3,0,24,0,0,3,0,0,6,3,0,5,0,0,5,10,5,22,3,6,38,490,75,590,70,99,1319
125041494,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,16,0,16,0,4,34,34,7,34,3,3,89,29,12,55,9,6,101,9,7,22,8,4,44,0,0,0,0,0,5,0,0,4,0,0,6,0,0,3,0,0,3,0,0,4,0,0,7,97,25,137,22,18,301
125041588,0,0,0,7,5,0,0,0,0,3,3,0,3,0,0,9,9,0,0,0,0,8,13,0,0,0,6,21,30,0,17,5,0,51,140,19,216,11,11,398,83,27,226,11,20,365,25,9,80,9,4,136,12,5,18,7,5,37,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,13,0,0,21,333,67,581,52,46,1076
125041589,0,0,0,3,4,0,0,0,0,7,39,0,7,0,0,48,9,0,7,0,0,18,11,0,4,0,6,21,72,3,45,6,4,128,363,37,680,27,18,1125,239,38,567,41,23,904,41,23,104,14,14,194,12,3,25,9,0,43,5,0,6,0,3,16,0,0,3,0,0,3,0,0,0,0,0,0,16,0,22,3,6,47,821,113,1470,96,67,2567
125041717,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,6,9,0,0,0,0,7,26,0,6,0,0,37,95,0,42,3,0,143,287,7,273,13,5,585,376,6,464,19,16,879,148,8,122,5,3,286,32,0,27,0,0,60,4,0,5,0,0,5,0,0,3,0,0,3,3,0,8,0,0,7,28,0,14,0,0,47,1021,28,963,43,24,2074
125041718,0,0,0,5,4,0,0,0,0,3,16,0,0,0,4,18,4,0,5,0,0,10,8,0,4,0,0,14,74,0,45,3,4,129,272,20,253,14,14,570,131,11,226,15,7,390,39,7,65,0,5,117,8,0,4,0,0,14,0,0,6,0,0,6,0,0,0,0,0,4,4,0,3,0,0,9,14,0,17,0,0,34,585,37,625,39,33,1329
125041719,0,0,0,0,3,0,0,0,0,5,12,0,0,0,0,12,0,0,4,0,0,4,24,0,6,0,0,31,138,7,89,4,0,233,272,11,293,14,5,603,96,7,160,6,3,269,19,4,23,0,4,45,5,0,0,0,0,6,6,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,4,16,0,14,0,0,29,591,27,591,30,19,1260
126011496,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,4,0,0,11,6,0,0,0,0,10,11,0,12,0,0,23,65,0,33,3,4,105,66,10,71,15,0,160,43,9,88,14,9,167,24,17,65,14,4,126,16,9,39,10,11,79,10,6,21,10,8,63,4,6,22,12,4,53,8,0,4,0,0,18,258,58,369,78,48,812
126011720,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,7,0,0,0,0,15,10,0,12,0,0,19,133,0,103,8,4,245,142,21,174,13,0,353,86,23,197,19,5,329,26,11,62,11,3,115,3,12,27,5,0,57,3,4,9,0,0,14,4,4,10,4,3,23,13,0,13,0,0,20,433,76,607,63,24,1208
126011721,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,5,3,0,0,0,0,3,3,0,8,0,0,12,15,0,10,3,0,30,138,6,87,9,4,245,249,37,288,34,8,616,93,31,214,26,6,378,32,27,85,22,4,169,17,7,51,8,6,86,11,11,25,8,0,56,10,13,8,0,8,39,16,0,17,3,4,37,602,126,789,117,50,1680
126021498,0,0,0,0,9,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,34,22,0,9,0,0,32,101,0,40,6,0,139,139,0,41,3,0,184,110,4,67,0,3,184,42,9,46,3,3,104,17,8,44,3,3,78,12,0,25,0,0,41,16,4,46,22,6,86,6,0,5,0,0,18,518,22,319,38,20,925
126021499,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,7,6,0,3,0,0,6,16,0,3,0,0,23,24,3,11,3,0,39,20,0,13,0,4,39,14,3,12,3,0,31,6,0,22,0,0,25,0,6,14,3,3,20,26,17,49,7,9,100,6,4,4,4,0,14,130,33,118,22,18,315
126021500,0,0,0,0,8,0,0,0,0,12,3,0,5,0,0,6,11,0,4,0,0,20,22,0,5,0,0,30,50,3,32,0,3,84,362,5,181,8,4,557,530,11,251,16,16,826,265,16,230,27,12,550,71,13,93,7,8,190,22,5,34,4,7,75,0,5,15,4,0,24,6,3,14,4,0,25,25,0,12,7,0,43,1386,62,872,69,54,2456
126021501,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,10,12,0,3,0,0,11,30,0,5,0,4,40,9,0,7,0,3,21,76,3,22,6,0,104,170,0,61,3,4,242,153,10,118,5,7,286,27,17,73,7,7,134,12,6,55,10,4,77,6,7,32,0,4,42,8,14,44,11,7,81,9,0,15,0,0,23,515,43,426,45,40,1071
126021503,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,16,9,0,6,0,0,14,24,0,7,0,3,40,139,0,25,4,7,174,352,14,156,9,9,534,266,13,135,11,9,429,156,13,141,13,18,342,53,7,73,18,11,170,17,0,46,9,6,82,11,0,19,9,4,38,12,8,13,3,4,38,30,0,13,0,0,47,1085,61,632,72,60,1913
126021590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,8,0,3,0,0,9,8,0,9,3,0,21,8,4,16,0,0,22,9,0,6,0,0,18,0,0,9,0,0,6,4,0,32,0,5,47,4,0,0,0,0,5,46,6,77,7,11,143
126021722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,4,8,0,0,0,0,12,22,3,17,0,0,46,18,3,28,3,6,62,21,9,27,3,3,63,3,5,11,4,3,30,0,0,14,0,3,15,0,3,5,4,0,15,4,0,4,0,0,13,75,24,116,20,29,262
126021723,0,0,0,0,3,0,0,0,0,6,12,0,0,0,0,20,10,0,0,0,0,16,25,0,8,0,6,31,88,0,29,0,4,122,182,6,92,13,12,306,141,11,111,15,13,285,96,9,133,26,26,284,31,10,79,12,18,151,22,11,34,8,6,82,14,0,30,5,5,57,12,9,23,0,4,48,17,0,15,0,0,36,647,54,557,83,94,1435
126021724,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,12,0,0,0,0,13,18,0,3,6,0,22,78,4,27,0,3,109,186,11,87,13,11,313,128,11,97,17,11,265,67,18,142,24,12,257,46,11,107,8,11,188,31,6,41,9,3,85,8,6,20,9,0,41,8,3,27,7,4,59,18,0,16,0,3,42,607,71,572,89,71,1415
126021725,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,7,0,4,0,0,15,231,0,52,0,0,284,325,7,218,11,3,561,142,6,192,5,9,357,52,3,48,6,10,117,15,0,18,4,0,38,6,0,18,0,0,18,10,6,15,6,5,36,6,0,12,0,0,28,806,26,580,28,24,1471
127011504,0,0,0,7,13,3,0,0,3,21,90,5,15,4,8,116,23,15,19,4,8,68,15,14,17,6,20,69,33,11,54,0,9,114,109,43,178,17,59,408,31,30,70,14,17,163,6,3,11,0,0,20,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,8,18,3,8,48,339,126,399,56,134,1055
127011505,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,10,5,0,0,0,19,10,0,8,0,0,25,30,0,22,6,6,67,59,19,99,5,12,196,38,17,68,10,14,149,9,11,17,3,14,51,0,3,3,0,0,11,3,3,5,0,0,14,4,0,11,0,3,20,7,4,21,3,3,35,173,69,256,31,66,592
127011592,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
127011593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,10,17,4,23,4,6,61,15,12,25,9,7,65,4,10,10,4,4,26,4,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,44,30,63,20,23,183
127011594,0,0,0,6,0,0,0,0,0,6,4,3,6,0,0,12,0,0,6,0,0,8,4,0,9,0,0,14,5,3,9,7,3,19,51,17,57,11,13,146,39,37,103,19,39,240,6,17,38,14,18,86,0,5,4,0,5,14,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,14,3,7,0,7,29,130,82,235,56,87,587
127011595,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,7,0,4,0,0,13,9,0,10,3,0,18,28,8,33,8,12,91,33,27,95,18,22,194,14,29,48,13,16,115,5,8,4,0,4,18,0,0,0,4,0,6,0,0,5,0,0,6,0,0,0,0,0,5,5,0,3,0,0,17,104,79,200,41,53,477
127011596,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,12,4,0,3,6,0,13,20,0,27,0,9,53,49,20,89,14,22,195,23,25,68,23,30,166,5,13,13,5,9,39,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,4,7,30,116,69,219,48,73,529
127011597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,30,0,29,0,0,67,9,7,9,0,4,25,23,4,13,3,4,44,35,23,99,19,13,189,35,49,95,20,30,228,6,8,12,9,8,41,3,4,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,3,20,151,96,281,57,64,645
127011726,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,3,7,0,5,0,0,9,31,0,39,4,10,82,14,4,38,7,8,72,3,0,5,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,10,73,8,95,14,16,211
127011727,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,21,11,0,5,0,0,15,27,0,11,0,0,42,120,13,179,10,26,349,68,24,134,15,14,258,15,4,23,0,4,44,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10,0,6,0,0,17,258,40,376,31,41,750
127011728,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,3,0,0,0,0,4,4,0,0,0,0,8,8,6,6,0,0,17,26,0,9,0,3,39,61,11,68,5,14,157,59,30,117,22,24,251,10,5,25,11,4,57,0,3,4,0,4,16,0,0,3,0,0,7,5,0,8,0,5,13,8,0,5,0,4,23,192,59,249,42,54,589
127011729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,4,28,0,10,0,0,38,50,0,13,0,0,72,144,29,262,19,32,489,112,34,209,27,43,433,16,9,30,4,8,69,4,0,6,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,5,0,16,0,5,21,373,78,559,54,91,1157
127021509,0,0,0,0,13,0,0,0,0,12,13,0,3,4,0,21,10,0,5,0,0,20,34,5,10,4,14,63,10,19,20,13,14,71,56,9,86,20,26,194,51,41,97,25,46,262,15,20,23,14,21,95,4,9,6,6,6,32,0,0,0,0,3,5,0,0,0,0,5,4,0,0,0,0,0,0,9,4,11,5,3,27,212,109,268,93,132,810
127021510,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,28,3,0,3,4,3,13,7,4,8,3,3,29,13,0,7,4,5,29,68,11,77,11,14,172,57,60,139,45,73,385,23,36,80,28,39,208,4,12,11,10,9,51,6,0,5,0,3,17,0,0,0,0,0,0,0,0,0,0,0,6,16,3,8,7,0,33,227,127,343,110,163,974
127021511,0,0,0,0,8,0,3,0,0,13,21,0,4,0,0,31,19,3,3,0,4,31,52,0,24,8,9,94,234,24,198,34,30,520,162,38,193,39,61,490,61,18,78,20,18,191,12,9,21,7,9,53,9,9,14,0,0,29,0,0,5,0,3,15,0,0,0,0,0,4,0,0,3,0,0,7,33,4,18,3,7,71,610,108,555,114,156,1541
127021512,0,0,0,0,3,0,0,0,0,9,36,0,8,5,0,57,11,0,9,3,0,22,15,0,8,6,6,37,40,3,28,5,15,88,88,29,133,15,32,292,42,28,109,20,19,225,9,16,37,18,18,99,8,5,11,5,0,23,3,3,3,0,3,8,0,0,0,0,0,0,0,0,0,0,3,3,12,0,11,0,3,29,272,85,357,68,104,892
127021513,0,0,0,6,5,0,5,0,0,8,31,0,9,0,6,48,14,0,8,3,0,27,40,3,19,8,10,80,81,14,80,3,20,195,88,38,140,31,42,342,61,48,138,25,45,317,19,10,46,11,18,95,8,13,20,4,10,54,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,0,3,31,356,129,477,101,154,1218
